board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/7/7/7/7/7/7/7/7 3 3,X,0,1.5,SLEEP,Z,0.01089049,0.3833987
6/6/7/7/7/7/7/7/7 3 3,X,0.5,5.479996,SLEEP,Z,0.08112527,0.3551698
6/5/7/7/7/7/7/7/7 3 3,X,0.5,8.279991,SLEEP,Z,0.07412537,0.3533562
6/3/7/7/7/7/7/7/7 3 3,X,0.5,9.499992,SLEEP,Z,0.09108704,0.4157073
6/7/6/7/7/7/7/7/7 3 3,X,0.5,7.419998,SLEEP,Z,0.09725636,0.3784346
6/7/5/7/7/7/7/7/7 3 3,X,0.5,4.660004,SLEEP,Z,0.05587168,0.3433176
6/7/3/7/7/7/7/7/7 3 3,X,0.5434782608695652173913043478,6.620003,SLEEP,Z,0.1069074,0.3835324
6/7/7/6/7/7/7/7/7 3 3,X,0.5,5.999992,SLEEP,Z,0.08370595,0.3511338
6/7/7/5/7/7/7/7/7 3 3,X,0.5,5.899994,SLEEP,Z,0.06578502,0.3281099
6/7/7/3/7/7/7/7/7 3 3,X,0.5,7.179993,SLEEP,Z,0.08621332,0.3646757
6/7/7/7/6/7/7/7/7 3 3,X,0.5,5.819992,SLEEP,Z,0.1047398,0.3624192
6/7/7/7/5/7/7/7/7 3 3,X,0.5,7.360001,SLEEP,Z,0.05305751,0.3363802
6/7/7/7/3/7/7/7/7 3 3,X,0.5434782608695652173913043478,5.119995,SLEEP,Z,0.1769193,0.4138655
6/7/7/7/7/6/7/7/7 3 3,X,0.5,6.419998,SLEEP,Z,0.07452694,0.3382447
6/7/7/7/7/5/7/7/7 3 3,X,0.5,6.899994,SLEEP,Z,0.07127202,0.3488256
6/7/7/7/7/3/7/7/7 3 3,X,0.5,5.899994,SLEEP,Z,0.09192447,0.3190075
6/7/7/7/7/7/6/7/7 3 3,X,0.5,5.240005,SLEEP,Z,0.05698966,0.308066
6/7/7/7/7/7/5/7/7 3 3,X,0.5,6,SLEEP,Z,0.05993223,0.3237419
6/7/7/7/7/7/3/7/7 3 3,X,0.5434782608695652173913043478,6.359985,SLEEP,Z,0.1058555,0.3685245
6/7/7/7/7/7/7/6/7 3 3,X,0.5,5.73999,SLEEP,Z,0.06993699,0.3202811
6/7/7/7/7/7/7/5/7 3 3,X,0.5,4.660004,SLEEP,Z,0.06263305,0.3216939
6/7/7/7/7/7/7/3/7 3 3,X,0.5,7.679993,SLEEP,Z,0.07263619,0.3225005
6/7/7/7/7/7/7/7/6 3 3,X,0.4565217391304347826086956522,3.200012,SLEEP,Z,0.05761786,0.3050815
6/7/7/7/7/7/7/7/5 3 3,X,0.5,8.939987,SLEEP,Z,0.06365407,0.320333
6/7/7/7/7/7/7/7/3 3 3,X,0.5434782608695652173913043478,8.159988,SLEEP,Z,0.08182275,0.3526216
5/6/7/7/7/7/7/7/7 3 3,Z,0.5,7.62001,SLEEP,Z,0.09100329,0.3603187
5/5/7/7/7/7/7/7/7 3 3,X,0,0.7999878,SLEEP,Z,0.01021332,0.3672545
5/3/7/7/7/7/7/7/7 3 3,Z,-0.5,4.299988,SLEEP,Z,0.05888554,0.3581235
5/7/6/7/7/7/7/7/7 3 3,X,0.5,2.380005,SLEEP,Z,0.08623475,0.3304625
5/7/5/7/7/7/7/7/7 3 3,X,0,0.7399902,SLEEP,Z,0.01636237,0.3579207
5/7/3/7/7/7/7/7/7 3 3,X,-0.5,2.899994,SLEEP,Z,0.05915344,0.3624396
5/7/7/6/7/7/7/7/7 3 3,Z,0.5,3.380005,SLEEP,Z,0.07850408,0.3541546
5/7/7/5/7/7/7/7/7 3 3,X,0,0.7600098,SLEEP,Z,0.02383526,0.3407821
5/7/7/3/7/7/7/7/7 3 3,Z,-0.5,2.179993,SLEEP,Z,0.09635511,0.3439198
5/7/7/7/6/7/7/7/7 3 3,X,0.5,1.959991,SLEEP,Z,0.08990696,0.3157618
5/7/7/7/5/7/7/7/7 3 3,X,0,0.6600037,SLEEP,Z,0.009373087,0.3292857
5/7/7/7/3/7/7/7/7 3 3,X,-0.5,1.959991,SLEEP,Z,0.0604047,0.3738935
5/7/7/7/7/6/7/7/7 3 3,Z,0.5,0.8000183,SLEEP,Z,0.04377088,0.3559695
5/7/7/7/7/5/7/7/7 3 3,X,0,1.059998,SLEEP,Z,0.02775519,0.3402001
5/7/7/7/7/3/7/7/7 3 3,Z,-0.5,0.6999817,SLEEP,Z,0.06067252,0.3201977
5/7/7/7/7/7/6/7/7 3 3,X,0.5,0.7400208,SLEEP,Z,0.04781481,0.3129632
5/7/7/7/7/7/5/7/7 3 3,X,0,0.4599915,SLEEP,Z,0.01344438,0.3308946
5/7/7/7/7/7/3/7/7 3 3,X,-0.5,0.8200073,SLEEP,Z,0.07050637,0.3787254
5/7/7/7/7/7/7/6/7 3 3,Z,0.5,0.7399902,SLEEP,Z,0.02413069,0.3309051
5/7/7/7/7/7/7/5/7 3 3,X,0,0.7999878,SLEEP,Z,0.02149296,0.3130171
5/7/7/7/7/7/7/3/7 3 3,Z,-0.5,0.7399902,SLEEP,Z,0.05395759,0.3355657
5/7/7/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,0.8399963,SLEEP,Z,0.01836392,0.3243994
5/7/7/7/7/7/7/7/5 3 3,X,0,0.4599915,SLEEP,Z,0.01638251,0.3004929
5/7/7/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,0.6200256,SLEEP,Z,0.02322276,0.3274963
3/6/7/7/7/7/7/7/7 3 3,X,-0.5,8.959991,SLEEP,Z,0.08416858,0.3778879
3/5/7/7/7/7/7/7/7 3 3,X,-0.5,3.639984,SLEEP,Z,0.07680747,0.3645051
3/3/7/7/7/7/7/7/7 3 3,X,-0.5,27.59998,SLEEP,Z,0.1498591,0.5743408
3/7/6/7/7/7/7/7/7 3 3,X,-0.5434782608695652173913043478,2.679993,SLEEP,Z,0.06827439,0.3432739
3/7/5/7/7/7/7/7/7 3 3,X,-0.5,5.319977,SLEEP,Z,0.05194674,0.3549915
3/7/3/7/7/7/7/7/7 3 3,X,-0.5,7.040009,SLEEP,Z,0.09959415,0.368104
3/7/7/6/7/7/7/7/7 3 3,X,-0.5,3.779999,SLEEP,Z,0.06091969,0.3493309
3/7/7/5/7/7/7/7/7 3 3,X,-0.5,5.799988,SLEEP,Z,0.06265949,0.3514904
3/7/7/3/7/7/7/7/7 3 3,X,-0.5,4.600006,SLEEP,Z,0.07499742,0.3693111
3/7/7/7/6/7/7/7/7 3 3,X,-0.5434782608695652173913043478,3.779999,SLEEP,Z,0.1471829,0.3399067
3/7/7/7/5/7/7/7/7 3 3,X,-0.5,3.599976,SLEEP,Z,0.05833452,0.3603292
3/7/7/7/3/7/7/7/7 3 3,X,-0.5,7.76001,SLEEP,Z,0.08779583,0.3779767
3/7/7/7/7/6/7/7/7 3 3,X,-0.5,3.459991,SLEEP,Z,0.06995852,0.377955
3/7/7/7/7/5/7/7/7 3 3,X,-0.5,6.660004,SLEEP,Z,0.05256483,0.3395824
3/7/7/7/7/3/7/7/7 3 3,X,-0.5,4.480011,SLEEP,Z,0.07239274,0.3372176
3/7/7/7/7/7/6/7/7 3 3,X,-0.5434782608695652173913043478,3.660004,SLEEP,Z,0.07415953,0.3168877
3/7/7/7/7/7/5/7/7 3 3,X,-0.5,5.460022,SLEEP,Z,0.04598745,0.3319741
3/7/7/7/7/7/3/7/7 3 3,X,-0.5,4.419983,SLEEP,Z,0.06904311,0.3744477
3/7/7/7/7/7/7/6/7 3 3,X,-0.5,6.559998,SLEEP,Z,0.06681672,0.3466487
3/7/7/7/7/7/7/5/7 3 3,X,-0.5,4.140015,SLEEP,Z,0.04629696,0.3271644
3/7/7/7/7/7/7/3/7 3 3,X,-0.5,4.639984,SLEEP,Z,0.05712121,0.332439
3/7/7/7/7/7/7/7/6 3 3,X,-0.5434782608695652173913043478,6.76001,SLEEP,Z,0.08515333,0.3872636
3/7/7/7/7/7/7/7/5 3 3,X,-0.5,4.399994,SLEEP,Z,0.05665954,0.3243294
3/7/7/7/7/7/7/7/3 3 3,X,-0.4565217391304347826086956522,4.26001,SLEEP,Z,0.06006271,0.310634
7/2/7/7/7/7/7/7/7 3 3,X,0,2.039978,SLEEP,Z,0.0143785,0.3420692
7/6/6/7/7/7/7/7/7 3 3,Z,0.5,6.640015,SLEEP,Z,0.0802822,0.3240948
7/6/5/7/7/7/7/7/7 3 3,Z,0.5,3.559998,SLEEP,Z,0.05342526,0.3492219
7/6/3/7/7/7/7/7/7 3 3,Z,0.5,6,SLEEP,Z,0.08797302,0.39265
7/6/7/6/7/7/7/7/7 3 3,Z,0.5,3.140015,SLEEP,Z,0.07787298,0.3266051
7/6/7/5/7/7/7/7/7 3 3,Z,0.5,4.359985,SLEEP,Z,0.06241757,0.3188499
7/6/7/3/7/7/7/7/7 3 3,Z,0.55,2.5,SLEEP,Z,0.09184455,0.361751
7/6/7/7/6/7/7/7/7 3 3,Z,0.5,4.73999,SLEEP,Z,0.1096274,0.2950592
7/6/7/7/5/7/7/7/7 3 3,Z,0.5,3.619995,SLEEP,Z,0.0709203,0.3450274
7/6/7/7/3/7/7/7/7 3 3,Z,0.5,3.299988,SLEEP,Z,0.07598253,0.3755038
7/6/7/7/7/6/7/7/7 3 3,Z,0.5,3.099976,SLEEP,Z,0.05745645,0.3147067
7/6/7/7/7/5/7/7/7 3 3,Z,0.5,4.440002,SLEEP,Z,0.07914113,0.3363099
7/6/7/7/7/3/7/7/7 3 3,Z,0.55,4.820007,SLEEP,Z,0.1496421,0.3710075
7/6/7/7/7/7/6/7/7 3 3,Z,0.5,4.599976,SLEEP,Z,0.06732222,0.2897323
7/6/7/7/7/7/5/7/7 3 3,Z,0.5,3.780029,SLEEP,Z,0.06855578,0.3128825
7/6/7/7/7/7/3/7/7 3 3,Z,0.5,5.320007,SLEEP,Z,0.08143221,0.3719148
7/6/7/7/7/7/7/6/7 3 3,Z,0.5,3.100037,SLEEP,Z,0.05018345,0.3085402
7/6/7/7/7/7/7/5/7 3 3,Z,0.5,4.039978,SLEEP,Z,0.05458672,0.3095573
7/6/7/7/7/7/7/3/7 3 3,Z,0.55,4.559998,SLEEP,Z,0.1040047,0.3499624
7/6/7/7/7/7/7/7/6 3 3,Z,0.5,4.639954,SLEEP,Z,0.05731701,0.2970519
7/6/7/7/7/7/7/7/5 3 3,Z,0.5,6.099976,SLEEP,Z,0.07802135,0.3338249
7/6/7/7/7/7/7/7/3 3 3,Z,0.5,3.640015,SLEEP,Z,0.07601676,0.3100825
7/5/6/7/7/7/7/7/7 3 3,X,0.5,3.319946,SLEEP,Z,0.05324949,0.33212
7/5/5/7/7/7/7/7/7 3 3,X,0,0.7799683,SLEEP,Z,0.02244018,0.3601315
7/5/3/7/7/7/7/7/7 3 3,X,-0.5,3.059998,SLEEP,Z,0.05372386,0.3646111
7/5/7/6/7/7/7/7/7 3 3,Z,0.5,2.399963,SLEEP,Z,0.05080325,0.3203381
7/5/7/5/7/7/7/7/7 3 3,X,0,0.7199707,SLEEP,Z,0.01738849,0.3289751
7/5/7/3/7/7/7/7/7 3 3,Z,-0.5,3.5,SLEEP,Z,0.08557557,0.3491745
7/5/7/7/6/7/7/7/7 3 3,X,0.5,1.440002,SLEEP,Z,0.07018781,0.2942651
7/5/7/7/5/7/7/7/7 3 3,X,0,0.6400146,SLEEP,Z,0.01646218,0.3469481
7/5/7/7/3/7/7/7/7 3 3,X,-0.5,2.080017,SLEEP,Z,0.0817285,0.3896693
7/5/7/7/7/6/7/7/7 3 3,Z,0.5,1.559998,SLEEP,Z,0.06371792,0.3434496
7/5/7/7/7/5/7/7/7 3 3,X,0,0.460022,SLEEP,Z,0.01894856,0.328385
7/5/7/7/7/3/7/7/7 3 3,Z,-0.5,1.160034,SLEEP,Z,0.07437648,0.3506439
7/5/7/7/7/7/6/7/7 3 3,X,0.5,0.7799683,SLEEP,Z,0.04188314,0.2910254
7/5/7/7/7/7/5/7/7 3 3,X,0,0.7200317,SLEEP,Z,0.02123793,0.3309904
7/5/7/7/7/7/3/7/7 3 3,X,-0.5,1.160034,SLEEP,Z,0.07356066,0.3852632
7/5/7/7/7/7/7/6/7 3 3,Z,0.5,0.460022,SLEEP,Z,0.02745116,0.345092
7/5/7/7/7/7/7/5/7 3 3,X,0,0.7600098,SLEEP,Z,0.01625117,0.295782
7/5/7/7/7/7/7/3/7 3 3,Z,-0.5,0.460022,SLEEP,Z,0.02519335,0.3151582
7/5/7/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,0.4599609,SLEEP,Z,0.0224206,0.3041366
7/5/7/7/7/7/7/7/5 3 3,X,0,1.019958,SLEEP,Z,0.01616103,0.2788152
7/5/7/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,0.4599609,SLEEP,Z,0.02926686,0.2989669
7/3/6/7/7/7/7/7/7 3 3,Z,-0.5,6.179993,SLEEP,Z,0.08350372,0.3359616
7/3/5/7/7/7/7/7/7 3 3,Z,-0.5,4.940002,SLEEP,Z,0.07058512,0.3489536
7/3/3/7/7/7/7/7/7 3 3,Z,-0.5,7.5,SLEEP,Z,0.07156078,0.3974171
7/3/7/6/7/7/7/7/7 3 3,Z,-0.55,2.220032,SLEEP,Z,0.08277142,0.3690559
7/3/7/5/7/7/7/7/7 3 3,Z,-0.5,3.859985,SLEEP,Z,0.05969886,0.3414208
7/3/7/3/7/7/7/7/7 3 3,Z,-0.5,5.419983,SLEEP,Z,0.09666555,0.3184611
7/3/7/7/6/7/7/7/7 3 3,Z,-0.5,4.880005,SLEEP,Z,0.05803699,0.3293639
7/3/7/7/5/7/7/7/7 3 3,Z,-0.5,4.679993,SLEEP,Z,0.05507204,0.3497927
7/3/7/7/3/7/7/7/7 3 3,Z,-0.5,4.780029,SLEEP,Z,0.07242579,0.3612795
7/3/7/7/7/6/7/7/7 3 3,Z,-0.55,4.059998,SLEEP,Z,0.1465684,0.3345521
7/3/7/7/7/5/7/7/7 3 3,Z,-0.5,3.539978,SLEEP,Z,0.04033151,0.3177879
7/3/7/7/7/3/7/7/7 3 3,Z,-0.5,4.299988,SLEEP,Z,0.08360224,0.330624
7/3/7/7/7/7/6/7/7 3 3,Z,-0.5,3.840027,SLEEP,Z,0.06841584,0.3147059
7/3/7/7/7/7/5/7/7 3 3,Z,-0.5,2.97998,SLEEP,Z,0.04694903,0.3323254
7/3/7/7/7/7/3/7/7 3 3,Z,-0.5,3.73999,SLEEP,Z,0.08399212,0.3582999
7/3/7/7/7/7/7/6/7 3 3,Z,-0.55,4.819946,SLEEP,Z,0.1077375,0.4086869
7/3/7/7/7/7/7/5/7 3 3,Z,-0.5,3.900024,SLEEP,Z,0.0668496,0.3146093
7/3/7/7/7/7/7/3/7 3 3,Z,-0.5,4.040039,SLEEP,Z,0.06443024,0.3197388
7/3/7/7/7/7/7/7/6 3 3,Z,-0.5,4.23999,SLEEP,Z,0.05249245,0.3147464
7/3/7/7/7/7/7/7/5 3 3,Z,-0.5,2.960022,SLEEP,Z,0.06212518,0.327957
7/3/7/7/7/7/7/7/3 3 3,Z,-0.5,4.419983,SLEEP,Z,0.07234754,0.3148616
7/7/2/7/7/7/7/7/7 3 3,X,0,1.200012,SLEEP,Z,0.02197487,0.3310989
7/7/6/6/7/7/7/7/7 3 3,X,0.5,8.099976,SLEEP,Z,0.101607,0.3122437
7/7/6/5/7/7/7/7/7 3 3,X,0.5,2.419983,SLEEP,Z,0.06429945,0.3295957
