board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
4/7/7/7/7/7/7/7/7 3 3,X,2,0.840004,PLANE,X,0.7021382,0.5248445
1/7/7/7/7/7/7/7/7 3 3,X,-2,0.8000031,PLANE,X,0.6492876,0.4717031
7/4/7/7/7/7/7/7/7 3 3,Z,2,0.7400513,BLOCK,Z,0.7150703,0.4629678
7/1/7/7/7/7/7/7/7 3 3,Z,-2,0.7399902,BLOCK,Z,0.8343407,0.4353642
7/7/4/7/7/7/7/7/7 3 3,X,2,0.6799927,BLOCK,X,0.8495294,0.5748354
7/7/1/7/7/7/7/7/7 3 3,X,-2,0.6999512,BLOCK,X,0.8374756,0.6229395
7/7/3/3/7/7/7/7/7 3 3,X,-0.5,300.0199,TIMEOUT,Z,0.03919064,0.01949197
7/7/7/4/7/7/7/7/7 3 3,Z,2,0.6000977,BLOCK,Z,0.9179738,0.593829
7/7/7/1/7/7/7/7/7 3 3,Z,-2,0.5999756,BLOCK,Z,0.9070793,0.5769967
7/7/7/7/4/7/7/7/7 3 3,X,2,0.5200195,BLOCK,X,0.9625602,0.726358
7/7/7/7/1/7/7/7/7 3 3,X,-2,0.4599609,BLOCK,X,0.9305143,0.6278397
7/7/7/7/7/4/7/7/7 3 3,Z,2,0.4400635,BLOCK,Z,1.120328,0.7572137
7/7/7/7/7/1/7/7/7 3 3,Z,-2,0.4399414,BLOCK,Z,1.142488,0.7813211
7/7/7/7/7/7/4/7/7 3 3,X,2,0.3999023,BLOCK,X,1.391966,0.8086113
7/7/7/7/7/7/1/7/7 3 3,X,-2,0.4001465,BLOCK,X,1.410395,0.8388375
7/7/7/7/7/7/7/4/7 3 3,Z,2,0.380127,BLOCK,Z,1.646008,1.008254
7/7/7/7/7/7/7/1/7 3 3,Z,-2,0.3601074,BLOCK,Z,1.55958,0.965913
