board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/4/6/7/7/7/7/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.8346019,0.704942
2/6/4/7/7/7/7/7/7 3 3,X,2,0.34375,BLOCK,X,0.8490911,1.419652
2/4/5/7/7/7/7/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.7533748,0.5904425
2/2/5/7/7/7/7/7/7 3 3,X,0,100.0625,BLOCK,Z,0.7747567,0.5656055
2/6/1/7/7/7/7/7/7 3 3,X,-2,0.3125,BLOCK,X,0.8917073,1.353511
2/4/3/7/7/7/7/7/7 3 3,Z,2,0.78125,BLOCK,Z,0.7632444,0.6920433
2/2/3/7/7/7/7/7/7 3 3,X,-0.5,300.0313,TIMEOUT,Z,0.1580353,0.1286593
2/4/7/6/7/7/7/7/7 3 3,Z,1.9,0.75,BLOCK,Z,0.7325156,0.5102449
2/2/7/6/7/7/7/7/7 3 3,Z,0.5,300.0313,TIMEOUT,Z,0.1573851,0.1352643
2/6/7/4/7/7/7/7/7 3 3,Z,2,0.5625,BLOCK,Z,0.8215849,0.6384071
2/4/7/5/7/7/7/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.8260729,0.5474393
2/6/7/1/7/7/7/7/7 3 3,Z,-2,0.34375,BLOCK,Z,0.9719284,1.237173
2/4/7/3/7/7/7/7/7 3 3,Z,2.1,0.375,BLOCK,Z,1.674933,0.7995297
2/2/7/3/7/7/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,Z,0.2024344,0.1343181
2/4/7/7/6/7/7/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.758127,0.5427755
2/6/7/7/4/7/7/7/7 3 3,X,2,0.40625,BLOCK,X,1.093784,1.057652
2/4/7/7/5/7/7/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.8059369,0.6211649
2/2/7/7/5/7/7/7/7 3 3,X,0,300.0313,TIMEOUT,Z,0.1813416,0.1330129
2/6/7/7/1/7/7/7/7 3 3,X,-2,0.40625,BLOCK,X,1.131178,1.131455
2/4/7/7/3/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.8341242,0.5968698
2/2/7/7/3/7/7/7/7 3 3,X,-0.5,43.53125,PLANE,X,0.6074083,0.4269325
2/4/7/7/7/6/7/7/7 3 3,Z,1.9,0.78125,BLOCK,Z,0.7799196,0.6215537
2/2/7/7/7/6/7/7/7 3 3,Z,0.5,300.0313,TIMEOUT,Z,0.1450163,0.1248056
2/6/7/7/7/4/7/7/7 3 3,Z,2,0.4375,BLOCK,Z,1.212458,0.6946524
2/4/7/7/7/5/7/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.7980695,0.609102
2/6/7/7/7/1/7/7/7 3 3,Z,-2,0.375,BLOCK,Z,1.295838,1.036567
2/4/7/7/7/3/7/7/7 3 3,Z,2.1,0.625,BLOCK,Z,0.9204444,0.6958766
2/4/7/7/7/7/6/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.7761914,0.6027732
2/6/7/7/7/7/4/7/7 3 3,X,2,0.375,BLOCK,X,1.496211,0.9601671
2/4/7/7/7/7/5/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.7573011,0.536121
2/6/7/7/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,X,1.452761,0.965683
2/4/7/7/7/7/3/7/7 3 3,Z,2,0.71875,BLOCK,Z,0.781616,0.6399558
2/2/7/7/7/7/3/7/7 3 3,X,-0.5,30.84375,PLANE,X,0.5367452,0.3796669
2/4/7/7/7/7/7/6/7 3 3,Z,1.9,0.71875,BLOCK,Z,0.7857535,0.6128318
2/2/7/7/7/7/7/6/7 3 3,Z,0.5,300.0313,TIMEOUT,Z,0.1706681,0.1271993
2/6/7/7/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,Z,1.599007,1.028482
2/4/7/7/7/7/7/5/7 3 3,Z,2,0.71875,BLOCK,Z,0.8053848,0.5990081
2/2/7/7/7/7/7/5/7 3 3,X,0,300.0313,TIMEOUT,Z,0.1673208,0.1266212
2/6/7/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,Z,1.618078,1.007253
