5/2/7/7/7/7/7/7/7/7/7/7 4 3,Z,0,5.400391,SLEEP,0,7,0,1E+16
5/6/5/7/7/7/7/7/7/7/7/7 4 3,X,0.5,18.58008,SLEEP,0,7,0,1E+16
5/6/3/7/7/7/7/7/7/7/7/7 4 3,X,0.5,17.75977,SLEEP,0,7,0,1E+16
5/6/7/5/7/7/7/7/7/7/7/7 4 3,X,0.5,12.68018,SLEEP,0,7,0,1E+16
5/6/7/3/7/7/7/7/7/7/7/7 4 3,X,0.5344827586206896551724137931,8.120117,SLEEP,0,7,0,1E+16
5/6/7/7/6/7/7/7/7/7/7/7 4 3,X,0.5,15.91992,SLEEP,0,7,0,1E+16
5/6/7/7/5/7/7/7/7/7/7/7 4 3,X,0.5,18.73975,SLEEP,0,7,0,1E+16
5/6/7/7/3/7/7/7/7/7/7/7 4 3,X,0.5,17.32031,SLEEP,0,7,0,1E+16
5/6/7/7/7/6/7/7/7/7/7/7 4 3,X,0.5,7.220215,SLEEP,0,7,0,1E+16
5/6/7/7/7/5/7/7/7/7/7/7 4 3,X,0.5,19.14014,SLEEP,0,7,0,1E+16
5/6/7/7/7/3/7/7/7/7/7/7 4 3,X,0.534482758620689655172413793,5.799805,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/6/7/7/7/7/7 4 3,X,0.5,8.839844,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/5/7/7/7/7/7 4 3,X,0.5,17.06006,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/3/7/7/7/7/7 4 3,X,0.5,14.91992,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/6/7/7/7/7 4 3,X,0.5,12.93994,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/5/7/7/7/7 4 3,X,0.5,21.23975,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/3/7/7/7/7 4 3,X,0.534482758620689655172413793,16.26025,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/6/7/7/7 4 3,X,0.5,12.73975,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/5/7/7/7 4 3,X,0.5,9.379883,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/3/7/7/7 4 3,X,0.5,15.90039,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/6/7/7 4 3,X,0.5,7.260254,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/5/7/7 4 3,X,0.5,10.19971,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/3/7/7 4 3,X,0.534482758620689655172413793,13.58008,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/7/6/7 4 3,X,0.5,12.41992,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/7/5/7 4 3,X,0.5,17.52002,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/7/3/7 4 3,X,0.5,17.27979,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/7/7/6 4 3,X,0.465517241379310344827586207,9.880371,SLEEP,0,7,0,1E+16
5/6/7/7/7/7/7/7/7/7/7/5 4 3,X,0.5,19.33984,SLEEP,0,7,0,1E+16
5/5/6/7/7/7/7/7/7/7/7/7 4 3,Z,0.5,8.779785,SLEEP,0,7,0,1E+16
5/5/5/7/7/7/7/7/7/7/7/7 4 3,Z,0,2.140137,SLEEP,0,7,0,1E+16
5/5/3/7/7/7/7/7/7/7/7/7 4 3,Z,-0.5,12.87988,SLEEP,0,7,0,1E+16
5/5/7/6/7/7/7/7/7/7/7/7 4 3,X,0.5,4,SLEEP,0,7,0,1E+16
5/5/7/5/7/7/7/7/7/7/7/7 4 3,Z,0,1.239746,SLEEP,0,7,0,1E+16
5/5/7/3/7/7/7/7/7/7/7/7 4 3,X,-0.5,6.680176,SLEEP,0,7,0,1E+16
5/5/7/7/6/7/7/7/7/7/7/7 4 3,Z,0.5,5.660156,SLEEP,0,7,0,1E+16
