4/6/7/7/7/7/7/7/7/7/7/7 4 3,Z,2,0.9604492,PLANE,0.4244721,7,0.3380961,1E+16
1/6/7/7/7/7/7/7/7/7/7/7 4 3,Z,-2,1,PLANE,0.4336473,7,0.3615035,1E+16
5/4/7/7/7/7/7/7/7/7/7/7 4 3,X,2,0.9799805,BLOCK,0.4579719,7,0.4404784,1E+16
5/6/6/7/7/7/7/7/7/7/7/7 4 3,X,0.5,5.220215,BLOCK,0.5727139,7,0.6000387,1E+16
5/6/7/6/7/7/7/7/7/7/7/7 4 3,X,0.5,3.740234,BLOCK,0.1793489,7,0.3396964,1E+16
5/6/7/7/7/7/7/7/7/7/7/3 4 3,X,0.534482758620689655172413793,5.459961,BLOCK,0.5214131,7,0.2553238,1E+16
4/5/7/7/7/7/7/7/7/7/7/7 4 3,Z,2,1.02002,PLANE,0.3200723,7,0.2218133,1E+16
1/5/7/7/7/7/7/7/7/7/7/7 4 3,Z,-2,1,PLANE,0.4078615,7,0.3341542,1E+16
5/1/7/7/7/7/7/7/7/7/7/7 4 3,X,-2,0.8398438,BLOCK,0.4878475,7,0.243868,1E+16
4/3/7/7/7/7/7/7/7/7/7/7 4 3,Z,2,0.9604492,PLANE,0.4931813,7,0.2989168,1E+16
1/3/7/7/7/7/7/7/7/7/7/7 4 3,Z,-2,0.9804688,PLANE,0.4558342,7,0.2829299,1E+16
5/3/6/7/7/7/7/7/7/7/7/7 4 3,X,-0.5,10.54004,BLOCK,0.5157108,7,0.3514046,1E+16
5/3/3/7/7/7/7/7/7/7/7/7 4 3,X,-0.5,3.379883,BLOCK,0.3545922,7,0.3823003,1E+16
5/3/7/7/7/7/7/7/7/6/7/7 4 3,X,-0.534482758620689655172413793,4.259766,BLOCK,0.5345302,7,0.5652264,1E+16
5/3/7/7/7/7/7/7/7/7/7/6 4 3,X,-0.534482758620689655172413793,6.560059,BLOCK,0.5953255,7,0.2197379,1E+16
4/7/6/7/7/7/7/7/7/7/7/7 4 3,Z,1.9375,1.040039,PLANE,0.3977084,7,0.340293,1E+16
1/7/6/7/7/7/7/7/7/7/7/7 4 3,Z,-2.0625,0.3398438,PLANE,0.3608793,7,0.348882,1E+16
5/7/4/7/7/7/7/7/7/7/7/7 4 3,Z,2,0.8398438,BLOCK,0.581409,7,0.3819774,1E+16
4/7/5/7/7/7/7/7/7/7/7/7 4 3,Z,2,1.02002,PLANE,0.1477557,7,0.1135889,1E+16
1/7/5/7/7/7/7/7/7/7/7/7 4 3,Z,-2,1.02002,PLANE,0.3595229,7,0.2807229,1E+16
5/3/5/7/7/7/7/7/7/7/7/7 4 3,X,-0.5,5.760254,BLOCK,0.4843169,7,0.3388821,1E+16
5/7/1/7/7/7/7/7/7/7/7/7 4 3,Z,-2,0.9199219,BLOCK,0.5337205,7,0.3667938,1E+16
4/7/3/7/7/7/7/7/7/7/7/7 4 3,Z,2.0625,0.3398438,PLANE,0.8455703,7,0.7192531,1E+16
1/7/3/7/7/7/7/7/7/7/7/7 4 3,Z,-1.9375,1.040039,PLANE,0.1998976,7,0.1302481,1E+16
5/6/3/7/7/7/7/7/7/7/7/7 4 3,X,0.5,4.5,BLOCK,0.5990156,7,0.7069983,1E+16
4/7/7/6/7/7/7/7/7/7/7/7 4 3,Z,2,1.040039,PLANE,0.3800359,7,0.3153397,1E+16
1/7/7/6/7/7/7/7/7/7/7/7 4 3,Z,-2,1,PLANE,0.3646472,7,0.3382317,1E+16
5/7/7/4/7/7/7/7/7/7/7/7 4 3,X,2,0.8398438,BLOCK,0.4379006,7,0.3300816,1E+16
4/7/7/5/7/7/7/7/7/7/7/7 4 3,Z,2,1.02002,PLANE,0.3246682,7,0.2100961,1E+16
1/7/7/5/7/7/7/7/7/7/7/7 4 3,Z,-2,1,PLANE,0.4170894,7,0.2562174,1E+16
5/7/7/1/7/7/7/7/7/7/7/7 4 3,X,-2,0.7797852,BLOCK,0.4274484,7,0.3674497,1E+16
4/7/7/3/7/7/7/7/7/7/7/7 4 3,Z,2,1,PLANE,0.2590249,7,0.1815451,1E+16
1/7/7/3/7/7/7/7/7/7/7/7 4 3,Z,-2,1,PLANE,0.4158137,7,0.260491,1E+16
4/7/7/7/6/7/7/7/7/7/7/7 4 3,Z,1.9375000000000000000000000002,1.040039,PLANE,0.4002813,7,0.3214295,1E+16
1/7/7/7/6/7/7/7/7/7/7/7 4 3,Z,-2.0624999999999999999999999998,0.5200195,PLANE,0.5832595,7,0.7043968,1E+16
5/7/7/7/4/7/7/7/7/7/7/7 4 3,Z,2,0.6796875,BLOCK,0.644163,7,0.5220891,1E+16
4/7/7/7/5/7/7/7/7/7/7/7 4 3,Z,2,1.02002,PLANE,0.3745097,7,0.2854075,1E+16
1/7/7/7/5/7/7/7/7/7/7/7 4 3,Z,-2,1.02002,PLANE,0.4106544,7,0.3010799,1E+16
5/7/7/7/1/7/7/7/7/7/7/7 4 3,Z,-2,0.6201172,BLOCK,0.5207301,7,0.5181971,1E+16
4/7/7/7/3/7/7/7/7/7/7/7 4 3,Z,2.0624999999999999999999999998,0.5200195,PLANE,0.6209432,7,0.4382695,1E+16
1/7/7/7/3/7/7/7/7/7/7/7 4 3,Z,-1.9375000000000000000000000002,1.019531,PLANE,0.2481943,7,0.1609069,1E+16
4/7/7/7/7/6/7/7/7/7/7/7 4 3,Z,2,1,PLANE,0.5010743,7,0.3439088,1E+16
1/7/7/7/7/6/7/7/7/7/7/7 4 3,Z,-2,0.9799805,PLANE,0.3467149,7,0.2280902,1E+16
5/3/7/7/7/6/7/7/7/7/7/7 4 3,X,-0.534482758620689655172413793,6.120117,BLOCK,0.6438078,7,0.3723871,1E+16
5/7/7/7/7/4/7/7/7/7/7/7 4 3,X,2,0.4799805,BLOCK,0.6430745,7,0.3043028,1E+16
4/7/7/7/7/5/7/7/7/7/7/7 4 3,Z,2,1.019531,PLANE,0.3144153,7,0.2180748,1E+16
1/7/7/7/7/5/7/7/7/7/7/7 4 3,Z,-2,1.020508,PLANE,0.3450483,7,0.2796098,1E+16
5/7/7/7/7/1/7/7/7/7/7/7 4 3,X,-2,0.4404297,BLOCK,0.7087255,7,0.4353216,1E+16
4/7/7/7/7/3/7/7/7/7/7/7 4 3,Z,2,1.019531,PLANE,0.3750906,7,0.2729205,1E+16
1/7/7/7/7/3/7/7/7/7/7/7 4 3,Z,-2,1,PLANE,0.3972684,7,0.3188497,1E+16
4/7/7/7/7/7/6/7/7/7/7/7 4 3,Z,1.9375000000000000000000000002,1.040039,PLANE,0.2913961,7,0.2411248,1E+16
1/7/7/7/7/7/6/7/7/7/7/7 4 3,Z,-2.0624999999999999999999999998,0.7402344,PLANE,0.2564526,7,0.2102827,1E+16
5/7/7/7/7/7/4/7/7/7/7/7 4 3,Z,2,0.4599609,BLOCK,0.8396639,7,0.367484,1E+16
