board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/7/7/6/6/7/5/1/6 3 3,Z,-2,0.5,BLOCK,Z,1.582138,0.9539674
7/7/7/4/6/7/5/5/5 3 3,Z,2,0.5,BLOCK,Z,0.9676788,0.4804281
7/7/7/6/4/7/5/5/5 3 3,X,2,0.5,BLOCK,X,0.9932064,0.7909811
7/7/7/6/6/7/1/5/5 3 3,X,-2,0.5,BLOCK,X,1.376444,0.7331609
7/7/7/6/6/7/5/1/5 3 3,Z,-2,0.5,BLOCK,Z,1.565533,0.9519342
7/7/7/4/6/7/5/5/3 3 3,Z,2,0.5,BLOCK,Z,0.9751248,0.6570256
7/7/7/6/4/7/5/5/3 3 3,X,2.2222222222222222222222222222,0.5,BLOCK,X,1.051468,0.7469381
7/7/7/6/6/7/1/5/3 3 3,X,-1.5,0.5,BLOCK,X,1.106941,0.6943275
7/7/7/6/6/7/5/1/3 3 3,Z,-2,0,BLOCK,Z,0.2928832,0.3834711
7/7/7/4/6/7/5/3/6 3 3,Z,2.1818181818181818181818181818,0.5,BLOCK,Z,1.08286,0.613304
7/7/7/6/4/7/5/3/6 3 3,X,1.7777777777777777777777777778,0.5,BLOCK,X,1.00012,0.5907395
7/7/7/6/6/7/1/3/6 3 3,X,-2.5,0.5,BLOCK,X,1.625879,0.9420257
7/7/7/4/6/7/5/3/5 3 3,Z,2.1818181818181818181818181818,0.5,BLOCK,Z,1.032103,0.5566424
7/7/7/6/4/7/5/3/5 3 3,X,2,0.5,BLOCK,X,0.9681966,0.7267916
7/7/7/6/6/7/1/3/5 3 3,X,-2,0.5,BLOCK,X,1.259813,0.7882838
7/7/7/4/6/7/5/3/3 3 3,Z,2.1818181818181818181818181818,1,BLOCK,Z,1.078867,0.5863493
7/7/7/6/4/7/5/3/3 3 3,X,2.2222222222222222222222222222,0.5,BLOCK,X,1.08369,0.7270815
7/7/7/6/6/7/1/3/3 3 3,X,-1.5,0.5,BLOCK,X,1.219719,0.7578064
7/7/7/4/6/7/5/7/4 3 3,Z,2,0.5,BLOCK,Z,1.018766,0.648469
