board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/2/4/7/7/7/7/7/7 3 3,X,2,0.25,BLOCK,X,0.7482333,1.337327
2/2/6/7/6/7/7/7/7 3 3,X,0.5,300.125,TIMEOUT,Z,0.2456144,0.1315319
2/2/6/7/3/7/7/7/7 3 3,X,0.5588235294117647058823529412,31.875,PLANE,X,0.779816,0.4135814
2/2/6/7/7/7/7/6/7 3 3,X,0.5,300.125,TIMEOUT,Z,0.2136437,0.1290908
2/2/6/7/7/7/7/7/3 3 3,X,0.5588235294117647058823529412,300.125,TIMEOUT,Z,0.1985342,0.1248508
2/4/2/7/7/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7274563,0.6191655
2/4/6/6/7/7/7/7/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.7410628,0.6180897
2/2/6/6/7/7/7/7/7 3 3,X,0.5,300.125,TIMEOUT,Z,0.2176944,0.1376432
2/6/4/6/7/7/7/7/7 3 3,X,2,0.25,BLOCK,X,0.7952412,1.51207
2/6/6/4/7/7/7/7/7 3 3,Z,2,0.5,BLOCK,Z,0.762673,0.5921315
2/4/6/5/7/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.8223792,0.6121742
2/6/4/5/7/7/7/7/7 3 3,X,2,0.375,BLOCK,X,0.8484575,1.418322
2/6/6/1/7/7/7/7/7 3 3,Z,-2,0.25,BLOCK,Z,1.032139,1.301697
2/4/6/3/7/7/7/7/7 3 3,Z,2.105263157894736842105263158,0.375,BLOCK,Z,1.694822,0.7710672
2/6/4/3/7/7/7/7/7 3 3,X,2,0.375,BLOCK,X,0.8651649,1.56296
2/4/6/7/6/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7419337,0.6301687
2/6/4/7/6/7/7/7/7 3 3,X,1.8823529411764705882352941176,0.375,BLOCK,X,0.8208634,1.442369
2/6/6/7/4/7/7/7/7 3 3,X,2,0.375,BLOCK,X,1.153024,1.194636
2/4/6/7/5/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7546543,0.6323586
2/6/4/7/5/7/7/7/7 3 3,X,2,0.375,BLOCK,X,0.9031251,1.511173
2/6/6/7/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,X,1.192778,1.208023
2/4/6/7/3/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7501452,0.632234
2/6/4/7/3/7/7/7/7 3 3,X,2.1176470588235294117647058824,0.25,BLOCK,X,1.51341,1.512305
2/4/6/7/7/6/7/7/7 3 3,Z,1.894736842105263157894736842,0.875,BLOCK,Z,0.766876,0.6265976
2/6/4/7/7/6/7/7/7 3 3,X,2,0.375,BLOCK,X,0.7796676,1.396241
2/6/6/7/7/4/7/7/7 3 3,Z,2,0.375,BLOCK,Z,1.219136,0.676986
2/4/6/7/7/5/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7571405,0.6314468
2/2/6/7/7/5/7/7/7 3 3,X,0.5,300.125,TIMEOUT,Z,0.2030448,0.1265726
2/6/4/7/7/5/7/7/7 3 3,X,2,0.25,BLOCK,X,0.9898432,1.469261
2/6/6/7/7/1/7/7/7 3 3,Z,-2,0.375,BLOCK,Z,1.312779,0.9759747
2/4/6/7/7/3/7/7/7 3 3,Z,2.105263157894736842105263158,0.625,BLOCK,Z,1.011243,0.6858227
2/6/4/7/7/3/7/7/7 3 3,X,2,0.375,BLOCK,X,0.8007425,1.412011
2/4/6/7/7/7/6/7/7 3 3,Z,2,0.75,BLOCK,Z,0.8497079,0.6111751
2/2/6/7/7/7/6/7/7 3 3,X,0.5,300.125,TIMEOUT,Z,0.2663117,0.1368301
2/6/4/7/7/7/6/7/7 3 3,X,1.8823529411764705882352941176,0.375,BLOCK,X,0.9890985,1.407948
2/6/6/7/7/7/4/7/7 3 3,X,2,0.375,BLOCK,X,1.454503,0.9192388
2/4/6/7/7/7/5/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7936949,0.6132137
2/6/4/7/7/7/5/7/7 3 3,X,2,0.375,BLOCK,X,0.8759314,1.41046
2/6/6/7/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,X,1.517408,0.8747965
2/4/6/7/7/7/3/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7941587,0.6388461
2/6/4/7/7/7/3/7/7 3 3,X,2.1176470588235294117647058824,0.25,BLOCK,X,0.9931657,1.538854
2/4/6/7/7/7/7/6/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.7405661,0.6151725
2/6/4/7/7/7/7/6/7 3 3,X,2,0.375,BLOCK,X,0.9408856,1.369885
2/6/6/7/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,Z,1.662466,1.087149
2/4/6/7/7/7/7/5/7 3 3,Z,2,0.75,BLOCK,Z,0.7271969,0.6417006
2/6/4/7/7/7/7/5/7 3 3,X,2,0.25,BLOCK,X,0.9775741,1.485494
2/6/6/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,Z,1.627894,0.9488313
2/4/6/7/7/7/7/3/7 3 3,Z,2.105263157894736842105263158,0.75,BLOCK,Z,0.8238062,0.6501247
2/6/4/7/7/7/7/3/7 3 3,X,2,0.375,BLOCK,X,0.7883794,1.305341
2/4/6/7/7/7/7/7/6 3 3,Z,2,0.625,BLOCK,Z,0.8281929,0.6176652
2/2/6/7/7/7/7/7/6 3 3,X,0.4411764705882352941176470588,48.25,PLANE,X,0.5841961,0.3893554
2/6/4/7/7/7/7/7/6 3 3,X,1.8823529411764705882352941176,0.375,BLOCK,X,0.9881357,1.426744
2/6/2/7/7/7/7/7/6 3 3,Z,0.5,18.25,PLANE,X,0.8717556,1.303739
2/4/6/7/7/7/7/7/5 3 3,Z,2,0.75,BLOCK,Z,0.78553,0.6580856
2/6/4/7/7/7/7/7/5 3 3,X,2,0.25,BLOCK,X,0.9377859,1.325052
2/4/6/7/7/7/7/7/3 3 3,Z,2,0.75,BLOCK,Z,0.6722583,0.5613791
2/6/4/7/7/7/7/7/3 3 3,X,2.1176470588235294117647058824,0.375,BLOCK,X,1.101259,1.4935
2/4/5/6/7/7/7/7/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.7713796,0.5674081
2/2/5/6/7/7/7/7/7 3 3,Z,0.5,300.125,TIMEOUT,Z,0.1932127,0.1246772
2/6/1/6/7/7/7/7/7 3 3,X,-2,0.375,BLOCK,X,1.004969,1.479526
2/6/5/4/7/7/7/7/7 3 3,Z,2,0.5,BLOCK,Z,0.7850866,0.6685609
2/4/5/5/7/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.8391934,0.553569
2/2/5/5/7/7/7/7/7 3 3,X,0,98.875,PLANE,X,0.6335391,0.3666317
2/6/1/5/7/7/7/7/7 3 3,X,-2,0.25,BLOCK,X,0.8622076,1.430452
2/6/5/1/7/7/7/7/7 3 3,Z,-2,0.375,BLOCK,Z,0.9975746,1.203991
2/4/5/3/7/7/7/7/7 3 3,Z,2.105263157894736842105263158,0.375,BLOCK,Z,1.772762,0.7642162
2/6/1/3/7/7/7/7/7 3 3,X,-2,0.375,BLOCK,X,1.208736,1.508327
2/4/5/7/6/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.779422,0.7252686
2/6/1/7/6/7/7/7/7 3 3,X,-2.1176470588235294117647058824,0.25,BLOCK,X,1.710658,1.629996
2/6/5/7/4/7/7/7/7 3 3,X,2,0.375,BLOCK,X,1.120383,1.125924
2/4/5/7/5/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7682275,0.5707772
2/6/1/7/5/7/7/7/7 3 3,X,-2,0.375,BLOCK,X,0.7995197,1.398283
2/6/5/7/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,X,1.203219,1.212345
2/4/5/7/3/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7591815,0.6132787
2/2/5/7/3/7/7/7/7 3 3,X,-0.5,300.125,TIMEOUT,Z,0.1426175,0.1169211
2/6/1/7/3/7/7/7/7 3 3,X,-1.8823529411764705882352941176,0.375,BLOCK,X,0.9389476,1.539269
2/4/5/7/7/6/7/7/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.747183,0.5471557
2/2/5/7/7/6/7/7/7 3 3,Z,0.5,53.25,BLOCK,Z,0.7070893,0.5281441
2/6/1/7/7/6/7/7/7 3 3,X,-2,0.25,BLOCK,X,0.8653335,1.291747
2/6/5/7/7/4/7/7/7 3 3,Z,2,0.375,BLOCK,Z,1.198677,0.6951234
2/4/5/7/7/5/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7823992,0.6017939
2/2/5/7/7/5/7/7/7 3 3,X,0,300.125,TIMEOUT,Z,0.1587446,0.1211874
2/6/1/7/7/5/7/7/7 3 3,X,-2,0.375,BLOCK,X,0.9527704,1.388865
2/6/5/7/7/1/7/7/7 3 3,Z,-2,0.375,BLOCK,Z,1.290606,0.9489706
2/6/5/7/7/5/7/5/7 3 3,Z,0.5,300.125,TIMEOUT,Z,0.1948593,0.1360923
2/4/5/7/7/3/7/7/7 3 3,Z,2.105263157894736842105263158,0.625,BLOCK,Z,0.8752834,0.5980799
2/6/1/7/7/3/7/7/7 3 3,X,-2,0.375,BLOCK,X,0.8159651,1.414304
2/4/5/7/7/7/6/7/7 3 3,Z,2,0.875,BLOCK,Z,0.8690323,0.6668239
2/6/1/7/7/7/6/7/7 3 3,X,-2.1176470588235294117647058824,0.25,BLOCK,X,1.164243,1.556107
2/6/5/7/7/7/4/7/7 3 3,X,2,0.375,BLOCK,X,1.485993,1.009945
2/4/5/7/7/7/5/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7384899,0.6436183
2/2/5/7/7/7/5/7/7 3 3,X,0,300.125,TIMEOUT,Z,0.1797816,0.1194702
2/6/1/7/7/7/5/7/7 3 3,X,-2,0.25,BLOCK,X,0.9493584,1.522472
2/6/5/7/7/7/1/7/7 3 3,X,-2,0.5,BLOCK,X,1.45466,0.9848387
2/4/5/7/7/7/3/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7597954,0.6198688
2/2/5/7/7/7/3/7/7 3 3,X,-0.5,300.125,TIMEOUT,Z,0.1443015,0.1220747
2/6/1/7/7/7/3/7/7 3 3,X,-1.8823529411764705882352941176,0.375,BLOCK,X,0.9105679,1.559999
2/4/5/7/7/7/7/6/7 3 3,Z,1.894736842105263157894736842,0.875,BLOCK,Z,0.734112,0.5493684
2/2/5/7/7/7/7/6/7 3 3,Z,0.5,46.5,BLOCK,Z,0.7488162,0.4989025
2/6/1/7/7/7/7/6/7 3 3,X,-2,0.25,BLOCK,X,0.8897772,1.317847
2/6/5/7/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,Z,1.671023,1.070741
2/4/5/7/7/7/7/5/7 3 3,Z,2,0.75,BLOCK,Z,0.7853346,0.6023609
2/2/5/7/7/7/7/5/7 3 3,X,0,300.125,TIMEOUT,Z,0.1811649,0.1201468
2/6/1/7/7/7/7/5/7 3 3,X,-2,0.375,BLOCK,X,0.8993592,1.472305
2/6/5/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,Z,1.60772,0.9934285
2/4/5/7/7/7/7/3/7 3 3,Z,2.105263157894736842105263158,0.75,BLOCK,Z,0.7982394,0.6523406
2/6/1/7/7/7/7/3/7 3 3,X,-2,0.25,BLOCK,X,0.8613427,1.300644
2/4/5/7/7/7/7/7/6 3 3,Z,2,0.625,BLOCK,Z,0.9107417,0.6013272
2/2/5/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,37.625,PLANE,X,0.6079747,0.3668846
2/6/1/7/7/7/7/7/6 3 3,X,-2.1176470588235294117647058824,0.375,BLOCK,X,0.9242871,1.422165
2/4/5/7/7/7/7/7/5 3 3,Z,2,0.75,BLOCK,Z,0.7811294,0.5754676
2/2/5/7/7/7/7/7/5 3 3,X,0,300.125,TIMEOUT,Z,0.164985,0.125862
2/6/1/7/7/7/7/7/5 3 3,X,-2,0.25,BLOCK,X,0.9039049,1.374633
2/4/5/7/7/7/7/7/3 3 3,Z,2,0.75,BLOCK,Z,0.8030493,0.6263408
2/2/5/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,41.25,PLANE,X,0.5427575,0.3913518
2/6/1/7/7/7/7/7/3 3 3,X,-1.8823529411764705882352941176,0.375,BLOCK,X,0.8890274,1.383627
2/4/3/6/7/7/7/7/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.853488,0.5976014
2/2/3/6/7/7/7/7/7 3 3,X,-0.5,300.125,TIMEOUT,Z,0.1726774,0.1235017
2/6/3/4/7/7/7/7/7 3 3,Z,2,0.5,BLOCK,Z,0.8037276,0.704128
2/4/3/5/7/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7989616,0.6038201
2/2/3/5/7/7/7/7/7 3 3,X,-0.5,75,PLANE,X,0.4512781,0.4099262
2/6/3/1/7/7/7/7/7 3 3,Z,-2,0.375,BLOCK,Z,1.06684,1.315935
2/4/3/3/7/7/7/7/7 3 3,Z,2.105263157894736842105263158,0.375,BLOCK,Z,1.306916,0.7920551
2/4/3/7/6/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7125896,0.5765473
2/6/3/7/4/7/7/7/7 3 3,X,2,0.375,BLOCK,X,1.198778,1.146089
2/4/3/7/5/7/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7910759,0.6028365
2/2/3/7/5/7/7/7/7 3 3,X,-0.5,181.75,PLANE,X,0.5148892,0.3967183
2/6/3/7/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,X,1.213654,1.232602
2/4/3/7/3/7/7/7/7 3 3,Z,2,0.875,BLOCK,Z,0.7696946,0.7007613
2/2/3/7/3/7/7/7/7 3 3,X,-0.5,39,PLANE,X,0.5194333,0.428857
2/4/3/7/7/6/7/7/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.6914365,0.6125742
2/6/3/7/7/4/7/7/7 3 3,Z,2,0.375,BLOCK,Z,1.239131,0.744323
2/4/3/7/7/5/7/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7992373,0.5978712
2/6/3/7/7/1/7/7/7 3 3,Z,-2,0.25,BLOCK,Z,1.305376,0.9586332
2/4/3/7/7/3/7/7/7 3 3,Z,2.105263157894736842105263158,0.75,BLOCK,Z,0.867676,0.6691681
2/4/3/7/7/7/6/7/7 3 3,Z,2,0.75,BLOCK,Z,0.81544,0.6410399
2/6/3/7/7/7/4/7/7 3 3,X,2,0.375,BLOCK,X,1.483117,0.8775923
2/4/3/7/7/7/5/7/7 3 3,Z,2,0.75,BLOCK,Z,0.7033532,0.6688862
2/6/3/7/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,X,1.479262,1.031067
2/4/3/7/7/7/3/7/7 3 3,Z,2,0.75,BLOCK,Z,0.8600061,0.5988536
2/2/3/7/7/7/3/7/7 3 3,X,-0.5,21.125,PLANE,X,0.5530607,0.428822
2/4/3/7/7/7/7/6/7 3 3,Z,1.894736842105263157894736842,0.75,BLOCK,Z,0.7659048,0.6191893
2/2/3/7/7/7/7/6/7 3 3,X,-0.5,300.125,TIMEOUT,Z,0.1582085,0.1244897
