board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/6/7/6/2/7/7/6/5 3 3,Z,0.5,6,SLEEP,Z,0.06146304,0.2321867
7/6/7/6/2/7/7/6/3 3 3,Z,0.5,5.5,SLEEP,Z,0.0647684,0.2246436
7/6/7/6/2/7/7/5/6 3 3,Z,0.5,3.5,SLEEP,Z,0.07640333,0.2527464
7/6/7/6/2/7/7/5/5 3 3,Z,0.5,4,SLEEP,Z,0.09595917,0.3038674
7/6/7/6/2/7/7/5/3 3 3,Z,0.5,3.5,SLEEP,Z,0.07462697,0.2473785
7/6/7/6/2/7/7/3/6 3 3,Z,0.5909090909090909090909090909,8.5,SLEEP,Z,0.1311571,0.4725896
7/6/7/6/2/7/7/3/5 3 3,Z,0.5909090909090909090909090909,4.5,SLEEP,Z,0.09615784,0.3076782
7/6/7/6/2/7/7/3/3 3 3,Z,0.5909090909090909090909090909,4.5,SLEEP,Z,0.1025162,0.3358883
7/6/7/6/2/7/7/7/4 3 3,Z,0.5,7,SLEEP,Z,0.1097719,0.3673162
7/6/7/6/2/7/7/7/2 3 3,Z,0.5,5,SLEEP,Z,0.09178603,0.2921508
7/6/7/6/2/7/7/7/1 3 3,Z,0.5,4.5,SLEEP,Z,0.08992573,0.2794155
7/6/7/6/6/2/6/7/7 3 3,Z,0.5,3,SLEEP,Z,0.09718523,0.2164981
7/6/7/6/6/2/5/7/7 3 3,Z,0.5,5.5,SLEEP,Z,0.1201919,0.262057
7/6/7/6/6/2/3/7/7 3 3,X,0.6111111111111111111111111111,6.5,SLEEP,Z,0.1146013,0.3620056
7/6/7/6/6/2/7/6/7 3 3,X,0.5,4.5,SLEEP,Z,0.1456751,0.2556473
7/6/7/6/6/2/7/5/7 3 3,Z,0.5,5,SLEEP,Z,0.1048146,0.2626404
7/6/7/6/6/2/7/3/7 3 3,Z,0.5909090909090909090909090909,5.5,SLEEP,Z,0.1322781,0.3802778
7/6/7/6/6/2/7/7/6 3 3,Z,0.5,3,SLEEP,Z,0.05132446,0.198517
7/6/7/6/6/2/7/7/5 3 3,Z,0.5,5.5,SLEEP,Z,0.1342918,0.3324232
7/6/7/6/6/2/7/7/3 3 3,X,0.6111111111111111111111111111,6.5,SLEEP,Z,0.134915,0.364901
7/6/7/6/6/6/2/7/7 3 3,X,0.5,5,SLEEP,Z,0.0905335,0.30161
7/6/7/6/6/6/6/6/7 3 3,X,0.5,3,SLEEP,Z,0.1218054,0.2998783
7/6/7/6/6/6/6/5/7 3 3,Z,0.5,4,SLEEP,Z,0.04958207,0.1332225
7/6/7/6/6/6/6/3/7 3 3,Z,0.6428571428571428571428571429,3.5,SLEEP,Z,0.08437439,0.2712715
7/6/7/6/6/6/6/7/6 3 3,Z,0.5,4,SLEEP,Z,0.06960073,0.2323118
7/6/7/6/6/6/6/7/5 3 3,Z,0.5,4.5,SLEEP,Z,0.08096556,0.2578128
7/6/7/6/6/6/6/7/3 3 3,X,0.7,4,SLEEP,Z,0.08783762,0.2125879
7/6/7/6/6/6/5/6/7 3 3,X,0.5,2.5,SLEEP,Z,0.1038621,0.2876479
7/6/7/6/6/6/5/5/7 3 3,X,0.5,4.5,SLEEP,Z,0.08442796,0.2423059
7/6/7/6/6/6/5/3/7 3 3,Z,0.6428571428571428571428571429,6.5,SLEEP,Z,0.1158905,0.3382207
7/6/7/6/6/6/5/7/6 3 3,Z,0.5,3,SLEEP,Z,0.07653107,0.2892623
7/6/7/6/6/6/5/7/5 3 3,X,0.5,3.5,SLEEP,Z,0.06957297,0.23812
7/6/7/6/6/6/5/7/3 3 3,X,0.6111111111111111111111111111,3.5,SLEEP,Z,0.1092832,0.2446904
7/6/7/6/6/6/3/6/7 3 3,X,0.6111111111111111111111111111,5.5,SLEEP,Z,0.1015669,0.2683716
7/6/7/6/6/6/3/5/7 3 3,X,0.6111111111111111111111111111,4.5,SLEEP,Z,0.07681596,0.2855564
7/6/7/6/6/6/3/3/7 3 3,Z,0.6428571428571428571428571429,6,SLEEP,Z,0.1562662,0.3335143
7/6/7/6/6/6/3/7/6 3 3,X,-0.7,4,SLEEP,Z,0.1146757,0.3734322
7/6/7/6/6/6/3/7/5 3 3,X,0.6111111111111111111111111111,4.5,SLEEP,Z,0.09096683,0.3137768
7/6/7/6/6/6/3/7/3 3 3,X,0.7222222222222222222222222222,4.5,SLEEP,Z,0.1010208,0.2825915
7/6/7/6/6/6/7/2/7 3 3,X,0.5,5.5,SLEEP,Z,0.09551661,0.2797069
7/6/7/6/6/6/7/6/6 3 3,Z,0.5,2.5,SLEEP,Z,0.06030601,0.2068244
7/6/7/6/6/6/7/6/5 3 3,X,0.5,2.5,SLEEP,Z,0.04729135,0.1504954
7/6/7/6/6/6/7/6/3 3 3,X,0.6111111111111111111111111111,3.5,SLEEP,Z,0.1394075,0.2202855
7/6/7/6/6/6/7/5/6 3 3,Z,0.5,2,SLEEP,Z,0.05906824,0.1821011
7/6/7/6/6/6/7/5/5 3 3,X,0.5,3.5,SLEEP,Z,0.08489281,0.2187815
7/6/7/6/6/6/7/5/3 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.1682282,0.3308436
7/6/7/6/6/6/7/3/6 3 3,Z,0.6428571428571428571428571429,4,SLEEP,Z,0.1447977,0.3182746
7/6/7/6/6/6/7/3/5 3 3,Z,0.6428571428571428571428571429,4.5,SLEEP,Z,0.161392,0.2939425
7/6/7/6/6/6/7/3/3 3 3,Z,0.6428571428571428571428571429,4.5,SLEEP,Z,0.1468324,0.3267285
7/6/7/6/6/6/7/7/4 3 3,Z,0.5,4.5,SLEEP,Z,0.1019832,0.2695419
7/6/7/6/6/6/7/7/2 3 3,X,0.5,4,SLEEP,Z,0.06894942,0.2278632
7/6/7/6/6/6/7/7/1 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.1274498,0.3277722
7/6/7/6/6/5/2/7/7 3 3,Z,0.5,4.5,SLEEP,Z,0.1325167,0.3377988
7/6/7/6/6/5/6/6/7 3 3,X,0.5,2.5,SLEEP,Z,0.07599649,0.1534847
7/6/7/6/6/5/6/5/7 3 3,Z,0.5,3.5,SLEEP,Z,0.06476473,0.2331311
7/6/7/6/6/5/6/3/7 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1157145,0.3307134
7/6/7/6/6/5/6/7/6 3 3,Z,0.5,4.5,SLEEP,Z,0.05530313,0.2199081
7/6/7/6/6/5/6/7/5 3 3,Z,0.5,5,SLEEP,Z,0.0826064,0.2641746
7/6/7/6/6/5/6/7/3 3 3,X,0.7,5,SLEEP,Z,0.1443355,0.3419275
7/6/7/6/6/5/5/6/7 3 3,X,0.5,4,SLEEP,Z,0.05715572,0.2354339
7/6/7/6/6/5/5/5/7 3 3,Z,0.5,5,SLEEP,Z,0.07562137,0.2408699
7/6/7/6/6/5/5/3/7 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1017509,0.3641683
7/6/7/6/6/5/5/7/6 3 3,Z,0.5,3.5,SLEEP,Z,0.0578141,0.1884717
7/6/7/6/6/5/5/7/5 3 3,Z,0.5,2,SLEEP,Z,0.07694472,0.2112567
7/6/7/6/6/5/5/7/3 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.1387574,0.3169101
7/6/7/6/6/5/3/6/7 3 3,X,0.6111111111111111111111111111,5.5,SLEEP,Z,0.09384165,0.2764963
7/6/7/6/6/5/3/5/7 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.08624408,0.2736869
7/6/7/6/6/5/3/3/7 3 3,X,0.6111111111111111111111111111,5.5,SLEEP,Z,0.1362645,0.3632014
7/6/7/6/6/5/3/7/6 3 3,X,-0.7,4,SLEEP,Z,0.06333362,0.2274809
7/6/7/6/6/5/3/7/5 3 3,X,0.6111111111111111111111111111,4.5,SLEEP,Z,0.1150481,0.3292384
7/6/7/6/6/5/3/7/3 3 3,X,0.7222222222222222222222222222,5,SLEEP,Z,0.08329342,0.2338907
7/6/7/6/6/5/7/2/7 3 3,Z,0.5,4,SLEEP,Z,0.05619528,0.2135017
7/6/7/6/6/5/7/6/6 3 3,Z,0.5,2,SLEEP,Z,0.04149515,0.1534854
7/6/7/6/6/5/7/6/5 3 3,X,0.5,3,SLEEP,Z,0.04953821,0.1412659
7/6/7/6/6/5/7/6/3 3 3,X,0.6111111111111111111111111111,4,SLEEP,Z,0.08360843,0.335981
7/6/7/6/6/5/7/5/6 3 3,Z,0.5,3.5,SLEEP,Z,0.08472498,0.3037682
7/6/7/6/6/5/7/5/5 3 3,Z,0.5,6.5,SLEEP,Z,0.1008253,0.306297
7/6/7/6/6/5/7/5/3 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.1080111,0.3483321
7/6/7/6/6/5/7/3/6 3 3,Z,0.5909090909090909090909090909,7,SLEEP,Z,0.1125436,0.3569388
7/6/7/6/6/5/7/3/5 3 3,Z,0.5909090909090909090909090909,5.5,SLEEP,Z,0.08272281,0.2862432
7/6/7/6/6/5/7/3/3 3 3,X,0.6111111111111111111111111111,7,SLEEP,Z,0.1009323,0.3408193
7/6/7/6/6/5/7/7/4 3 3,Z,0.5,4,SLEEP,Z,0.07403533,0.268295
7/6/7/6/6/5/7/7/2 3 3,Z,0.5,6.5,SLEEP,Z,0.1071619,0.3265452
7/6/7/6/6/5/7/7/1 3 3,X,0.6111111111111111111111111111,4,SLEEP,Z,0.0639301,0.1841301
7/6/7/6/6/3/2/7/7 3 3,Z,0.5909090909090909090909090909,6.5,SLEEP,Z,0.1251307,0.3432063
7/6/7/6/6/3/6/6/7 3 3,Z,-0.6428571428571428571428571429,6,SLEEP,Z,0.1554211,0.3277687
7/6/7/6/6/3/6/5/7 3 3,Z,0.5909090909090909090909090909,4.5,SLEEP,Z,0.1003949,0.2802788
7/6/7/6/6/3/6/3/7 3 3,Z,0.6818181818181818181818181819,6,SLEEP,Z,0.1784876,0.4171588
7/6/7/6/6/3/6/7/6 3 3,Z,0.5909090909090909090909090909,3.5,SLEEP,Z,0.1231007,0.2809903
7/6/7/6/6/3/6/7/5 3 3,Z,0.5909090909090909090909090909,5,SLEEP,Z,0.1071935,0.2774129
7/6/7/6/6/3/6/7/3 3 3,X,0.7,4.5,SLEEP,Z,0.1931448,0.4124873
7/6/7/6/6/3/5/6/7 3 3,Z,-0.6428571428571428571428571429,3.5,SLEEP,Z,0.07194326,0.1865009
7/6/7/6/6/3/5/5/7 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.06297274,0.2413688
7/6/7/6/6/3/5/3/7 3 3,Z,0.6818181818181818181818181819,5.5,SLEEP,Z,0.1178173,0.311956
7/6/7/6/6/3/5/7/6 3 3,Z,0.5909090909090909090909090909,3.5,SLEEP,Z,0.066233,0.2519774
7/6/7/6/6/3/5/7/5 3 3,Z,0.5909090909090909090909090909,5,SLEEP,Z,0.1173142,0.2835087
7/6/7/6/6/3/5/7/3 3 3,X,0.6111111111111111111111111111,6.5,SLEEP,Z,0.1481556,0.3765964
7/6/7/6/6/3/3/6/7 3 3,Z,-0.6428571428571428571428571429,3.5,SLEEP,Z,0.1249803,0.233842
7/6/7/6/6/3/3/5/7 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.1522591,0.3325261
7/6/7/6/6/3/3/3/7 3 3,Z,0.6818181818181818181818181819,5.5,SLEEP,Z,0.1560259,0.4891797
7/6/7/6/6/3/3/7/6 3 3,X,-0.7,5,SLEEP,Z,0.0808659,0.2705533
7/6/7/6/6/3/3/7/5 3 3,X,0.6111111111111111111111111111,6.5,SLEEP,Z,0.1492164,0.3678764
7/6/7/6/6/3/3/7/3 3 3,X,0.7222222222222222222222222222,5.5,SLEEP,Z,0.1421407,0.271148
7/6/7/6/6/3/7/2/7 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.124664,0.2660254
7/6/7/6/6/3/7/6/6 3 3,Z,-0.6428571428571428571428571429,2.5,SLEEP,Z,0.03570143,0.1360555
7/6/7/6/6/3/7/6/5 3 3,Z,-0.6428571428571428571428571429,5.5,SLEEP,Z,0.1008861,0.3067677
7/6/7/6/6/3/7/6/3 3 3,Z,-0.6428571428571428571428571429,3.5,SLEEP,Z,0.1684659,0.3523961
7/6/7/6/6/3/7/5/6 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.1244723,0.3146275
7/6/7/6/6/3/7/5/5 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.1154174,0.2713385
7/6/7/6/6/3/7/5/3 3 3,X,0.6111111111111111111111111111,6.5,SLEEP,Z,0.1426512,0.3793242
7/6/7/6/6/3/7/3/6 3 3,Z,0.6818181818181818181818181819,5,SLEEP,Z,0.1384889,0.4029536
7/6/7/6/6/3/7/3/5 3 3,Z,0.6818181818181818181818181819,6,SLEEP,Z,0.1242811,0.3926753
7/6/7/6/6/3/7/3/3 3 3,Z,0.6818181818181818181818181819,9,SLEEP,Z,0.1986311,0.550493
7/6/7/6/6/3/7/7/4 3 3,Z,0.5909090909090909090909090909,4.5,SLEEP,Z,0.1216949,0.3441316
7/6/7/6/6/3/7/7/2 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1394679,0.3439384
7/6/7/6/6/3/7/7/1 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.1222016,0.3502472
7/6/7/6/6/7/2/6/7 3 3,X,0.5,3.5,SLEEP,Z,0.03235435,0.1228544
7/6/7/6/6/7/2/5/7 3 3,Z,0.5,4,SLEEP,Z,0.09096927,0.2914305
7/6/7/6/6/7/2/3/7 3 3,Z,0.5909090909090909090909090909,8,SLEEP,Z,0.1682019,0.3994564
7/6/7/6/6/7/2/7/6 3 3,Z,0.5,2,SLEEP,Z,0.04169682,0.1330341
7/6/7/6/6/7/2/7/5 3 3,Z,0.5,4.5,SLEEP,Z,0.1502114,0.2762153
7/6/7/6/6/7/2/7/3 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.1671484,0.3317197
7/6/7/6/6/7/6/2/7 3 3,Z,0.5,4,SLEEP,Z,0.04786606,0.1757113
7/6/7/6/6/7/6/6/6 3 3,Z,0.5,3,SLEEP,Z,0.07183945,0.2593876
7/6/7/6/6/7/6/6/5 3 3,X,0.5,2.5,SLEEP,Z,0.04028006,0.1479403
7/6/7/6/6/7/6/6/3 3 3,X,0.75,4,SLEEP,Z,0.07764895,0.2775267
7/6/7/6/6/7/6/5/6 3 3,Z,0.5,3.5,SLEEP,Z,0.0695603,0.2387547
7/6/7/6/6/7/6/5/5 3 3,Z,0.5,4,SLEEP,Z,0.06972644,0.1931844
7/6/7/6/6/7/6/5/3 3 3,X,0.75,6,SLEEP,Z,0.1210042,0.3036135
7/6/7/6/6/7/6/3/6 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.1054721,0.3511681
7/6/7/6/6/7/6/3/5 3 3,Z,0.5909090909090909090909090909,5.5,SLEEP,Z,0.1401274,0.3395717
7/6/7/6/6/7/6/3/3 3 3,X,0.75,5,SLEEP,Z,0.1049349,0.3578438
7/6/7/6/6/7/6/7/4 3 3,Z,0.5,5,SLEEP,Z,0.07860155,0.3121497
7/6/7/6/6/7/6/7/2 3 3,Z,0.5,5,SLEEP,Z,0.08436343,0.2794044
7/6/7/6/6/7/6/7/1 3 3,X,0.75,4,SLEEP,Z,0.10964,0.2753614
7/6/7/6/6/7/5/2/7 3 3,Z,0.5,5.5,SLEEP,Z,0.09791321,0.2788369
7/6/7/6/6/7/5/6/6 3 3,Z,0.5,3,SLEEP,Z,0.04867889,0.1863428
7/6/7/6/6/7/5/6/5 3 3,X,0.5,3,SLEEP,Z,0.08057306,0.1900309
7/6/7/6/6/7/5/6/3 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.08876749,0.2866206
7/6/7/6/6/7/5/5/6 3 3,Z,0.5,2.5,SLEEP,Z,0.06235296,0.2126378
7/6/7/6/6/7/5/5/5 3 3,Z,0.5,3.5,SLEEP,Z,0.05849893,0.274535
7/6/7/6/6/7/5/5/3 3 3,X,0.6111111111111111111111111111,4,SLEEP,Z,0.1114663,0.2531576
7/6/7/6/6/7/5/3/6 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1095169,0.3616504
7/6/7/6/6/7/5/3/5 3 3,Z,0.5909090909090909090909090909,5,SLEEP,Z,0.1232573,0.3176047
7/6/7/6/6/7/5/3/3 3 3,X,0.6111111111111111111111111111,4.5,SLEEP,Z,0.1369024,0.3927755
7/6/7/6/6/7/5/7/4 3 3,Z,0.5,5,SLEEP,Z,0.1044281,0.2965939
7/6/7/6/6/7/5/7/2 3 3,Z,0.5,3.5,SLEEP,Z,0.09623065,0.2641805
7/6/7/6/6/7/5/7/1 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.07390941,0.2899175
7/6/7/6/6/7/3/2/7 3 3,X,0.6111111111111111111111111111,4,SLEEP,Z,0.1071786,0.2741927
7/6/7/6/6/7/3/6/6 3 3,X,-0.75,2.5,SLEEP,Z,0.1295012,0.2767676
7/6/7/6/6/7/3/6/5 3 3,X,0.6111111111111111111111111111,3.5,SLEEP,Z,0.05294183,0.1886476
7/6/7/6/6/7/3/6/3 3 3,X,0.7222222222222222222222222222,6.5,SLEEP,Z,0.1418236,0.3512566
7/6/7/6/6/7/3/5/6 3 3,X,-0.75,4,SLEEP,Z,0.05800768,0.21004
7/6/7/6/6/7/3/5/5 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.07669687,0.2889189
7/6/7/6/6/7/3/5/3 3 3,X,0.7222222222222222222222222222,4,SLEEP,Z,0.09726238,0.2806887
7/6/7/6/6/7/3/3/6 3 3,X,-0.75,5,SLEEP,Z,0.101301,0.3018376
7/6/7/6/6/7/3/3/5 3 3,X,0.6111111111111111111111111111,7,SLEEP,Z,0.1648855,0.3706001
7/6/7/6/6/7/3/3/3 3 3,X,0.7222222222222222222222222222,5,SLEEP,Z,0.1154467,0.3275398
7/6/7/6/6/7/3/7/4 3 3,X,-0.75,5,SLEEP,Z,0.106239,0.3514292
7/6/7/6/6/7/3/7/2 3 3,X,0.6111111111111111111111111111,4,SLEEP,Z,0.08825526,0.2704675
7/6/7/6/6/7/3/7/1 3 3,X,0.7222222222222222222222222222,6.5,SLEEP,Z,0.09890323,0.3678212
7/6/7/6/6/7/7/2/6 3 3,Z,0.5,3.5,SLEEP,Z,0.07668339,0.2390096
7/6/7/6/6/7/7/2/5 3 3,Z,0.5,6,SLEEP,Z,0.09714316,0.2756861
7/6/7/6/6/7/7/2/3 3 3,X,0.6111111111111111111111111111,5,SLEEP,Z,0.0984583,0.3320715
7/6/7/6/6/7/7/6/4 3 3,Z,0.5,3,SLEEP,Z,0.0690715,0.2370724
7/6/7/6/6/7/7/6/2 3 3,X,0.5,4.5,SLEEP,Z,0.05630215,0.1795736
7/6/7/6/6/7/7/6/1 3 3,X,0.6111111111111111111111111111,3.5,SLEEP,Z,0.05852885,0.2151329
7/6/7/6/6/7/7/5/4 3 3,Z,0.5,3.5,SLEEP,Z,0.08336602,0.2878669
7/6/7/6/6/7/7/5/2 3 3,Z,0.5,6,SLEEP,Z,0.08875801,0.3123119
7/6/7/6/6/7/7/5/1 3 3,X,0.6111111111111111111111111111,5.5,SLEEP,Z,0.08853482,0.2927657
7/6/7/6/6/7/7/3/4 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1052909,0.3796881
7/6/7/6/6/7/7/3/2 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.09799856,0.2799174
7/6/7/6/6/7/7/3/1 3 3,X,0.6111111111111111111111111111,4,SLEEP,Z,0.07651595,0.2386895
7/6/7/6/5/2/6/7/7 3 3,Z,0.5,2.5,SLEEP,Z,0.09041642,0.171206
7/6/7/6/5/2/5/7/7 3 3,Z,0.5,5,SLEEP,Z,0.1246066,0.3730878
7/6/7/6/5/2/3/7/7 3 3,Z,0.5,3.5,SLEEP,Z,0.1035892,0.1929522
7/6/7/6/5/2/7/6/7 3 3,Z,0.5,2.5,SLEEP,Z,0.09805616,0.3212823
7/6/7/6/5/2/7/5/7 3 3,Z,0.5,4.5,SLEEP,Z,0.09467179,0.2446087
7/6/7/6/5/2/7/3/7 3 3,Z,0.5909090909090909090909090909,7.5,SLEEP,Z,0.1418343,0.3285916
7/6/7/6/5/2/7/7/6 3 3,Z,0.5,6.5,SLEEP,Z,0.1242309,0.3820139
7/6/7/6/5/2/7/7/5 3 3,Z,0.5,2.5,SLEEP,Z,0.08613025,0.1774169
7/6/7/6/5/2/7/7/3 3 3,Z,0.5,4.5,SLEEP,Z,0.1442712,0.3450773
7/6/7/6/5/6/2/7/7 3 3,Z,0.5,2.5,SLEEP,Z,0.06912183,0.1899293
7/6/7/6/5/6/6/6/7 3 3,X,0.5,1,SLEEP,Z,0.02663313,0.0787206
7/6/7/6/5/6/6/5/7 3 3,Z,0.5,4,SLEEP,Z,0.06793565,0.3035308
7/6/7/6/5/6/6/3/7 3 3,Z,0.6428571428571428571428571429,4.5,SLEEP,Z,0.1201561,0.3263102
7/6/7/6/5/6/6/7/6 3 3,Z,0.5,3.5,SLEEP,Z,0.08261375,0.2413318
7/6/7/6/5/6/6/7/5 3 3,Z,0.5,4,SLEEP,Z,0.1063461,0.2612423
7/6/7/6/5/6/6/7/3 3 3,X,0.7,3.5,SLEEP,Z,0.09480175,0.1836627
7/6/7/6/5/6/5/6/7 3 3,Z,0.5,2,SLEEP,Z,0.02630181,0.09425823
