board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/5/3/7/7/3/7/3/2 3 3,X,-0.5,3.5,SLEEP,Z,0.06669662,0.2206794
7/5/3/7/7/3/7/3/1 3 3,Z,-0.5,2.5,SLEEP,Z,0.04135639,0.1586905
7/5/3/7/7/7/2/2/7 3 3,X,-0.5,3,SLEEP,Z,0.08275499,0.193497
7/5/3/7/7/7/2/6/6 3 3,X,-0.5714285714285714285714285714,4,SLEEP,Z,0.1650165,0.3718017
7/5/3/7/7/7/2/6/5 3 3,X,-0.5,4,SLEEP,Z,0.06763232,0.1750241
7/5/3/7/7/7/2/6/3 3 3,X,0.5,2,SLEEP,Z,0.07668769,0.1370991
7/5/3/7/7/7/2/5/6 3 3,X,-0.5714285714285714285714285714,4,SLEEP,Z,0.1602483,0.2980693
7/5/3/7/7/7/2/5/5 3 3,X,-0.5,3,SLEEP,Z,0.08092144,0.3214004
7/5/3/7/7/7/2/5/3 3 3,X,0.5,1.5,SLEEP,Z,0.08284116,0.2951685
7/5/3/7/7/7/2/3/6 3 3,X,-0.5714285714285714285714285714,4.5,SLEEP,Z,0.1665008,0.3733743
7/5/3/7/7/7/2/3/5 3 3,X,-0.5,2.5,SLEEP,Z,0.03732575,0.1247948
7/5/3/7/7/7/2/3/3 3 3,X,0.5,2.5,SLEEP,Z,0.107737,0.1677855
7/5/3/7/7/7/2/7/4 3 3,X,-0.5714285714285714285714285714,3.5,SLEEP,Z,0.1682432,0.3834634
7/5/3/7/7/7/2/7/2 3 3,X,-0.5,3.5,SLEEP,Z,0.07774525,0.2399299
7/5/3/7/7/7/2/7/1 3 3,X,0.5,1.5,SLEEP,Z,0.03453249,0.1259019
7/5/3/7/7/7/6/2/6 3 3,X,-0.6428571428571428571428571428,3.5,SLEEP,Z,0.09503324,0.3087329
7/5/3/7/7/7/6/2/5 3 3,X,-0.5714285714285714285714285714,3.5,SLEEP,Z,0.05576898,0.2003998
7/5/3/7/7/7/6/2/3 3 3,X,0.8333333333333333333333333333,3,SLEEP,Z,0.1318389,0.2644185
7/5/3/7/7/7/6/6/4 3 3,X,-0.6428571428571428571428571428,3.5,SLEEP,Z,0.09071302,0.3181438
7/5/3/7/7/7/6/6/2 3 3,X,-0.5714285714285714285714285714,3,SLEEP,Z,0.05861073,0.2339886
7/5/3/7/7/7/6/6/1 3 3,X,0.8333333333333333333333333333,2,SLEEP,Z,0.06598162,0.1689677
7/5/3/7/7/7/6/5/4 3 3,X,-0.6428571428571428571428571428,3.5,SLEEP,Z,0.08442138,0.2724209
7/5/3/7/7/7/6/5/2 3 3,X,-0.5714285714285714285714285714,4.5,SLEEP,Z,0.1078559,0.2918744
