board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/4/7/3/3/7/7/5/6 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.523325,0.7964544
7/6/7/3/3/7/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.3218983,0.3545375
7/4/7/3/3/7/7/5/5 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.3015403,0.2395704
7/6/7/3/3/7/7/1/5 3 3,Z,-2,0.5,BLOCK,Z,1.557556,0.9780282
7/4/7/3/3/7/7/5/3 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.509416,0.7049289
7/6/7/3/3/7/7/1/3 3 3,Z,-2,0.5,BLOCK,Z,1.585541,0.9632313
7/4/7/3/3/7/7/3/6 3 3,Z,2.2352941176470588235294117646,0.5,BLOCK,Z,1.386414,0.7380881
7/4/7/3/3/7/7/3/5 3 3,Z,2.2352941176470588235294117646,0,BLOCK,Z,0.2355559,0.147602
7/4/7/3/3/7/7/3/3 3 3,Z,2.2352941176470588235294117646,0.5,BLOCK,Z,1.488479,0.6602924
7/6/3/3/3/7/7/3/3 3 3,Z,0.625,300.5,TIMEOUT,Z,0.01272583,0.008727953
7/4/7/3/3/7/7/7/4 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.619644,0.6584929
7/4/7/3/3/7/7/7/2 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.62245,0.8027211
7/4/7/3/3/7/7/7/1 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.609788,0.5421929
7/4/7/3/7/2/6/7/7 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.500122,0.9050813
7/6/7/3/7/2/4/7/7 3 3,X,2,0.5,BLOCK,X,1.421838,0.8609211
7/4/7/3/7/2/5/7/7 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.699409,0.8383353
7/6/7/3/7/2/1/7/7 3 3,X,-2,0.5,BLOCK,X,1.3758,0.8623446
7/4/7/3/7/2/3/7/7 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.3957436,0.383039
7/4/7/3/7/2/7/6/7 3 3,Z,2,0,BLOCK,Z,0.4926323,0.2769302
7/6/7/3/7/2/7/4/7 3 3,Z,2,0.5,BLOCK,Z,1.589099,0.9089993
7/4/7/3/7/2/7/5/7 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.696654,0.6253172
7/6/7/3/7/2/7/1/7 3 3,Z,-2,0.5,BLOCK,Z,1.59211,1.018119
7/4/7/3/7/2/7/3/7 3 3,Z,2.2352941176470588235294117646,0.5,BLOCK,Z,1.355895,0.6146634
7/4/7/3/7/2/7/7/6 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.509379,0.8253151
7/4/7/3/7/2/7/7/5 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.744849,0.8783977
7/4/7/3/7/2/7/7/3 3 3,Z,2.1176470588235294117647058824,0.5,BLOCK,Z,1.649936,0.6379886
