board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
3/7/6/3/6/6/7/7/3 3 3,X,0.60,3,SLEEP,Z,0.1097008,0.2226995
3/7/6/3/6/5/6/7/7 3 3,X,-0.6578947368421052631578947368,4.5,SLEEP,Z,0.1900138,0.3175555
3/7/6/3/6/5/5/7/7 3 3,X,-0.6052631578947368421052631579,5,SLEEP,Z,0.1227986,0.368949
3/7/6/3/6/5/3/7/7 3 3,X,0.60,4,SLEEP,Z,0.1108322,0.2380203
3/7/6/3/6/5/7/6/7 3 3,X,-0.6052631578947368421052631579,5.5,SLEEP,Z,0.1247569,0.2675932
3/7/6/3/6/5/7/5/7 3 3,X,-0.6052631578947368421052631579,5,SLEEP,Z,0.103139,0.2582591
3/7/6/3/6/5/7/3/7 3 3,X,-0.6052631578947368421052631579,1.5,SLEEP,Z,0.1135614,0.2174226
3/7/6/3/6/5/7/7/6 3 3,X,-0.6578947368421052631578947368,7,SLEEP,Z,0.1176943,0.3411686
3/7/6/3/6/5/7/7/5 3 3,X,-0.6052631578947368421052631579,5.5,SLEEP,Z,0.1081917,0.3839505
3/7/6/3/6/5/7/7/3 3 3,X,0.60,5,SLEEP,Z,0.1319395,0.233412
3/7/6/3/6/3/6/7/7 3 3,X,-0.6578947368421052631578947368,9,SLEEP,Z,0.1734443,0.32956
3/7/6/3/6/3/5/7/7 3 3,X,-0.6052631578947368421052631579,8,SLEEP,Z,0.1877935,0.3545623
3/7/6/3/6/3/3/7/7 3 3,X,0.60,4.5,SLEEP,Z,0.1337945,0.2638737
3/7/6/3/6/3/7/6/7 3 3,Z,-0.625,7.5,SLEEP,Z,0.1937054,0.3897892
3/7/6/3/6/3/7/5/7 3 3,X,-0.6052631578947368421052631579,7,SLEEP,Z,0.1364385,0.2261762
3/7/6/3/6/3/7/3/7 3 3,X,-0.6052631578947368421052631579,4,SLEEP,Z,0.1913001,0.3575676
3/7/6/3/6/3/7/7/6 3 3,X,-0.6578947368421052631578947368,10,SLEEP,Z,0.1253819,0.3561501
3/7/6/3/6/3/7/7/5 3 3,X,-0.6052631578947368421052631579,3.5,SLEEP,Z,0.1468961,0.282966
3/7/6/3/6/3/7/7/3 3 3,X,0.60,3.5,SLEEP,Z,0.1666176,0.2258386
3/7/6/3/6/7/2/7/7 3 3,X,-0.6052631578947368421052631579,5.5,SLEEP,Z,0.1784621,0.3183294
3/7/6/3/6/7/6/6/7 3 3,X,-0.6578947368421052631578947368,4.5,SLEEP,Z,0.1572826,0.3527031
3/7/6/3/6/7/6/5/7 3 3,X,-0.6578947368421052631578947368,9,SLEEP,Z,0.1749649,0.3496141
3/7/6/3/6/7/6/3/7 3 3,X,-0.6578947368421052631578947368,3,SLEEP,Z,0.1658003,0.3525792
3/7/6/3/6/7/6/7/6 3 3,X,-0.7105263157894736842105263158,9.5,SLEEP,Z,0.1028711,0.3966644
3/7/6/3/6/7/6/7/5 3 3,X,-0.6578947368421052631578947368,6.5,SLEEP,Z,0.1481158,0.3765397
3/7/6/3/6/7/6/7/3 3 3,X,0.7,4,SLEEP,Z,0.1834083,0.274665
3/7/6/3/6/7/5/6/7 3 3,X,-0.6052631578947368421052631579,5,SLEEP,Z,0.1342248,0.2973977
3/7/6/3/6/7/5/5/7 3 3,X,-0.6052631578947368421052631579,6,SLEEP,Z,0.1415675,0.3235882
3/7/6/3/6/7/5/3/7 3 3,X,-0.6052631578947368421052631579,4,SLEEP,Z,0.1393629,0.282629
3/7/6/3/6/7/5/7/6 3 3,X,-0.6578947368421052631578947368,7.5,SLEEP,Z,0.08016387,0.2754651
3/7/6/3/6/7/5/7/5 3 3,X,-0.6052631578947368421052631579,5,SLEEP,Z,0.1363464,0.2694174
3/7/6/3/6/7/5/7/3 3 3,X,0.6,4,SLEEP,Z,0.1175473,0.1781304
3/7/6/3/6/7/3/6/7 3 3,X,0.6,4,SLEEP,Z,0.1946504,0.2805594
3/7/6/3/6/7/3/5/7 3 3,X,0.6,2,SLEEP,Z,0.1378222,0.3989666
3/7/6/3/6/7/3/3/7 3 3,X,0.6,1.5,SLEEP,Z,0.1479982,0.2444522
3/7/6/3/6/7/3/7/6 3 3,X,-0.7,6.5,SLEEP,Z,0.1145981,0.429371
3/7/6/3/6/7/3/7/5 3 3,X,0.6,5,SLEEP,Z,0.1315115,0.2667058
3/7/6/3/6/7/3/7/3 3 3,X,0.7,6,SLEEP,Z,0.1993988,0.3906612
3/7/6/3/6/7/7/2/7 3 3,X,-0.6052631578947368421052631579,5,SLEEP,Z,0.1280342,0.3630924
3/7/6/3/6/7/7/6/6 3 3,X,-0.6578947368421052631578947368,6,SLEEP,Z,0.1370891,0.3675023
3/7/6/3/6/7/7/6/5 3 3,X,-0.6052631578947368421052631579,7.5,SLEEP,Z,0.08513612,0.214988
3/7/6/3/6/7/7/6/3 3 3,X,0.6,5,SLEEP,Z,0.1233915,0.3014484
3/7/6/3/6/7/7/5/6 3 3,X,-0.6578947368421052631578947368,11.5,SLEEP,Z,0.1742216,0.4114124
3/7/6/3/6/7/7/5/5 3 3,X,-0.6052631578947368421052631579,4.5,SLEEP,Z,0.1009689,0.2372947
3/7/6/3/6/7/7/5/3 3 3,X,0.6,6.5,SLEEP,Z,0.2188926,0.2753175
3/7/6/3/6/7/7/3/6 3 3,X,-0.6578947368421052631578947368,5.5,SLEEP,Z,0.1449156,0.3351282
3/7/6/3/6/7/7/3/5 3 3,X,-0.6052631578947368421052631579,6.5,SLEEP,Z,0.1249377,0.2760598
3/7/6/3/6/7/7/3/3 3 3,X,0.6,1.5,SLEEP,Z,0.1170529,0.1569533
3/7/6/3/6/7/7/7/4 3 3,X,-0.6578947368421052631578947368,9,SLEEP,Z,0.1405475,0.3508619
3/7/6/3/6/7/7/7/2 3 3,X,-0.6052631578947368421052631579,5,SLEEP,Z,0.1207063,0.2173176
3/7/6/3/6/7/7/7/1 3 3,X,0.6,2.5,SLEEP,Z,0.1786273,0.4497422
3/7/6/3/5/2/7/7/7 3 3,X,-0.5526315789473684210526315789,4,SLEEP,Z,0.08899359,0.3855059
3/7/6/3/5/6/6/7/7 3 3,X,-0.6052631578947368421052631579,7.5,SLEEP,Z,0.1154077,0.2506172
