board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/7/6/1/3/7/7/7/6 3 3,Z,-2,0.5,BLOCK,Z,0.8935555,0.6288065
1/7/6/5/3/7/7/7/5 3 3,X,-2.0000000000000000000000000002,0.25,PLANE,X,1.674994,0.9817826
5/7/4/5/3/7/7/7/5 3 3,X,2.1333333333333333333333333332,0.5,BLOCK,X,1.32149,0.6843812
5/7/6/1/3/7/7/7/5 3 3,Z,-2,0.5,BLOCK,Z,0.8655563,0.6518607
1/7/6/5/3/7/7/7/3 3 3,X,-1.9000000000000000000000000002,0.5,PLANE,X,1.556041,1.044781
5/7/4/5/3/7/7/7/3 3 3,X,2.2666666666666666666666666666,0.5,BLOCK,X,1.067051,0.74338
5/7/6/1/3/7/7/7/3 3 3,Z,-2,0.5,BLOCK,Z,0.8578288,0.7852817
1/7/6/5/7/2/7/7/7 3 3,X,-2.1,0.25,PLANE,X,1.737194,0.9809426
5/7/4/5/7/2/7/7/7 3 3,X,2,0.75,BLOCK,X,0.8249976,0.5254183
5/7/6/1/7/2/7/7/7 3 3,Z,-2,0.25,BLOCK,Z,1.121005,0.7122913
1/7/6/5/7/6/6/7/7 3 3,X,-2.2,0.5,PLANE,X,2.170472,1.400539
5/7/4/5/7/6/6/7/7 3 3,X,1.8666666666666666666666666668,0.75,BLOCK,X,0.7715478,0.4303885
5/7/6/1/7/6/6/7/7 3 3,Z,-2.1538461538461538461538461538,0.5,BLOCK,Z,1.289948,0.6959215
5/7/6/5/7/4/6/7/7 3 3,Z,2,0.25,BLOCK,Z,1.10813,0.7707387
5/7/6/5/7/6/4/7/7 3 3,X,2,0.5,BLOCK,X,1.406011,0.8521097
1/7/6/5/7/6/5/7/7 3 3,X,-2.1,0.25,PLANE,X,1.772119,0.9390525
5/3/6/5/7/6/5/7/7 3 3,Z,-0.5588235294117647058823529411,300.25,TIMEOUT,Z,0.05114241,0.02413767
5/7/4/5/7/6/5/7/7 3 3,X,2,0.75,BLOCK,X,0.8476474,0.4619398
5/7/6/1/7/6/5/7/7 3 3,Z,-2.1538461538461538461538461538,0.25,BLOCK,Z,1.29975,0.5772172
5/7/6/5/7/4/5/7/7 3 3,Z,2,0.5,BLOCK,Z,1.120555,0.7259406
5/7/6/5/7/6/1/7/7 3 3,X,-2,0.5,BLOCK,X,1.461517,0.9333295
1/7/6/5/7/6/3/7/7 3 3,X,-2.0000000000000000000000000002,0.5,PLANE,X,1.711018,1.085727
5/7/4/5/7/6/3/7/7 3 3,X,2.1333333333333333333333333332,0.75,BLOCK,X,0.9019093,0.5033141
5/7/6/1/7/6/3/7/7 3 3,Z,-2.1538461538461538461538461538,0.5,BLOCK,Z,1.285159,0.6133963
5/7/6/5/7/4/3/7/7 3 3,Z,2,0.5,BLOCK,Z,1.184396,0.7955495
1/7/6/5/7/6/7/6/7 3 3,X,-2.1,0.25,PLANE,X,1.529956,1.03102
5/7/4/5/7/6/7/6/7 3 3,X,2,0.75,BLOCK,X,0.7894219,0.530405
5/7/6/1/7/6/7/6/7 3 3,Z,-2.3076923076923076923076923076,0.5,BLOCK,Z,1.185191,0.5646197
5/7/6/5/7/4/7/6/7 3 3,Z,1.75,0.5,BLOCK,Z,1.082113,0.666413
5/7/6/5/7/6/7/4/7 3 3,Z,2,0.5,BLOCK,Z,1.632784,1.013291
1/7/6/5/7/6/7/5/7 3 3,X,-2.1,0.25,PLANE,X,1.687285,0.8960706
5/7/4/5/7/6/7/5/7 3 3,X,2,0.75,BLOCK,X,0.819402,0.4977277
5/7/6/1/7/6/7/5/7 3 3,Z,-2.1538461538461538461538461538,0.5,BLOCK,Z,1.252635,0.7395875
5/7/6/5/7/4/7/5/7 3 3,Z,2,0.5,BLOCK,Z,1.128662,0.7387275
5/7/6/5/7/6/7/1/7 3 3,Z,-2,0.25,BLOCK,Z,1.587812,0.8995134
1/7/6/5/7/6/7/3/7 3 3,X,-2.1,0.5,PLANE,X,1.602635,0.9933552
5/7/4/5/7/6/7/3/7 3 3,X,2,0.75,BLOCK,X,0.8528267,0.4529893
5/7/6/1/7/6/7/3/7 3 3,Z,-2.00,0.5,BLOCK,Z,1.36738,0.7139956
5/7/6/5/7/4/7/3/7 3 3,Z,2.25,0.5,BLOCK,Z,1.374379,0.8376387
1/7/6/5/7/6/7/7/6 3 3,X,-2.2,0.5,PLANE,X,1.594897,0.9256368
5/7/4/5/7/6/7/7/6 3 3,X,1.8666666666666666666666666668,0.75,BLOCK,X,0.8176426,0.4577534
5/7/6/1/7/6/7/7/6 3 3,Z,-2.1538461538461538461538461538,0.25,BLOCK,Z,1.197179,0.6911452
5/7/6/5/7/4/7/7/6 3 3,Z,2,0.5,BLOCK,Z,1.200435,0.7817532
1/7/6/5/7/6/7/7/5 3 3,X,-2.1,0.25,PLANE,X,1.865184,0.9203136
5/7/4/5/7/6/7/7/5 3 3,X,2,0.75,BLOCK,X,0.8095657,0.500935
5/7/6/1/7/6/7/7/5 3 3,Z,-2.1538461538461538461538461538,0.25,BLOCK,Z,1.172894,0.6152772
5/7/6/5/7/4/7/7/5 3 3,Z,2,0.5,BLOCK,Z,1.173156,0.714695
1/7/6/5/7/6/7/7/3 3 3,X,-2.0000000000000000000000000002,0.5,PLANE,X,1.799256,0.9511508
5/7/4/5/7/6/7/7/3 3 3,X,2.1333333333333333333333333332,0.75,BLOCK,X,0.9007411,0.4781428
