board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/2/7/7/7/7/4/7/2 3 3,X,2,0.5,BLOCK,X,1.640489,0.995516
7/2/7/7/7/7/4/7/1 3 3,X,2.5,0.5,BLOCK,X,1.669762,0.9831927
7/2/7/7/7/7/1/2/7 3 3,X,-2,0.5,BLOCK,X,1.358781,0.809257
7/2/7/7/7/7/1/6/6 3 3,X,-2.5,0,BLOCK,X,0.3569236,0.6867716
7/2/7/7/7/7/5/4/6 3 3,Z,2,0,BLOCK,Z,1.573688,0.9168513
3/2/7/7/7/7/5/6/5 3 3,X,-0.5,300.5,TIMEOUT,Z,0.1847382,0.1116128
7/2/7/7/7/7/1/6/5 3 3,X,-2,0.5,BLOCK,X,1.323411,0.8115715
7/2/7/7/7/7/5/4/5 3 3,Z,2,0.5,BLOCK,Z,1.64681,1.018919
7/2/7/7/7/7/1/6/3 3 3,X,-1.5,0.5,BLOCK,X,1.165298,0.7498423
7/2/7/7/7/7/5/4/3 3 3,Z,2,0.5,BLOCK,Z,1.646548,1.043682
7/2/7/7/7/7/1/5/6 3 3,X,-2.5,0.5,BLOCK,X,1.611058,0.9823793
7/2/7/7/7/7/5/1/6 3 3,Z,-2,0.5,BLOCK,Z,1.640848,1.007986
7/2/7/7/7/7/1/5/5 3 3,X,-2,0.5,BLOCK,X,1.308781,0.8079575
7/2/7/7/7/7/5/1/5 3 3,Z,-2,0.5,BLOCK,Z,1.650846,1.028143
7/2/7/7/7/7/1/5/3 3 3,X,-1.5,0.5,BLOCK,X,1.177279,0.7573137
7/2/7/7/7/7/5/1/3 3 3,Z,-2,0.5,BLOCK,Z,1.645907,1.002105
6/2/7/7/7/7/5/3/6 3 3,Z,-0.5,300.5,TIMEOUT,Z,0.1515358,0.09076779
7/2/7/7/7/7/1/3/6 3 3,X,-2.5,0.5,BLOCK,X,1.650055,0.9983273
6/2/7/7/7/7/5/3/5 3 3,X,0.5,300.5,TIMEOUT,Z,0.1199541,0.08274394
7/2/7/7/7/7/1/3/5 3 3,X,-2,0.5,BLOCK,X,1.375326,0.8576967
7/2/7/7/7/7/1/3/3 3 3,X,-1.5,0.5,BLOCK,X,1.163436,0.7525491
7/2/7/7/7/7/1/7/4 3 3,X,-2.5,0.5,BLOCK,X,1.664878,1.028204
7/2/7/7/7/7/1/7/2 3 3,X,-2,0.5,BLOCK,X,1.590477,0.9648573
7/2/7/7/7/7/1/7/1 3 3,X,-1.5,0.5,BLOCK,X,1.207479,0.7073461
7/2/7/7/7/7/3/4/6 3 3,Z,2,0,BLOCK,Z,1.714798,1.038505
