board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/7/7/6/7/5/5/6/2 3 3,Z,0.5,0.5,SLEEP,Z,0.01045877,0.02101861
7/7/7/6/7/5/5/6/1 3 3,Z,0.5,1.5,SLEEP,Z,0.01512947,0.05901104
7/7/7/6/7/5/5/5/4 3 3,Z,0.5,1,SLEEP,Z,0.05176298,0.2938302
7/7/7/6/7/5/5/5/2 3 3,Z,0.5,1.5,SLEEP,Z,0.02455884,0.08857741
7/7/7/6/7/5/5/5/1 3 3,Z,0.5,1.5,SLEEP,Z,0.01888651,0.07162995
7/7/7/6/7/5/5/3/4 3 3,Z,0.6,3,SLEEP,Z,0.05732053,0.162248
7/7/7/6/7/5/5/3/2 3 3,Z,0.6,2,SLEEP,Z,0.05187485,0.1557693
7/7/7/6/7/5/5/3/1 3 3,Z,0.6,3,SLEEP,Z,0.08852318,0.1682011
7/7/7/6/7/5/3/2/6 3 3,X,-0.8333333333333333333333333333,1,SLEEP,Z,0.02485714,0.05679927
7/7/7/6/7/5/3/2/5 3 3,Z,0.5,1.5,SLEEP,Z,0.04498612,0.1231356
7/7/7/6/7/5/3/2/3 3 3,Z,0.5,3,SLEEP,Z,0.09589265,0.2755007
7/7/7/6/7/5/3/6/4 3 3,X,-0.8333333333333333333333333333,2,SLEEP,Z,0.1509099,0.3644795
7/7/7/6/7/5/3/6/2 3 3,X,-0.5,1.5,SLEEP,Z,0.01849754,0.04010915
7/7/7/6/7/5/3/6/1 3 3,Z,0.5,2.5,SLEEP,Z,0.02477447,0.09509528
7/7/7/6/7/5/3/5/4 3 3,X,-0.8333333333333333333333333333,1.5,SLEEP,Z,0.124105,0.3422707
7/7/7/6/7/5/3/5/2 3 3,Z,0.5,1,SLEEP,Z,0.04530474,0.2710206
7/7/7/6/7/5/3/5/1 3 3,Z,0.5,1.5,SLEEP,Z,0.02108763,0.08160017
7/7/7/6/7/5/3/3/4 3 3,X,-0.8333333333333333333333333333,1.5,SLEEP,Z,0.02488925,0.08458336
7/7/7/6/7/5/3/3/2 3 3,Z,0.6,3,SLEEP,Z,0.07731673,0.2856029
7/7/7/6/7/5/3/3/1 3 3,Z,0.6,2.5,SLEEP,Z,0.05639798,0.1690505
7/7/7/6/7/5/7/2/4 3 3,Z,0.5,1.5,SLEEP,Z,0.04898359,0.2824814
7/7/7/6/7/5/7/2/2 3 3,Z,0.5,1.5,SLEEP,Z,0.02700493,0.08664209
7/7/7/6/7/5/7/2/1 3 3,Z,0.5,1,SLEEP,Z,0.01376535,0.05373251
7/7/7/6/7/3/2/2/7 3 3,Z,0.6,3,SLEEP,Z,0.1053046,0.3341032
7/7/7/6/7/3/2/6/6 3 3,Z,-0.7,2.5,SLEEP,Z,0.0447715,0.090087
