board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
3/1/7/5/6/3/5/7/7 3 3,Z,-1.8823529411764705882352941176,2,BLOCK,Z,0.7144187,0.347307
3/5/7/1/6/3/5/7/7 3 3,Z,-1.8333333333333333333333333334,2,BLOCK,Z,0.8763649,0.4961743
3/5/7/5/4/3/5/7/7 3 3,X,2,0,BLOCK,X,0.263415,0.6666281
3/5/7/5/6/3/1/7/7 3 3,X,-2,0,BLOCK,X,1.40576,0.7143553
3/1/7/5/6/3/3/7/7 3 3,Z,-1.8823529411764705882352941176,0,BLOCK,Z,0.4159028,0.1886012
3/5/7/1/6/3/3/7/7 3 3,Z,-1.8333333333333333333333333334,2,BLOCK,Z,0.8697284,0.5138821
3/5/7/5/4/3/3/7/7 3 3,X,2.20,0,BLOCK,X,0.7887234,0.7112939
3/1/7/5/6/3/7/6/7 3 3,Z,-2.00,0,BLOCK,Z,0.6857771,0.4049906
3/5/7/1/6/3/7/6/7 3 3,Z,-2.00,0,BLOCK,Z,0.3149197,0.4401498
3/5/7/5/4/3/7/6/7 3 3,X,2,0,BLOCK,X,0.1747351,0.6945049
3/5/7/5/6/3/7/4/7 3 3,Z,2,0,BLOCK,Z,0.4553953,0.3716031
3/1/7/5/6/3/7/5/7 3 3,Z,-1.8823529411764705882352941176,0,BLOCK,Z,0.5921226,0.3925347
3/5/7/1/6/3/7/5/7 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.4764441,0.3459514
3/5/7/5/4/3/7/5/7 3 3,X,2,0,BLOCK,X,0.9962102,1.045644
3/5/7/5/6/3/7/1/7 3 3,Z,-2,0,BLOCK,Z,0.3964612,0.4697733
3/1/7/5/6/3/7/3/7 3 3,Z,-1.7647058823529411764705882352,2,BLOCK,Z,0.6684225,0.3809079
3/5/7/1/6/3/7/3/7 3 3,Z,-1.6666666666666666666666666666,0,BLOCK,Z,0.566909,0.4690655
3/5/7/5/4/3/7/3/7 3 3,X,2,2,BLOCK,X,1.118102,1.174968
3/1/7/5/6/3/7/7/6 3 3,Z,-1.8823529411764705882352941176,0,BLOCK,Z,0.6784389,0.2839138
3/5/7/1/6/3/7/7/6 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.8973278,0.661287
3/5/7/5/4/3/7/7/6 3 3,X,1.80,0,BLOCK,X,0.6275775,0.7086998
3/1/7/5/6/3/7/7/5 3 3,Z,-1.8823529411764705882352941176,2,BLOCK,Z,0.7027974,0.5017657
3/5/7/1/6/3/7/7/5 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.5413846,0.593924
3/5/7/5/4/3/7/7/5 3 3,X,2,0,BLOCK,X,1.220215,1.180238
3/1/7/5/6/3/7/7/3 3 3,Z,-1.8823529411764705882352941176,0,BLOCK,Z,0.3040244,0.415135
3/5/7/1/6/3/7/7/3 3 3,Z,-1.8333333333333333333333333334,2,BLOCK,Z,0.8958526,0.5828829
3/5/7/5/4/3/7/7/3 3 3,X,2.20,0,BLOCK,X,0.9896727,0.8012617
3/1/7/5/6/7/2/7/7 3 3,Z,-2,2,BLOCK,Z,0.8014773,0.4041789
3/5/7/1/6/7/2/7/7 3 3,Z,-2,0,BLOCK,Z,0.9484607,0.48195
3/5/7/5/4/7/2/7/7 3 3,X,2,0,BLOCK,X,0.2490614,0.6616098
3/1/7/5/6/7/6/6/7 3 3,Z,-2.1176470588235294117647058824,2,BLOCK,Z,0.8678105,0.3322746
3/5/7/1/6/7/6/6/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.9954011,0.5828606
3/5/7/5/4/7/6/6/7 3 3,X,1.8,0,BLOCK,X,0.3741941,0.7108588
3/5/7/5/6/7/4/6/7 3 3,X,2,0,BLOCK,X,0.6890159,0.6600286
3/5/7/5/6/7/6/4/7 3 3,Z,2,0,BLOCK,Z,0.1996128,0.3741411
3/1/7/5/6/7/6/5/7 3 3,Z,-2,2,BLOCK,Z,0.7866496,0.4694051
3/5/7/1/6/7/6/5/7 3 3,Z,-2,0,BLOCK,Z,0.8035709,0.55691
3/5/7/5/4/7/6/5/7 3 3,X,1.8,0,BLOCK,X,0.3339396,0.6407507
3/5/7/5/6/7/4/5/7 3 3,X,2,2,BLOCK,X,1.395309,1.017674
3/5/7/5/6/7/6/1/7 3 3,Z,-2,0,BLOCK,Z,0.2354766,0.5339532
3/1/7/5/6/7/6/3/7 3 3,Z,-1.8823529411764705882352941176,0,BLOCK,Z,0.6078866,0.3068229
3/5/7/1/6/7/6/3/7 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.8166381,0.5279463
3/5/7/5/4/7/6/3/7 3 3,X,1.8,2,BLOCK,X,1.02916,1.120576
3/5/7/5/6/7/4/3/7 3 3,X,2,0,BLOCK,X,0.5869167,0.5725634
3/1/7/5/6/7/6/7/6 3 3,Z,-2,0,BLOCK,Z,0.7050374,0.3725385
3/5/7/1/6/7/6/7/6 3 3,Z,-2,2,BLOCK,Z,0.9050877,0.6594032
3/5/7/5/4/7/6/7/6 3 3,X,1.6,0,BLOCK,X,0.7817524,0.9061593
3/5/7/5/6/7/4/7/6 3 3,X,1.6,0,BLOCK,X,0.4840561,0.5739038
3/1/7/5/6/7/6/7/5 3 3,Z,-2,2,BLOCK,Z,0.7758093,0.3614542
3/5/7/1/6/7/6/7/5 3 3,Z,-2,0,BLOCK,Z,1.0237,0.600841
3/5/7/5/4/7/6/7/5 3 3,X,1.8,0,BLOCK,X,0.3159021,0.7160963
3/5/7/5/6/7/4/7/5 3 3,X,2,0,BLOCK,X,0.4679565,0.497607
3/1/7/5/6/7/6/7/3 3 3,Z,-2,2,BLOCK,Z,0.7264749,0.5776207
3/5/7/1/6/7/6/7/3 3 3,Z,-2,2,BLOCK,Z,0.8973925,0.5991718
3/5/7/5/4/7/6/7/3 3 3,X,2,0,BLOCK,X,0.8281069,0.8213562
3/5/7/5/6/7/4/7/3 3 3,X,2.4,0,BLOCK,X,0.5492402,0.556152
3/1/7/5/6/7/5/6/7 3 3,Z,-2.1176470588235294117647058824,0,BLOCK,Z,0.5940285,0.3240404
3/5/7/1/6/7/5/6/7 3 3,Z,-2.1666666666666666666666666666,2,BLOCK,Z,0.9587174,0.6594068
3/5/7/5/4/7/5/6/7 3 3,X,2,0,BLOCK,X,0.4753571,0.6772171
3/5/7/5/6/7/1/6/7 3 3,X,-2,0,BLOCK,X,0.7875556,0.6542308
3/5/7/5/6/7/5/4/7 3 3,Z,2,0,BLOCK,Z,0.1617918,0.3199037
3/1/7/5/6/7/5/5/7 3 3,Z,-2,0,BLOCK,Z,0.6166669,0.3040538
3/5/7/1/6/7/5/5/7 3 3,Z,-2,0,BLOCK,Z,0.4312286,0.5986787
3/5/7/5/4/7/5/5/7 3 3,X,2,2,BLOCK,X,1.056321,1.067653
3/5/7/5/6/7/1/5/7 3 3,X,-2,2,BLOCK,X,1.333093,0.7293335
3/5/7/5/6/7/5/1/7 3 3,Z,-2,0,BLOCK,Z,0.1984541,0.3438248
3/1/7/5/6/7/5/3/7 3 3,Z,-1.8823529411764705882352941176,2,BLOCK,Z,0.7753794,0.4405119
3/5/7/1/6/7/5/3/7 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.9218684,0.6056566
3/5/7/5/4/7/5/3/7 3 3,X,2,0,BLOCK,X,0.6100834,0.6286479
3/5/7/5/6/7/1/3/7 3 3,X,-2,0,BLOCK,X,0.6922852,0.5701108
3/1/7/5/6/7/5/7/6 3 3,Z,-2,2,BLOCK,Z,0.775964,0.4262463
3/5/7/1/6/7/5/7/6 3 3,Z,-2,2,BLOCK,Z,0.9982468,0.5176744
3/5/7/5/4/7/5/7/6 3 3,X,1.8,0,BLOCK,X,0.5202004,0.5969623
3/5/7/5/6/7/1/7/6 3 3,X,-2.4,2,BLOCK,X,1.540878,0.7572204
3/1/7/5/6/7/5/7/5 3 3,Z,-2,2,BLOCK,Z,0.7783615,0.3662295
3/5/7/1/6/7/5/7/5 3 3,Z,-2,2,BLOCK,Z,0.9027174,0.6103929
3/5/7/5/4/7/5/7/5 3 3,X,2,0,BLOCK,X,0.4164411,0.5996189
3/5/7/5/6/7/1/7/5 3 3,X,-2,2,BLOCK,X,1.328063,0.8158115
3/1/7/5/6/7/5/7/3 3 3,Z,-2,0,BLOCK,Z,0.6209164,0.3937562
3/5/7/1/6/7/5/7/3 3 3,Z,-2,2,BLOCK,Z,0.876091,0.6460686
3/5/7/5/4/7/5/7/3 3 3,X,2.2,0,BLOCK,X,0.5996975,0.6195788
3/5/7/5/6/7/1/7/3 3 3,X,-1.6,2,BLOCK,X,1.217438,0.7772231
3/1/7/5/6/7/3/6/7 3 3,Z,-2.1176470588235294117647058824,2,BLOCK,Z,0.751711,0.5215732
3/5/7/1/6/7/3/6/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.6348389,0.5754982
