board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/3/5/3/6/7/7/7/5 3 3,Z,-0.5,10,SLEEP,Z,0.0949707,0.3954266
2/3/5/3/6/7/7/7/3 3 3,X,0.5909090909090909090909090909,18,SLEEP,Z,0.1708739,0.4384845
2/3/5/3/5/6/7/7/7 3 3,Z,-0.5769230769230769230769230769,16,SLEEP,Z,0.1414467,0.4490456
2/3/5/3/5/5/7/7/7 3 3,Z,-0.5,15,SLEEP,Z,0.06096906,0.2198207
2/3/5/3/5/3/7/7/7 3 3,Z,-0.5,9,SLEEP,Z,0.1480592,0.3719098
2/3/5/3/5/7/6/7/7 3 3,Z,-0.5,6,SLEEP,Z,0.06382227,0.2609175
2/3/5/3/5/7/5/7/7 3 3,Z,-0.5,10,SLEEP,Z,0.07432409,0.2689567
2/3/5/3/5/7/3/7/7 3 3,Z,-0.5,13,SLEEP,Z,0.09636171,0.2885795
2/3/5/3/5/7/7/5/7 3 3,Z,-0.5,6,SLEEP,Z,0.05049041,0.2015465
2/3/5/3/5/7/7/3/7 3 3,Z,-0.5,6,SLEEP,Z,0.03263035,0.1229337
2/3/5/3/5/7/7/7/6 3 3,Z,-0.5,7,SLEEP,Z,0.1394667,0.3759443
2/3/5/3/5/7/7/7/5 3 3,Z,-0.5,16,SLEEP,Z,0.1619256,0.455724
2/3/5/3/5/7/7/7/3 3 3,Z,-0.5,7,SLEEP,Z,0.1212459,0.3677361
2/3/5/3/3/6/7/7/7 3 3,Z,-0.5769230769230769230769230769,13,SLEEP,Z,0.09472619,0.4977346
2/3/5/3/3/5/7/7/7 3 3,Z,-0.5,10,SLEEP,Z,0.08139749,0.2353142
2/3/5/3/3/3/7/7/7 3 3,X,-0.5,11,SLEEP,Z,0.1296754,0.4812084
2/3/5/3/3/7/6/7/7 3 3,X,-0.5909090909090909090909090909,5,SLEEP,Z,0.05482135,0.177724
2/3/5/3/3/7/5/7/7 3 3,Z,-0.5,9,SLEEP,Z,0.05119697,0.201075
2/3/5/3/3/7/3/7/7 3 3,Z,-0.5,14,SLEEP,Z,0.07679856,0.2622112
2/3/5/3/3/7/7/6/7 3 3,Z,-0.5769230769230769230769230769,9,SLEEP,Z,0.1376491,0.4699772
2/3/5/3/3/7/7/5/7 3 3,Z,-0.5,6,SLEEP,Z,0.04122056,0.1675996
2/3/5/3/3/7/7/3/7 3 3,X,-0.5,5,SLEEP,Z,0.08858407,0.2314883
2/3/5/3/3/7/7/7/5 3 3,Z,-0.5,6,SLEEP,Z,0.03845964,0.1378178
2/3/5/3/3/7/7/7/3 3 3,Z,-0.5,9,SLEEP,Z,0.07004544,0.2702508
2/3/5/3/7/2/7/7/7 3 3,Z,-0.5,17,SLEEP,Z,0.1366779,0.3856663
2/3/5/3/7/6/6/7/7 3 3,Z,-0.5769230769230769230769230769,4,SLEEP,Z,0.08201172,0.2472664
2/3/5/3/7/6/5/7/7 3 3,Z,-0.5769230769230769230769230769,6,SLEEP,Z,0.07847437,0.2258804
2/3/5/3/7/6/3/7/7 3 3,Z,-0.5769230769230769230769230769,15,SLEEP,Z,0.1301957,0.4172271
2/3/5/3/7/6/7/6/7 3 3,Z,-0.6538461538461538461538461538,9,SLEEP,Z,0.1324926,0.4253708
2/3/5/3/7/6/7/5/7 3 3,Z,-0.5769230769230769230769230769,10,SLEEP,Z,0.09170756,0.3035329
2/3/5/3/7/6/7/3/7 3 3,Z,0.625,8,SLEEP,Z,0.07731658,0.2697039
2/3/5/3/7/6/7/7/6 3 3,Z,-0.5769230769230769230769230769,7,SLEEP,Z,0.1087689,0.3409482
2/3/5/3/7/6/7/7/5 3 3,Z,-0.5769230769230769230769230769,6,SLEEP,Z,0.04980979,0.1939492
2/3/5/3/7/6/7/7/3 3 3,Z,-0.5769230769230769230769230769,28,SLEEP,Z,0.1579892,0.5030719
2/3/5/3/7/5/6/7/7 3 3,Z,-0.5,7,SLEEP,Z,0.1519419,0.4299483
2/3/5/3/7/5/5/7/7 3 3,Z,-0.5,6,SLEEP,Z,0.05490617,0.1893873
2/3/5/3/7/5/3/7/7 3 3,Z,-0.5,8,SLEEP,Z,0.1027774,0.2758472
2/3/5/3/7/5/7/6/7 3 3,Z,-0.5769230769230769230769230769,7,SLEEP,Z,0.1173292,0.2846157
2/3/5/3/7/5/7/5/7 3 3,Z,-0.5,20,SLEEP,Z,0.08763325,0.3366329
2/3/5/3/7/5/7/3/7 3 3,Z,-0.5,9,SLEEP,Z,0.04446023,0.1720429
2/3/5/3/7/5/7/7/6 3 3,Z,-0.5,6,SLEEP,Z,0.05598527,0.2303222
2/3/5/3/7/5/7/7/3 3 3,Z,-0.5,10,SLEEP,Z,0.04785774,0.1844222
2/3/5/3/7/3/6/7/7 3 3,Z,-0.5,6,SLEEP,Z,0.05732982,0.1676004
2/3/5/3/7/3/5/7/7 3 3,Z,-0.5,9,SLEEP,Z,0.151387,0.4406511
2/3/5/3/7/3/3/7/7 3 3,Z,-0.5,16,SLEEP,Z,0.09543309,0.3035336
2/3/5/3/7/3/7/6/7 3 3,Z,-0.625,7,SLEEP,Z,0.1132432,0.2448149
2/3/5/3/7/3/7/5/7 3 3,Z,-0.5,18,SLEEP,Z,0.1037285,0.3198132
