board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
6/6/3/7/7/4/7/6/3 3 3,Z,1.7142857142857142857142857142,1,BLOCK,Z,1.129056,0.7834371
6/6/3/7/7/6/7/4/3 3 3,Z,2,0,BLOCK,Z,0.4920267,0.6067225
4/6/3/7/7/6/7/5/6 3 3,X,2.0000000000000000000000000002,1,PLANE,X,1.581389,0.958418
6/4/3/7/7/6/7/5/6 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.7427716,0.3878328
6/6/3/7/7/4/7/5/6 3 3,Z,2,1,BLOCK,Z,1.148327,0.7407294
6/6/3/7/7/6/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.4687657,0.3708957
4/6/3/7/7/6/7/5/5 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.3725497,0.1535051
6/4/3/7/7/6/7/5/5 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.810885,0.3980582
6/6/3/7/7/4/7/5/5 3 3,Z,2,1,BLOCK,Z,1.20358,0.8318852
6/6/3/7/7/6/7/1/5 3 3,Z,-2,1,BLOCK,Z,1.652532,0.9551668
4/6/3/7/7/6/7/5/3 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.1250422,0.3952329
6/4/3/7/7/6/7/5/3 3 3,Z,1.8823529411764705882352941178,0,BLOCK,Z,0.6731634,0.2514081
6/6/3/7/7/4/7/5/3 3 3,Z,2,0,BLOCK,Z,0.5274428,0.6579839
6/6/3/7/7/6/7/1/3 3 3,Z,-2,0,BLOCK,Z,0.4203662,0.4641221
4/6/3/7/7/6/7/3/6 3 3,X,2.0000000000000000000000000002,1,PLANE,X,1.927653,1.069427
6/4/3/7/7/6/7/3/6 3 3,Z,2,0,BLOCK,Z,0.7189024,0.4466175
6/6/3/7/7/4/7/3/6 3 3,Z,2.2857142857142857142857142858,1,BLOCK,Z,1.483,0.9774253
4/6/3/7/7/6/7/3/5 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.1526762,0.2359584
6/4/3/7/7/6/7/3/5 3 3,Z,2,1,BLOCK,Z,0.8270406,0.4254846
6/6/3/7/7/4/7/3/5 3 3,Z,2.2857142857142857142857142858,1,BLOCK,Z,1.44779,0.8797024
4/6/3/7/7/6/7/3/3 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.7263324,0.4243259
6/4/3/7/7/6/7/3/3 3 3,Z,2,0,BLOCK,Z,0.6621026,0.5133626
6/6/3/7/7/4/7/3/3 3 3,Z,2.2857142857142857142857142858,1,BLOCK,Z,1.40572,0.8770374
4/6/3/7/7/6/7/7/4 3 3,X,2.0000000000000000000000000002,0,PLANE,X,0.3077212,0.1263932
6/4/3/7/7/6/7/7/4 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.8030245,0.4415785
6/6/3/7/7/4/7/7/4 3 3,Z,2,1,BLOCK,Z,1.279801,0.8578708
4/6/3/7/7/6/7/7/2 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.3806903,0.3462579
6/4/3/7/7/6/7/7/2 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.8557024,0.4382644
6/6/3/7/7/4/7/7/2 3 3,Z,2,0,BLOCK,Z,0.6009426,0.723251
4/6/3/7/7/6/7/7/1 3 3,X,2.2105263157894736842105263156,1,PLANE,X,1.521682,0.8830032
6/4/3/7/7/6/7/7/1 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.8468041,0.5519741
6/6/3/7/7/4/7/7/1 3 3,Z,2,0,BLOCK,Z,1.370146,0.8677179
4/6/3/7/7/5/2/7/7 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.7629718,0.4057879
6/4/3/7/7/5/2/7/7 3 3,Z,2,1,BLOCK,Z,0.7787262,0.4107565
6/6/3/7/7/1/2/7/7 3 3,Z,-2,1,BLOCK,Z,1.258431,0.9691907
4/6/3/7/7/5/6/6/7 3 3,X,2.0000000000000000000000000002,0,PLANE,X,0.9104871,0.4923689
6/4/3/7/7/5/6/6/7 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.7684082,0.5129786
6/6/3/7/7/1/6/6/7 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.3788556,0.3438732
6/6/3/7/7/5/4/6/7 3 3,X,2,1,BLOCK,X,1.387866,0.738161
6/6/3/7/7/5/6/4/7 3 3,Z,2,0,BLOCK,Z,0.5724652,0.6232889
4/6/3/7/7/5/6/5/7 3 3,X,2.0000000000000000000000000002,0,PLANE,X,0.2056315,0.3402224
6/4/3/7/7/5/6/5/7 3 3,Z,2,1,BLOCK,Z,0.735828,0.4333057
6/6/3/7/7/1/6/5/7 3 3,Z,-2,1,BLOCK,Z,1.153715,0.9189792
6/6/3/7/7/5/4/5/7 3 3,X,2,0,BLOCK,X,0.3418477,0.4062225
6/6/3/7/7/5/6/1/7 3 3,Z,-2,1,BLOCK,Z,1.621132,1.006713
4/6/3/7/7/5/6/3/7 3 3,X,2.0000000000000000000000000002,0,PLANE,X,0.7214382,0.4231322
6/4/3/7/7/5/6/3/7 3 3,Z,2.1176470588235294117647058822,1,BLOCK,Z,0.7825416,0.4721858
6/6/3/7/7/1/6/3/7 3 3,Z,-1.7142857142857142857142857142,1,BLOCK,Z,1.120439,0.9417906
6/6/3/7/7/5/4/3/7 3 3,X,2,0,BLOCK,X,0.5728082,0.5038794
4/6/3/7/7/5/6/7/6 3 3,X,1.8947368421052631578947368422,1,PLANE,X,1.884373,1.085264
6/4/3/7/7/5/6/7/6 3 3,Z,2,0,BLOCK,Z,0.6722843,0.3533528
6/6/3/7/7/1/6/7/6 3 3,Z,-2,1,BLOCK,Z,1.272612,0.8688346
6/6/3/7/7/5/4/7/6 3 3,X,1.6,0,BLOCK,X,0.3265331,0.4344657
4/6/3/7/7/5/6/7/5 3 3,X,2.0000000000000000000000000002,1,PLANE,X,2.0896,1.32835
6/4/3/7/7/5/6/7/5 3 3,Z,2,0,BLOCK,Z,0.6941843,0.4030912
6/6/3/7/7/1/6/7/5 3 3,Z,-2,0,BLOCK,Z,0.442052,0.4767837
6/6/3/7/7/5/4/7/5 3 3,X,2,0,BLOCK,X,0.3978127,0.3678232
4/6/3/7/7/5/6/7/3 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.7375146,0.5052547
6/4/3/7/7/5/6/7/3 3 3,Z,2,1,BLOCK,Z,0.8142102,0.4352741
6/6/3/7/7/1/6/7/3 3 3,Z,-2,0,BLOCK,Z,0.5792259,0.5072936
6/6/3/7/7/5/4/7/3 3 3,X,2.4,0,BLOCK,X,1.569181,1.009139
4/6/3/7/7/5/5/6/7 3 3,X,2.105263157894736842105263158,1,PLANE,X,1.632513,0.9245724
6/4/3/7/7/5/5/6/7 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.7571394,0.4335408
6/6/3/7/7/1/5/6/7 3 3,Z,-2.2857142857142857142857142858,1,BLOCK,Z,1.5103,1.013575
6/6/3/7/7/5/1/6/7 3 3,X,-2,0,BLOCK,X,0.3522051,0.3259203
6/6/3/7/7/5/5/4/7 3 3,Z,2,0,BLOCK,Z,0.1162091,0.3871213
4/6/3/7/7/5/5/5/7 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.7478201,0.4114924
6/4/3/7/7/5/5/5/7 3 3,Z,2,0,BLOCK,Z,0.8028862,0.4812573
6/6/3/7/7/1/5/5/7 3 3,Z,-2,1,BLOCK,Z,1.20604,0.9418483
6/6/3/7/7/5/1/5/7 3 3,X,-2,1,BLOCK,X,1.459168,1.079127
6/6/3/7/7/5/5/1/7 3 3,Z,-2,1,BLOCK,Z,1.635096,1.033772
4/6/3/7/7/5/5/3/7 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.9062085,0.6055955
6/4/3/7/7/5/5/3/7 3 3,Z,2.1176470588235294117647058822,1,BLOCK,Z,0.9179145,0.4974515
6/6/3/7/7/1/5/3/7 3 3,Z,-1.7142857142857142857142857142,1,BLOCK,Z,1.180752,0.9214255
6/6/3/7/7/5/1/3/7 3 3,X,-2,1,BLOCK,X,1.462621,1.056539
4/6/3/7/7/5/5/7/6 3 3,X,2.0000000000000000000000000002,0,PLANE,X,0.5294032,0.3535468
6/4/3/7/7/5/5/7/6 3 3,Z,2,1,BLOCK,Z,0.6829383,0.460205
6/6/3/7/7/1/5/7/6 3 3,Z,-2,0,BLOCK,Z,0.3550335,0.4578321
6/6/3/7/7/5/1/7/6 3 3,X,-2.4,0,BLOCK,X,0.5023009,0.5317619
6/6/3/7/7/5/5/3/6 3 3,X,-0.5714285714285714285714285714,301,TIMEOUT,Z,0.1561308,0.1053702
4/6/3/7/7/5/5/7/5 3 3,X,2.105263157894736842105263158,1,PLANE,X,1.406631,0.9191675
6/4/3/7/7/5/5/7/5 3 3,Z,2,1,BLOCK,Z,0.7761297,0.5491254
6/6/3/7/7/1/5/7/5 3 3,Z,-2,0,BLOCK,Z,0.5504813,0.419
6/6/3/7/7/5/1/7/5 3 3,X,-2,0,BLOCK,X,1.005183,0.7794064
4/6/3/7/7/5/5/7/3 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.129584,0.2253843
6/4/3/7/7/5/5/7/3 3 3,Z,2,1,BLOCK,Z,0.7606698,0.4120285
6/6/3/7/7/1/5/7/3 3 3,Z,-2,0,BLOCK,Z,0.4017406,0.5220481
6/6/3/7/7/5/1/7/3 3 3,X,-1.6,0,BLOCK,X,1.111432,0.8870586
4/6/3/7/7/5/3/6/7 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.2144797,0.1502307
6/4/3/7/7/5/3/6/7 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.7554235,0.4140713
6/6/3/7/7/1/3/6/7 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.3379932,0.4699
6/6/3/7/7/5/3/4/7 3 3,Z,2,0,BLOCK,Z,0.5083665,0.6937472
4/6/3/7/7/5/3/5/7 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.2739153,0.3162964
6/4/3/7/7/5/3/5/7 3 3,Z,2,0,BLOCK,Z,0.556046,0.4231731
6/6/3/7/7/1/3/5/7 3 3,Z,-2,1,BLOCK,Z,1.186913,0.874206
6/6/3/7/7/5/3/1/7 3 3,Z,-2,0,BLOCK,Z,0.2964846,0.5684922
4/6/3/7/7/5/3/3/7 3 3,X,2.2105263157894736842105263156,1,PLANE,X,1.718798,0.9821209
6/4/3/7/7/5/3/3/7 3 3,Z,2.1176470588235294117647058822,1,BLOCK,Z,0.7274595,0.4988797
6/6/3/7/7/1/3/3/7 3 3,Z,-1.7142857142857142857142857142,1,BLOCK,Z,1.11569,0.9603638
4/6/3/7/7/5/3/7/6 3 3,X,2.105263157894736842105263158,1,PLANE,X,1.832846,0.9308939
6/4/3/7/7/5/3/7/6 3 3,Z,2,1,BLOCK,Z,0.8418949,0.5960864
6/6/3/7/7/1/3/7/6 3 3,Z,-2,0,BLOCK,Z,0.3779319,0.3168824
4/6/3/7/7/5/3/7/5 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.2927833,0.3624911
6/4/3/7/7/5/3/7/5 3 3,Z,2,0,BLOCK,Z,0.5926057,0.3794839
6/6/3/7/7/1/3/7/5 3 3,Z,-2,1,BLOCK,Z,1.219546,0.9445721
4/6/3/7/7/5/3/7/3 3 3,X,2.3157894736842105263157894736,0,PLANE,X,0.3148612,0.2723562
6/4/3/7/7/5/3/7/3 3 3,Z,2,0,BLOCK,Z,0.6377391,0.3596326
6/6/3/7/7/1/3/7/3 3 3,Z,-2,1,BLOCK,Z,1.292612,1.081981
4/6/3/7/7/5/7/2/7 3 3,X,2.105263157894736842105263158,1,PLANE,X,1.596799,1.011065
6/4/3/7/7/5/7/2/7 3 3,Z,2,1,BLOCK,Z,0.8023,0.4082912
6/6/3/7/7/1/7/2/7 3 3,Z,-2,1,BLOCK,Z,1.365076,0.9191266
4/6/3/7/7/5/7/6/6 3 3,X,2.0000000000000000000000000002,1,PLANE,X,1.741066,1.026849
6/4/3/7/7/5/7/6/6 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.7753447,0.4050946
6/6/3/7/7/1/7/6/6 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.2596716,0.3683287
6/6/3/7/7/5/7/4/6 3 3,Z,2,1,BLOCK,Z,1.666511,1.04696
4/6/3/7/7/5/7/6/5 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.703767,0.4161568
6/4/3/7/7/5/7/6/5 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.7351764,0.4960769
6/6/3/7/7/1/7/6/5 3 3,Z,-2.2857142857142857142857142858,1,BLOCK,Z,1.507812,0.9860212
6/6/3/7/7/5/7/4/5 3 3,Z,2,0,BLOCK,Z,0.2172971,0.4856977
4/6/3/7/7/5/7/6/3 3 3,X,2.2105263157894736842105263156,0,PLANE,X,0.2940525,0.2533801
6/4/3/7/7/5/7/6/3 3 3,Z,1.8823529411764705882352941178,1,BLOCK,Z,0.8092033,0.4054561
6/6/3/7/7/1/7/6/3 3 3,Z,-2.2857142857142857142857142858,1,BLOCK,Z,1.516784,0.9223258
6/6/3/7/7/5/7/4/3 3 3,Z,2,0,BLOCK,Z,0.1878597,0.5213916
4/6/3/7/7/5/7/5/6 3 3,X,2.0000000000000000000000000002,1,PLANE,X,1.670606,0.8858833
6/4/3/7/7/5/7/5/6 3 3,Z,2,0,BLOCK,Z,0.7781578,0.5247047
6/6/3/7/7/1/7/5/6 3 3,Z,-2,0,BLOCK,Z,0.3444625,0.2858051
6/6/3/7/7/5/7/1/6 3 3,Z,-2,1,BLOCK,Z,1.63906,0.967211
4/6/3/7/7/5/7/5/5 3 3,X,2.105263157894736842105263158,0,PLANE,X,0.2434465,0.4987383
6/4/3/7/7/5/7/5/5 3 3,Z,2,1,BLOCK,Z,0.8818862,0.3663387
6/6/3/7/7/1/7/5/5 3 3,Z,-2,1,BLOCK,Z,1.214537,0.8677382
6/6/3/7/7/5/7/1/5 3 3,Z,-2,0,BLOCK,Z,0.08662437,0.1337862
4/6/3/7/7/5/7/5/3 3 3,X,2.2105263157894736842105263156,1,PLANE,X,1.813796,0.892082
6/4/3/7/7/5/7/5/3 3 3,Z,2,0,BLOCK,Z,0.5370004,0.4956205
6/6/3/7/7/1/7/5/3 3 3,Z,-2,0,BLOCK,Z,0.4450228,0.3862577
6/6/3/7/7/5/7/1/3 3 3,Z,-2,1,BLOCK,Z,1.610806,0.9921835
4/6/3/7/7/5/7/3/6 3 3,X,2.0000000000000000000000000002,0,PLANE,X,0.7719667,0.480013
