board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/3/7/7/6/6/7/1/5 3 3,Z,-2,1,BLOCK,Z,1.571038,1.056914
1/3/7/7/6/6/7/5/3 3 3,X,-2,0,PLANE,X,0.05944348,0.1412817
5/3/7/7/4/6/7/5/3 3 3,X,2.2222222222222222222222222222,1,BLOCK,X,1.06846,0.8256782
5/3/7/7/6/4/7/5/3 3 3,Z,2,0,BLOCK,Z,0.8657591,0.6919058
5/3/7/7/6/6/7/1/3 3 3,Z,-2,1,BLOCK,Z,1.599455,1.013976
1/3/7/7/6/6/7/3/6 3 3,X,-2.2105263157894736842105263156,0,PLANE,X,0.4999592,0.1831169
5/3/7/7/4/6/7/3/6 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.649894,0.7369952
5/3/7/7/6/4/7/3/6 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.2509859,0.2414321
1/3/7/7/6/6/7/3/5 3 3,X,-2.105263157894736842105263158,0,PLANE,X,0.384113,0.359005
5/3/7/7/4/6/7/3/5 3 3,X,2,0,BLOCK,X,0.5887757,0.7392744
5/3/7/7/6/4/7/3/5 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.1893412,0.3402907
1/3/7/7/6/6/7/3/3 3 3,X,-2,0,PLANE,X,0.4484851,0.2055443
5/3/7/7/4/6/7/3/3 3 3,X,2.2222222222222222222222222222,1,BLOCK,X,1.070499,0.7286659
5/3/7/7/6/4/7/3/3 3 3,Z,2.2857142857142857142857142858,1,BLOCK,Z,1.519134,1.053923
1/3/7/7/6/6/7/7/4 3 3,X,-2.2105263157894736842105263156,1,PLANE,X,0.7098369,0.4676045
5/3/7/7/4/6/7/7/4 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.7446885,0.6880751
5/3/7/7/6/4/7/7/4 3 3,Z,2,0,BLOCK,Z,0.6542638,0.5371736
1/3/7/7/6/6/7/7/2 3 3,X,-2.105263157894736842105263158,0,PLANE,X,0.6016864,0.4087625
5/3/7/7/4/6/7/7/2 3 3,X,2,1,BLOCK,X,1.065166,0.8239521
5/3/7/7/6/4/7/7/2 3 3,Z,2,1,BLOCK,Z,1.313039,0.799003
1/3/7/7/6/6/7/7/1 3 3,X,-2,1,PLANE,X,0.8702569,0.5817059
5/3/7/7/4/6/7/7/1 3 3,X,2.2222222222222222222222222222,1,BLOCK,X,1.166594,0.9415148
5/3/7/7/6/4/7/7/1 3 3,Z,2,1,BLOCK,Z,1.336695,0.7956256
1/3/7/7/6/5/2/7/7 3 3,X,-2.105263157894736842105263158,0,PLANE,X,0.7562218,0.4261248
5/3/7/7/4/5/2/7/7 3 3,X,2,1,BLOCK,X,0.9613222,0.6502139
5/3/7/7/6/1/2/7/7 3 3,Z,-2,0,BLOCK,Z,0.8203687,0.7233166
1/3/7/7/6/5/6/6/7 3 3,X,-2.2105263157894736842105263156,1,PLANE,X,0.8629476,0.6626928
5/3/7/7/4/5/6/6/7 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.6599283,0.5276831
5/3/7/7/6/1/6/6/7 3 3,Z,-2.2857142857142857142857142858,1,BLOCK,Z,1.405602,0.8601363
5/3/7/7/6/5/4/6/7 3 3,X,2,0,BLOCK,X,0.7331379,0.8033726
5/3/7/7/6/5/6/4/7 3 3,Z,2,0,BLOCK,Z,0.07298283,0.2185802
1/3/7/7/6/5/6/5/7 3 3,X,-2.2105263157894736842105263156,0,PLANE,X,0.475467,0.5017152
5/3/7/7/4/5/6/5/7 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.8413392,0.5974713
5/3/7/7/6/1/6/5/7 3 3,Z,-2,0,BLOCK,Z,0.5008531,0.7161583
5/3/7/7/6/5/4/5/7 3 3,X,2,0,BLOCK,X,0.6979342,0.7751911
5/3/7/7/6/5/6/1/7 3 3,Z,-2,0,BLOCK,Z,0.3464006,0.6185261
