board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/2/5/6/7/7/5/7/2 3 3,Z,0.5,2,SLEEP,Z,0.02521652,0.1030122
7/2/5/6/7/7/5/7/1 3 3,Z,0.5,2,SLEEP,Z,0.02364938,0.05590665
7/2/5/6/7/7/3/2/7 3 3,Z,0.5,2,SLEEP,Z,0.01845605,0.07553676
7/2/5/6/7/7/3/6/6 3 3,X,-0.75,4,SLEEP,Z,0.04667624,0.2065245
7/2/5/6/7/7/3/6/5 3 3,X,-0.5,4,SLEEP,Z,0.0771782,0.2181927
7/2/5/6/7/7/3/6/3 3 3,Z,0.5,4,SLEEP,Z,0.03673188,0.1510866
7/2/5/6/7/7/3/5/6 3 3,X,-0.75,2,SLEEP,Z,0.03909684,0.1013148
7/2/5/6/7/7/3/5/5 3 3,Z,0.5,2,SLEEP,Z,0.01397742,0.04895699
7/2/5/6/7/7/3/5/3 3 3,Z,0.5,2,SLEEP,Z,0,0
7/2/5/6/7/7/3/3/6 3 3,X,-0.75,2,SLEEP,Z,0.0307334,0.07368455
7/2/5/6/7/7/3/3/5 3 3,Z,0.5833333333333333333333333333,4,SLEEP,Z,0.04986325,0.1719709
7/2/5/6/7/7/3/3/3 3 3,Z,0.5833333333333333333333333333,2,SLEEP,Z,0.01796944,0.0684801
7/2/5/6/7/7/3/7/4 3 3,X,-0.75,2,SLEEP,Z,0.02062461,0.04541396
7/2/5/6/7/7/3/7/2 3 3,Z,0.5,2,SLEEP,Z,0.01640026,0.07029383
7/2/5/6/7/7/3/7/1 3 3,Z,0.5,4,SLEEP,Z,0.02653706,0.1005136
7/2/5/6/7/7/7/2/6 3 3,Z,0.5,2,SLEEP,Z,0.01666025,0.06424677
7/2/5/6/7/7/7/2/5 3 3,Z,0.5,2,SLEEP,Z,0.01584193,0.06593124
7/2/5/6/7/7/7/2/3 3 3,Z,0.5,4,SLEEP,Z,0.02687912,0.118962
7/2/5/6/7/7/7/6/4 3 3,Z,0.5,4,SLEEP,Z,0.06722476,0.2342825
7/2/5/6/7/7/7/6/2 3 3,Z,0.5,2,SLEEP,Z,0,0
7/2/5/6/7/7/7/6/1 3 3,Z,0.5,8,SLEEP,Z,0.03409893,0.1405969
7/2/5/6/7/7/7/5/4 3 3,Z,0.5,2,SLEEP,Z,0.03161526,0.1092709
7/2/5/6/7/7/7/5/2 3 3,Z,0.5,2,SLEEP,Z,0.01920254,0.07841206
7/2/5/6/7/7/7/5/1 3 3,Z,0.5,2,SLEEP,Z,0,0
7/2/5/6/7/7/7/3/4 3 3,Z,0.5833333333333333333333333333,2,SLEEP,Z,0,0
7/2/5/6/7/7/7/3/2 3 3,Z,0.5833333333333333333333333333,2,SLEEP,Z,0.01548327,0.06480846
7/2/5/6/7/7/7/3/1 3 3,Z,0.5833333333333333333333333333,2,SLEEP,Z,0.01244833,0.04949356
7/2/5/5/2/6/7/7/7 3 3,Z,0.5,2,SLEEP,Z,0.02970725,0.1313709
7/2/5/5/2/5/7/7/7 3 3,X,0,2,SLEEP,Z,0.01568159,0.05151923
7/2/5/5/2/3/7/7/7 3 3,Z,-0.5,2,SLEEP,Z,0.008363352,0.03219755
7/2/5/5/2/7/6/7/7 3 3,X,0.5,4,SLEEP,Z,0.02650687,0.08641621
7/2/5/5/2/7/5/7/7 3 3,X,0,2,SLEEP,Z,0.01804358,0.03096372
7/2/5/5/2/7/3/7/7 3 3,X,-0.5,2,SLEEP,Z,0.01764891,0.0597157
7/2/5/5/2/7/7/6/7 3 3,Z,0.5,6,SLEEP,Z,0.04643218,0.1877712
7/2/5/5/2/7/7/5/7 3 3,X,0,2,SLEEP,Z,0.05362094,0.1753863
7/2/5/5/2/7/7/3/7 3 3,Z,-0.5,2,SLEEP,Z,0.009233603,0.03823468
7/2/5/5/2/7/7/7/6 3 3,X,-0.1818181818181818181818181818,4,SLEEP,Z,0.03440363,0.09695693
7/2/5/5/2/7/7/7/5 3 3,X,0,2,SLEEP,Z,0.01341589,0.09933797
7/2/5/5/2/7/7/7/3 3 3,X,0.1818181818181818181818181818,2,SLEEP,Z,0.02590243,0.08726232
