board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/7/4/5/7/7/6/6/7 3 3,X,1.8666666666666666666666666668,0,BLOCK,X,0.3777603,0.8594146
2/7/6/1/7/7/6/6/7 3 3,Z,-2.1538461538461538461538461538,1,BLOCK,Z,0.8425318,0.6466485
2/7/6/5/7/7/4/6/7 3 3,X,2,0,BLOCK,X,0.4733315,0.5821506
2/7/6/5/7/7/6/4/7 3 3,Z,2,0,BLOCK,Z,0.2223399,0.3211485
2/7/4/5/7/7/6/5/7 3 3,X,1.8666666666666666666666666668,0,BLOCK,X,0.3845001,0.8197416
2/7/6/1/7/7/6/5/7 3 3,Z,-2,1,BLOCK,Z,0.8248519,0.7098175
2/7/6/5/7/7/4/5/7 3 3,X,2,0,BLOCK,X,0.56655,0.5451789
2/7/6/5/7/7/6/1/7 3 3,Z,-2,1,BLOCK,Z,1.62388,1.045251
2/7/4/5/7/7/6/3/7 3 3,X,1.8666666666666666666666666668,0,BLOCK,X,0.3466922,0.8210344
2/7/6/1/7/7/6/3/7 3 3,Z,-1.8461538461538461538461538462,1,BLOCK,Z,0.735257,0.6436435
2/7/6/5/7/7/4/3/7 3 3,X,2,0,BLOCK,X,0.7639874,0.6350483
2/7/4/5/7/7/6/7/6 3 3,X,1.7333333333333333333333333334,0,BLOCK,X,0.342842,0.656345
2/7/6/1/7/7/6/7/6 3 3,Z,-2,1,BLOCK,Z,0.7844227,0.7293722
2/7/6/5/7/7/4/7/6 3 3,X,1.6,1,BLOCK,X,1.351278,0.9529003
2/7/4/5/7/7/6/7/5 3 3,X,1.8666666666666666666666666668,1,BLOCK,X,0.8782359,1.265045
2/7/6/1/7/7/6/7/5 3 3,Z,-2,0,BLOCK,Z,0.6362764,0.4789005
2/7/6/5/7/7/4/7/5 3 3,X,2,0,BLOCK,X,0.2854152,0.397218
2/7/4/5/7/7/6/7/3 3 3,X,2,0,BLOCK,X,0.7554539,1.20515
2/7/6/1/7/7/6/7/3 3 3,Z,-2,0,BLOCK,Z,0.5615718,0.6618059
2/7/6/5/7/7/4/7/3 3 3,X,2.4,0,BLOCK,X,0.2957414,0.4990969
2/7/4/5/7/7/5/6/7 3 3,X,2,1,BLOCK,X,0.742834,1.213562
2/7/6/1/7/7/5/6/7 3 3,Z,-2.1538461538461538461538461538,0,BLOCK,Z,0.7299225,0.6852441
2/7/6/5/7/7/1/6/7 3 3,X,-2,0,BLOCK,X,0.3800136,0.4596355
2/7/6/5/7/7/5/4/7 3 3,Z,2,1,BLOCK,Z,1.620691,1.051748
2/7/4/5/7/7/5/5/7 3 3,X,2,1,BLOCK,X,0.7690786,1.173597
2/7/6/1/7/7/5/5/7 3 3,Z,-2,1,BLOCK,Z,0.7911069,0.5981842
2/7/6/5/7/7/1/5/7 3 3,X,-2,0,BLOCK,X,0.4494264,0.4311419
2/7/6/5/7/7/5/1/7 3 3,Z,-2,0,BLOCK,Z,1.630653,1.063848
2/3/6/5/7/7/5/3/7 3 3,X,0.5,301,TIMEOUT,Z,0.202852,0.1170091
2/7/4/5/7/7/5/3/7 3 3,X,2,0,BLOCK,X,0.5794443,1.094684
2/7/6/1/7/7/5/3/7 3 3,Z,-1.8461538461538461538461538462,1,BLOCK,Z,0.7055583,0.6706063
2/7/6/5/7/7/1/3/7 3 3,X,-2,0,BLOCK,X,0.3762381,0.3035074
2/7/4/5/7/7/5/7/6 3 3,X,1.8666666666666666666666666668,1,BLOCK,X,0.7143205,1.1323
2/7/6/1/7/7/5/7/6 3 3,Z,-2,1,BLOCK,Z,0.8154863,0.7073677
2/7/6/5/7/7/1/7/6 3 3,X,-2.4,1,BLOCK,X,1.705645,1.001714
2/7/4/5/7/7/5/7/5 3 3,X,2,0,BLOCK,X,0.3539221,0.8734069
2/7/6/1/7/7/5/7/5 3 3,Z,-2,1,BLOCK,Z,0.7805866,0.6534271
2/7/6/5/7/7/1/7/5 3 3,X,-2,0,BLOCK,X,0.2952389,0.2575435
2/7/4/5/7/7/5/7/3 3 3,X,2.1333333333333333333333333332,0,BLOCK,X,0.3773228,0.8148848
2/7/6/1/7/7/5/7/3 3 3,Z,-2,1,BLOCK,Z,0.8668597,0.6734454
2/7/6/5/7/7/1/7/3 3 3,X,-1.6,0,BLOCK,X,0.07009511,0.2458294
2/7/4/5/7/7/3/6/7 3 3,X,2.1333333333333333333333333332,0,BLOCK,X,0.9353943,1.175302
2/7/6/1/7/7/3/6/7 3 3,Z,-2.1538461538461538461538461538,1,BLOCK,Z,0.8142315,0.6746185
