board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/2/2/6/7/7/7/7/7 3 3,Z,0.5,58,PLANE,X,0.6285647,0.4370788
2/2/2/7/7/6/7/7/7 3 3,Z,0.5,300.5,TIMEOUT,Z,0.2203863,0.1280331
2/2/2/7/7/7/7/6/7 3 3,Z,0.5,52,PLANE,X,0.6138222,0.3939312
2/2/4/6/7/7/7/7/7 3 3,X,2,0.5,BLOCK,X,0.9301239,1.449697
2/2/6/4/7/7/7/7/7 3 3,Z,2,0,BLOCK,Z,0.6804196,0.9369811
2/2/6/2/7/7/7/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.1711475,0.09390365
2/2/6/6/6/7/7/7/7 3 3,Z,0.5,26,PLANE,X,0.4745549,0.3992624
2/2/6/6/3/7/7/7/7 3 3,X,0.5625,300.5,TIMEOUT,Z,0.189507,0.1247128
2/2/6/6/7/6/7/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.2333747,0.1135072
2/2/6/6/7/5/7/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.1554812,0.09539204
2/2/6/6/7/7/6/7/7 3 3,Z,0.5,300.5,TIMEOUT,Z,0.2085708,0.1274734
2/2/6/6/7/7/3/7/7 3 3,X,0.5625,300.5,TIMEOUT,Z,0.1545622,0.1147357
2/2/6/6/7/7/7/7/6 3 3,Z,0.5,58,PLANE,X,0.6068617,0.3781402
2/2/6/6/7/7/7/7/5 3 3,X,0.5,300.5,TIMEOUT,Z,0.1932625,0.106773
2/2/6/6/7/7/7/7/3 3 3,X,0.5625,28.5,PLANE,X,0.7974235,0.4430482
2/2/4/5/7/7/7/7/7 3 3,X,2,0,BLOCK,X,0.9477732,1.739216
2/2/2/5/7/7/7/7/7 3 3,X,0,102.5,PLANE,X,0.5821863,0.3872561
2/2/6/1/7/7/7/7/7 3 3,Z,-2,0.5,BLOCK,Z,0.9390568,1.187205
2/2/6/5/7/7/7/6/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.2375162,0.1285201
2/2/4/3/7/7/7/7/7 3 3,X,2,0.5,BLOCK,X,0.8194942,1.495035
2/2/6/3/5/7/7/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.2652148,0.1360984
2/2/6/3/7/7/7/6/7 3 3,Z,-0.5714285714285714285714285714,300.5,TIMEOUT,Z,0.2091484,0.1094401
2/2/4/7/5/7/7/7/7 3 3,X,2,0,BLOCK,X,0.5084274,1.21454
2/2/6/6/5/7/7/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.1787729,0.121292
2/2/6/7/4/7/7/7/7 3 3,X,2,0.5,BLOCK,X,1.199673,1.15162
2/2/6/7/1/7/7/7/7 3 3,X,-2,0.5,BLOCK,X,1.195087,1.210292
2/2/6/7/5/6/7/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.2235544,0.1234075
2/2/6/7/5/7/6/7/7 3 3,X,0.5,300.5,TIMEOUT,Z,0.2853102,0.1451409
2/2/4/7/7/6/7/7/7 3 3,X,2,0.5,BLOCK,X,0.857366,1.381888
2/2/6/7/3/6/7/7/7 3 3,X,0.5625,300.5,TIMEOUT,Z,0.1802608,0.1082657
2/2/6/7/7/4/7/7/7 3 3,Z,2,0,BLOCK,Z,0.3828447,0.3610964
2/2/6/7/7/6/6/7/7 3 3,Z,0.5,300.5,TIMEOUT,Z,0.1754148,0.1016516
