board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/3/7/7/6/1/5/3/5 3 3,Z,-1.6666666666666666666666666666,0,BLOCK,Z,0.4654898,0.6590613
7/3/7/7/6/5/1/3/5 3 3,X,-2,0,BLOCK,X,0.8792352,0.5476477
7/3/7/7/4/5/5/3/3 3 3,X,2.25,2,BLOCK,X,1.140873,0.6948227
7/3/7/7/6/1/5/3/3 3 3,Z,-1.6666666666666666666666666666,0,BLOCK,Z,0.4801199,0.6025164
7/3/7/7/6/5/1/3/3 3 3,X,-1.5,0,BLOCK,X,0.5795898,0.4798928
7/3/7/7/4/5/5/7/4 3 3,X,1.75,2,BLOCK,X,0.9884179,0.5977144
7/3/7/7/6/1/5/7/4 3 3,Z,-2,0,BLOCK,Z,0.6880675,0.8260581
7/3/7/7/6/5/1/7/4 3 3,X,-2.5,0,BLOCK,X,1.566989,1.083395
7/3/7/7/4/5/5/7/2 3 3,X,2,0,BLOCK,X,0.5888869,0.7030012
7/3/7/7/6/1/5/7/2 3 3,Z,-2,0,BLOCK,Z,0.7803414,0.726018
7/3/7/7/6/5/1/7/2 3 3,X,-2,0,BLOCK,X,0.580479,0.6557176
7/3/7/7/4/5/5/7/1 3 3,X,2.25,2,BLOCK,X,1.088545,0.7850682
7/3/7/7/6/1/5/7/1 3 3,Z,-2,2,BLOCK,Z,1.268921,0.8631343
7/3/7/7/6/5/1/7/1 3 3,X,-1.5,0,BLOCK,X,0.3447066,0.4369098
7/3/7/7/4/5/3/2/7 3 3,X,2.25,0,BLOCK,X,0.537158,0.64617
7/3/7/7/6/1/3/2/7 3 3,Z,-2,0,BLOCK,Z,0.6500436,0.5651535
7/3/7/7/4/5/3/6/6 3 3,X,2.0,0,BLOCK,X,0.4207935,0.6956832
7/3/7/7/6/1/3/6/6 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.4845831,0.7865501
7/3/7/7/6/5/3/4/6 3 3,Z,2,0,BLOCK,Z,1.573929,1.02149
7/3/7/7/4/5/3/6/5 3 3,X,2.25,2,BLOCK,X,1.420423,0.9369169
7/3/7/7/6/1/3/6/5 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.7034776,0.8243802
7/3/7/7/6/5/3/4/5 3 3,Z,2,0,BLOCK,Z,1.655756,0.9241011
7/3/7/7/4/5/3/6/3 3 3,X,2.5,2,BLOCK,X,1.245378,0.6921377
7/3/7/7/6/1/3/6/3 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,1.451371,0.9650963
7/3/7/7/6/5/3/4/3 3 3,Z,2,0,BLOCK,Z,0.1389473,0.243663
7/3/7/7/4/5/3/5/6 3 3,X,2.0,0,BLOCK,X,0.7074037,0.7884301
7/3/7/7/6/1/3/5/6 3 3,Z,-2,0,BLOCK,Z,0.7800372,0.6303807
7/3/7/7/6/5/3/1/6 3 3,Z,-2,0,BLOCK,Z,0.0516986,0.2497297
7/3/7/7/4/5/3/5/5 3 3,X,2.25,2,BLOCK,X,1.329996,0.7551648
7/3/7/7/6/1/3/5/5 3 3,Z,-2,0,BLOCK,Z,0.8124997,0.7005968
7/3/7/7/6/5/3/1/5 3 3,Z,-2,0,BLOCK,Z,1.651344,1.074648
7/3/7/7/4/5/3/5/3 3 3,X,2.5,0,BLOCK,X,1.309424,0.6813242
7/3/7/7/6/1/3/5/3 3 3,Z,-2,0,BLOCK,Z,0.6169965,0.6814219
7/3/7/7/6/5/3/1/3 3 3,Z,-2,0,BLOCK,Z,0.2949927,0.4215423
7/3/7/7/4/5/3/3/6 3 3,X,2.0,0,BLOCK,X,0.592214,0.7035309
7/3/7/7/6/1/3/3/6 3 3,Z,-1.6666666666666666666666666666,0,BLOCK,Z,0.4879123,0.6685469
3/3/7/7/6/5/3/3/5 3 3,X,0.625,302,TIMEOUT,Z,0.02470148,0.01523312
7/3/7/7/4/5/3/3/5 3 3,X,2.25,2,BLOCK,X,1.305836,0.7642719
7/3/7/7/6/1/3/3/5 3 3,Z,-1.6666666666666666666666666666,2,BLOCK,Z,1.049385,0.6588743
7/3/7/7/4/5/3/3/3 3 3,X,2.5,0,BLOCK,X,0.594027,0.5768468
7/3/7/7/6/1/3/3/3 3 3,Z,-1.6666666666666666666666666666,2,BLOCK,Z,1.07339,0.697183
7/3/7/7/4/5/3/7/4 3 3,X,2.0,2,BLOCK,X,1.414755,0.8900826
7/3/7/7/6/1/3/7/4 3 3,Z,-2,0,BLOCK,Z,1.014084,0.8172149
7/3/7/7/4/5/3/7/2 3 3,X,2.25,0,BLOCK,X,1.394522,0.7710065
7/3/7/7/6/1/3/7/2 3 3,Z,-2,0,BLOCK,Z,0.638294,0.8128707
7/3/7/7/4/5/3/7/1 3 3,X,2.5,0,BLOCK,X,1.358547,0.7889703
7/3/7/7/6/1/3/7/1 3 3,Z,-2,0,BLOCK,Z,0.6535925,0.8302993
7/3/7/7/4/5/7/2/6 3 3,X,1.75,0,BLOCK,X,1.033919,0.6579649
7/3/7/7/6/1/7/2/6 3 3,Z,-2,0,BLOCK,Z,1.106832,0.7674174
7/3/7/7/4/5/7/2/5 3 3,X,2,0,BLOCK,X,1.091349,0.729153
7/3/7/7/6/1/7/2/5 3 3,Z,-2,0,BLOCK,Z,0.1743689,0.2495333
7/3/7/7/4/5/7/2/3 3 3,X,2.25,0,BLOCK,X,0.724016,0.7354261
7/3/7/7/6/1/7/2/3 3 3,Z,-2,0,BLOCK,Z,0.6043253,0.6729323
7/3/7/7/4/5/7/6/4 3 3,X,1.75,0,BLOCK,X,1.069049,0.7284015
