board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/7/7/5/3/7/2/7/2 3 3,X,-0.5,1,SLEEP,Z,0.003017776,0.01623974
5/7/7/5/3/7/2/7/1 3 3,X,0.5,1,SLEEP,Z,0.0203287,0.05369202
5/7/7/5/3/7/6/2/6 3 3,X,-0.75,2,SLEEP,Z,0.0282739,0.09663164
5/7/7/5/3/7/6/2/5 3 3,X,-0.625,1,SLEEP,Z,0.02532907,0.05746699
5/7/7/5/3/7/6/2/3 3 3,X,0.8333333333333333333333333333,1,SLEEP,Z,0.01428958,0.05307917
5/7/7/5/3/7/6/6/4 3 3,X,-0.75,2,SLEEP,Z,0.07970554,0.193702
5/7/7/5/3/7/6/6/2 3 3,X,-0.625,1,SLEEP,Z,0.006006705,0.02194366
5/7/7/5/3/7/6/6/1 3 3,X,0.8333333333333333333333333333,1,SLEEP,Z,0,0
5/7/7/5/3/7/6/5/4 3 3,X,-0.75,3,SLEEP,Z,0.1176794,0.2544632
5/7/7/5/3/7/6/5/2 3 3,X,-0.625,3,SLEEP,Z,0.09225854,0.2110743
5/7/7/5/3/7/6/5/1 3 3,X,0.8333333333333333333333333333,1,SLEEP,Z,0.04804102,0.1599464
5/7/7/5/3/7/6/3/4 3 3,X,-0.75,2,SLEEP,Z,0.04066873,0.1343316
5/7/7/5/3/7/6/3/2 3 3,X,-0.625,2,SLEEP,Z,0.01637607,0.05869839
5/7/7/5/3/7/6/3/1 3 3,X,0.8333333333333333333333333333,2,SLEEP,Z,0.01267259,0.05043852
5/7/7/5/3/7/5/2/6 3 3,X,-0.625,1,SLEEP,Z,0.04854217,0.1091214
5/7/7/5/3/7/5/2/5 3 3,X,-0.5,2,SLEEP,Z,0.07527553,0.3753836
5/7/7/5/3/7/5/2/3 3 3,X,-0.375,1,SLEEP,Z,0,0
5/7/7/5/3/7/5/6/4 3 3,X,-0.625,1,SLEEP,Z,0.02637042,0.1016416
5/7/7/5/3/7/5/6/2 3 3,X,-0.5,1,SLEEP,Z,0.05191071,0.3143008
5/7/7/5/3/7/5/6/1 3 3,Z,0.5,1,SLEEP,Z,0,0
