board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
6/5/6/7/6/2/7/7/3 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.08921738,0.3075872
6/5/6/7/6/6/2/7/7 3 3,X,0.5,6,SLEEP,Z,0.09437798,0.220525
6/5/6/7/6/6/6/6/7 3 3,X,0.5,5,SLEEP,Z,0.08334836,0.2574737
6/5/6/7/6/6/6/5/7 3 3,Z,0.5,7,SLEEP,Z,0.09876964,0.3533601
6/5/6/7/6/6/6/3/7 3 3,Z,0.6428571428571428571428571429,8,SLEEP,Z,0.08669003,0.3271995
6/5/6/7/6/6/6/7/6 3 3,Z,0.5,3,SLEEP,Z,0.03076193,0.1360246
6/5/6/7/6/6/6/7/5 3 3,Z,0.5,7,SLEEP,Z,0.1168805,0.3019086
6/5/6/7/6/6/6/7/3 3 3,X,0.7,5,SLEEP,Z,0.06894067,0.2301733
6/5/6/7/6/6/5/6/7 3 3,X,0.5,7,SLEEP,Z,0.0624436,0.2514434
6/5/6/7/6/6/5/5/7 3 3,X,0.5,7,SLEEP,Z,0.09444241,0.3563359
6/5/6/7/6/6/5/3/7 3 3,Z,0.6428571428571428571428571429,9,SLEEP,Z,0.1150678,0.3551911
6/5/6/7/6/6/5/7/6 3 3,Z,0.5,4,SLEEP,Z,0.094243,0.2331207
6/5/6/7/6/6/5/7/5 3 3,X,0.5,6,SLEEP,Z,0.09079933,0.3237109
6/5/6/7/6/6/5/7/3 3 3,X,0.6111111111111111111111111111,10,SLEEP,Z,0.1292325,0.4314168
6/5/6/7/6/6/3/6/7 3 3,X,0.6111111111111111111111111111,8,SLEEP,Z,0.1290975,0.3760917
6/5/6/7/6/6/3/5/7 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.09668663,0.3073584
6/5/6/7/6/6/3/3/7 3 3,Z,0.6428571428571428571428571429,8,SLEEP,Z,0.09287214,0.3361872
6/5/6/7/6/6/3/7/6 3 3,X,-0.7,6,SLEEP,Z,0.06975179,0.2364815
6/5/6/7/6/6/3/7/5 3 3,X,0.6111111111111111111111111111,15,SLEEP,Z,0.1161971,0.4378435
6/5/6/7/6/6/3/7/3 3 3,X,0.7222222222222222222222222222,6,SLEEP,Z,0.06169722,0.2623362
6/5/6/7/6/6/7/2/7 3 3,X,0.5,8,SLEEP,Z,0.05235614,0.2275447
6/5/6/7/6/6/7/6/6 3 3,Z,0.5,7,SLEEP,Z,0.09816196,0.3436448
6/5/6/7/6/6/7/6/5 3 3,X,0.5,5,SLEEP,Z,0.05663294,0.2083807
6/5/6/7/6/6/7/6/3 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.1408143,0.4291463
6/5/6/7/6/6/7/5/6 3 3,Z,0.5,3,SLEEP,Z,0.05670701,0.1818299
6/5/6/7/6/6/7/5/5 3 3,X,0.5,5,SLEEP,Z,0.08327315,0.269749
6/5/6/7/6/6/7/5/3 3 3,X,0.6111111111111111111111111111,7,SLEEP,Z,0.1312775,0.4131089
6/5/6/7/6/6/7/3/6 3 3,Z,0.6428571428571428571428571429,5,SLEEP,Z,0.04964176,0.1915494
6/5/6/7/6/6/7/3/5 3 3,Z,0.6428571428571428571428571429,4,SLEEP,Z,0.1216741,0.3490899
6/5/6/7/6/6/7/3/3 3 3,Z,0.6428571428571428571428571429,8,SLEEP,Z,0.1525978,0.4242235
6/5/6/7/6/6/7/7/4 3 3,Z,0.5,5,SLEEP,Z,0.08135399,0.2789433
6/5/6/7/6/6/7/7/2 3 3,X,0.5,8,SLEEP,Z,0.1133749,0.3516117
6/5/6/7/6/6/7/7/1 3 3,X,0.6111111111111111111111111111,6,SLEEP,Z,0.06295934,0.2780212
6/5/6/7/6/5/2/7/7 3 3,X,0.5,7,SLEEP,Z,0.09181798,0.266751
6/5/6/7/6/5/6/6/7 3 3,X,0.5,5,SLEEP,Z,0.09613895,0.2727595
6/5/6/7/6/5/6/5/7 3 3,X,0.5,6,SLEEP,Z,0.1329834,0.3020687
