board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
4/7/2/3/7/7/3/3/7 3 3,X,2.1052631578947368421052631578,1,PLANE,X,1.371076,0.9278661
4/7/2/3/7/7/3/7/6 3 3,X,2,0,PLANE,X,0.1614011,0.181777
4/7/2/3/7/7/3/7/3 3 3,X,2.2105263157894736842105263158,0,PLANE,X,0.02969651,0.07395966
6/7/2/3/5/7/3/7/3 3 3,X,0.6111111111111111111111111112,301,TIMEOUT,Z,0.2344043,0.1297212
4/7/2/3/7/7/7/2/7 3 3,X,2,0,PLANE,X,0.2470405,0.1885891
4/7/2/3/7/7/7/6/6 3 3,X,1.8947368421052631578947368422,1,PLANE,X,1.968699,1.164895
6/7/2/3/7/7/7/4/6 3 3,Z,2,0,BLOCK,Z,0.1207161,0.1370275
4/7/2/3/7/7/7/6/5 3 3,X,2,1,PLANE,X,1.583277,0.9706177
6/7/2/3/7/7/7/4/5 3 3,Z,2,1,BLOCK,Z,1.602583,0.8958419
4/7/2/3/7/7/7/6/3 3 3,X,2.1052631578947368421052631578,0,PLANE,X,0.138859,0.2162886
6/7/2/3/5/7/7/6/3 3 3,Z,-0.5833333333333333333333333333,301,TIMEOUT,Z,0.1316344,0.09745632
6/7/2/3/3/7/7/6/3 3 3,X,0.6111111111111111111111111112,4,PLANE,X,0.3673029,0.4777844
6/7/2/3/7/7/7/4/3 3 3,Z,2,0,BLOCK,Z,0.2684921,0.3447181
4/7/2/3/7/7/7/5/6 3 3,X,1.8947368421052631578947368422,0,PLANE,X,0.2330297,0.3524535
6/7/2/3/7/7/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.3822696,0.5081015
4/7/2/3/7/7/7/5/5 3 3,X,2,0,PLANE,X,0.1138735,0.1737207
6/7/2/3/7/7/7/1/5 3 3,Z,-2,0,BLOCK,Z,0.4235743,0.5988005
4/7/2/3/7/7/7/5/3 3 3,X,2.1052631578947368421052631578,0,PLANE,X,0.1744563,0.2056723
6/3/2/3/7/7/7/5/3 3 3,X,0.5555555555555555555555555555,301,TIMEOUT,Z,0.2442115,0.1346353
6/7/2/3/7/7/7/1/3 3 3,Z,-2,0,BLOCK,Z,0.3490895,0.5728972
4/7/2/3/7/7/7/3/6 3 3,X,1.8947368421052631578947368422,0,PLANE,X,0.1344921,0.1493002
6/3/2/3/7/7/7/3/6 3 3,Z,-0.5,301,TIMEOUT,Z,0.09454834,0.06281593
4/7/2/3/7/7/7/3/5 3 3,X,2,0,PLANE,X,0.4733937,0.2694112
4/7/2/3/7/7/7/3/3 3 3,X,2.1052631578947368421052631578,1,PLANE,X,1.531142,0.9990485
4/7/2/3/7/7/7/7/4 3 3,X,1.8947368421052631578947368422,1,PLANE,X,1.585039,1.006075
4/7/2/3/7/7/7/7/2 3 3,X,2,1,PLANE,X,1.318288,0.8373722
4/7/2/3/7/7/3/7/5 3 3,X,2.1052631578947368421052631578,0,PLANE,X,0.1236678,0.24992
4/7/2/3/7/7/7/7/1 3 3,X,2.1052631578947368421052631578,0,PLANE,X,0.3752144,0.3418415
4/7/2/3/6/7/7/7/3 3 3,X,2,0,PLANE,X,0.1085036,0.1886501
4/7/2/7/2/6/7/7/7 3 3,X,2,1,PLANE,X,1.597357,1.134246
6/7/2/7/2/4/7/7/7 3 3,Z,2,0,BLOCK,Z,1.17196,0.6462744
4/7/2/7/2/5/7/7/7 3 3,X,2,1,PLANE,X,1.508812,1.079071
6/7/2/7/2/1/7/7/7 3 3,Z,-2,1,BLOCK,Z,1.204191,0.6566513
4/7/2/7/2/3/7/7/7 3 3,X,2,0,PLANE,X,0.1415798,0.2298174
