board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/7/7/6/6/5/4/3/6 3 3,X,1.5,0,BLOCK,X,1.197703,0.7065744
7/7/7/4/6/5/6/3/5 3 3,Z,2.20,0,BLOCK,Z,0.6591282,0.5209397
7/7/7/6/4/5/6/3/5 3 3,X,1.75,0,BLOCK,X,0.5313931,0.590245
7/7/7/6/6/1/6/3/5 3 3,Z,-1.6666666666666666666666666666,0,BLOCK,Z,0.3196646,0.2739887
7/7/7/6/6/5/4/3/5 3 3,X,2,2,BLOCK,X,1.322255,0.7940797
7/7/7/4/6/5/6/3/3 3 3,Z,2.20,0,BLOCK,Z,0.8411332,0.5662063
7/7/7/6/4/5/6/3/3 3 3,X,2.0,0,BLOCK,X,0.3108836,0.5021812
7/7/7/6/6/1/6/3/3 3 3,Z,-1.6666666666666666666666666666,2,BLOCK,Z,1.074849,0.8538644
7/7/7/6/6/5/4/3/3 3 3,X,2.5,0,BLOCK,X,1.503066,1.108103
7/7/7/4/6/5/6/7/4 3 3,Z,2,2,BLOCK,Z,0.9918464,0.4837597
7/7/7/6/4/5/6/7/4 3 3,X,1.5,0,BLOCK,X,0.1841649,0.3636622
7/7/7/6/6/1/6/7/4 3 3,Z,-2,2,BLOCK,Z,1.253332,0.826333
7/7/7/6/6/5/4/7/4 3 3,X,1.5,0,BLOCK,X,0.6326473,0.6182172
7/7/7/4/6/5/6/7/2 3 3,Z,2,2,BLOCK,Z,1.009315,0.6428445
7/7/7/6/4/5/6/7/2 3 3,X,1.75,0,BLOCK,X,0.4433262,0.5716652
7/7/7/6/6/1/6/7/2 3 3,Z,-2,0,BLOCK,Z,0.6256729,0.5425385
7/7/7/6/6/5/4/7/2 3 3,X,2,0,BLOCK,X,0.6349164,0.7669023
7/7/7/4/6/5/6/7/1 3 3,Z,2,2,BLOCK,Z,1.036223,0.4935543
7/7/7/6/4/5/6/7/1 3 3,X,2.0,0,BLOCK,X,0.4810932,0.6279013
7/7/7/6/6/1/6/7/1 3 3,Z,-2,0,BLOCK,Z,0.8595791,0.6254186
7/7/7/6/6/5/4/7/1 3 3,X,2.5,0,BLOCK,X,0.5667475,0.745421
7/7/7/4/6/5/5/2/7 3 3,Z,2,0,BLOCK,Z,0.4371101,0.4732504
7/7/7/6/4/5/5/2/7 3 3,X,2,0,BLOCK,X,0.4667816,0.4920661
7/7/7/6/6/1/5/2/7 3 3,Z,-2,2,BLOCK,Z,1.285586,0.8797827
7/7/7/6/6/5/1/2/7 3 3,X,-2,0,BLOCK,X,0.6443574,0.5084418
7/7/7/4/6/5/5/6/6 3 3,Z,1.80,0,BLOCK,Z,0.5580627,0.5158266
7/7/7/6/4/5/5/6/6 3 3,X,1.75,0,BLOCK,X,0.4929301,0.5005186
7/7/7/6/6/1/5/6/6 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.644914,0.4023516
7/7/7/6/6/5/1/6/6 3 3,X,-2.5,2,BLOCK,X,1.526949,0.8802394
7/7/7/6/6/5/5/4/6 3 3,Z,2,0,BLOCK,Z,1.74066,1.001636
7/7/7/4/6/5/5/6/5 3 3,Z,1.80,0,BLOCK,Z,0.4989499,0.52069
7/7/7/6/4/5/5/6/5 3 3,X,2,2,BLOCK,X,0.9474244,0.6358676
7/7/7/6/6/1/5/6/5 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.4986281,0.4256935
7/7/7/6/6/5/1/6/5 3 3,X,-2,2,BLOCK,X,1.227525,0.7696978
7/7/7/6/6/5/5/4/5 3 3,Z,2,0,BLOCK,Z,0.2596147,0.4413069
7/7/7/4/6/5/5/6/3 3 3,Z,1.80,0,BLOCK,Z,0.6904315,0.5673531
7/7/7/6/4/5/5/6/3 3 3,X,2.25,0,BLOCK,X,0.5494261,0.7620937
7/7/7/6/6/1/5/6/3 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,1.476767,1.001174
7/7/7/6/6/5/1/6/3 3 3,X,-1.5,0,BLOCK,X,0.4789893,0.4375568
7/7/7/6/6/5/5/4/3 3 3,Z,2,0,BLOCK,Z,0.438154,0.5893688
7/7/7/4/6/5/5/5/6 3 3,Z,2,0,BLOCK,Z,0.6963303,0.6574271
7/7/7/6/4/5/5/5/6 3 3,X,1.75,0,BLOCK,X,0.5097257,0.5699211
7/7/7/6/6/1/5/5/6 3 3,Z,-2,0,BLOCK,Z,0.649386,0.5982683
7/7/7/6/6/5/1/5/6 3 3,X,-2.5,0,BLOCK,X,0.7668341,0.8013553
7/7/7/6/6/5/5/1/6 3 3,Z,-2,0,BLOCK,Z,0.4270368,0.3187991
7/7/7/4/6/5/5/5/5 3 3,Z,2,0,BLOCK,Z,0.6782569,0.5143194
7/7/7/6/4/5/5/5/5 3 3,X,2,2,BLOCK,X,0.9992698,0.6463009
7/7/7/6/6/1/5/5/5 3 3,Z,-2,0,BLOCK,Z,0.6481875,0.5980072
