board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/4/7/7/6/7/3/3/2 3 3,Z,2.125,0,BLOCK,Z,0.6865053,0.4880049
7/6/7/7/4/7/3/3/2 3 3,X,2.25,0,BLOCK,X,0.445067,0.7514008
7/4/7/7/6/7/3/3/1 3 3,Z,2.125,0,BLOCK,Z,0.5680425,0.3675721
7/6/7/7/4/7/3/3/1 3 3,X,2.5,2,BLOCK,X,1.407619,0.7721725
7/4/7/7/6/7/7/2/4 3 3,Z,2,2,BLOCK,Z,0.8783504,0.3852442
7/6/7/7/4/7/7/2/4 3 3,X,1.75,2,BLOCK,X,1.025495,0.6913557
7/4/7/7/6/7/7/2/2 3 3,Z,2,0,BLOCK,Z,0.5201834,0.3421241
7/6/7/7/4/7/7/2/2 3 3,X,2,2,BLOCK,X,1.150484,0.8182886
7/4/7/7/6/7/7/2/1 3 3,Z,2,0,BLOCK,Z,0.4425269,0.3959289
7/6/7/7/4/7/7/2/1 3 3,X,2.25,0,BLOCK,X,0.6295236,0.7756248
7/4/7/7/5/2/2/7/7 3 3,Z,2,0,BLOCK,Z,0.3370352,0.3803531
7/6/7/7/1/2/2/7/7 3 3,X,-2,0,BLOCK,X,0.465728,0.5705514
7/4/7/7/5/2/6/6/7 3 3,Z,1.875,0,BLOCK,Z,0.4350706,0.4685819
7/6/7/7/1/2/6/6/7 3 3,X,-2.25,0,BLOCK,X,0.6675617,0.6078664
7/6/7/7/5/2/4/6/7 3 3,X,2,0,BLOCK,X,1.336496,0.9210237
7/6/7/7/5/2/6/4/7 3 3,Z,2,0,BLOCK,Z,1.028381,0.5305982
7/4/7/7/5/2/6/5/7 3 3,Z,2,0,BLOCK,Z,0.4455618,0.3174702
7/6/7/7/1/2/6/5/7 3 3,X,-2.25,0,BLOCK,X,0.7273819,0.7371186
7/6/7/7/5/2/4/5/7 3 3,X,2,0,BLOCK,X,0.7728741,0.8802568
7/6/7/7/5/2/6/1/7 3 3,Z,-2,0,BLOCK,Z,0.3173667,0.3293537
7/4/7/7/5/2/6/3/7 3 3,Z,2.125,2,BLOCK,Z,0.7792439,0.4805969
7/6/7/7/1/2/6/3/7 3 3,X,-2.25,2,BLOCK,X,1.238325,0.7871706
7/6/7/7/5/2/4/3/7 3 3,X,2,0,BLOCK,X,0.5282591,0.725678
