board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
3/7/3/3/5/7/6/7/1 3 3,X,0.75,8,SLEEP,Z,0.0707956,0.2548373
3/7/3/3/5/7/5/2/7 3 3,X,-0.5,6,SLEEP,Z,0.05231708,0.2082971
3/7/3/3/5/7/5/6/6 3 3,Z,-0.5909090909090909090909090909,8,SLEEP,Z,0.08019708,0.3488197
3/7/3/3/5/7/5/6/5 3 3,Z,-0.5909090909090909090909090909,6,SLEEP,Z,0.05768983,0.2361414
3/7/3/3/5/7/5/6/3 3 3,Z,-0.5909090909090909090909090909,4,SLEEP,Z,0.05410495,0.223983
3/7/3/3/5/7/5/5/6 3 3,X,-0.5769230769230769230769230769,8,SLEEP,Z,0.112074,0.4089949
3/7/3/3/5/7/5/5/5 3 3,X,-0.5,6,SLEEP,Z,0.03927809,0.1759721
3/7/3/3/5/7/5/5/3 3 3,Z,-0.5,4,SLEEP,Z,0.06165771,0.1830156
3/7/3/3/5/7/5/3/6 3 3,X,-0.5769230769230769230769230769,4,SLEEP,Z,0.06722254,0.2750195
3/7/3/3/5/7/5/3/5 3 3,X,-0.5,4,SLEEP,Z,0.05859747,0.2205418
3/7/3/3/5/7/5/3/3 3 3,Z,-0.5,6,SLEEP,Z,0.06431134,0.2359898
3/7/3/3/5/7/5/7/4 3 3,X,-0.5769230769230769230769230769,12,SLEEP,Z,0.07163937,0.3191969
3/7/3/3/5/7/5/7/2 3 3,X,-0.5,6,SLEEP,Z,0.06283946,0.2394822
3/7/3/3/5/7/5/7/1 3 3,Z,-0.5,6,SLEEP,Z,0.08453983,0.2794758
3/7/3/3/5/7/3/2/7 3 3,Z,-0.5,6,SLEEP,Z,0.04755292,0.1811673
3/7/3/3/5/7/3/6/6 3 3,X,-0.75,6,SLEEP,Z,0.1152156,0.3613792
3/7/3/3/5/7/3/6/5 3 3,Z,-0.5909090909090909090909090909,6,SLEEP,Z,0.05676793,0.219094
3/7/3/3/5/7/3/6/3 3 3,Z,-0.5909090909090909090909090909,4,SLEEP,Z,0.03127386,0.125512
3/7/3/3/5/7/3/5/6 3 3,X,-0.75,6,SLEEP,Z,0.06100173,0.2336675
3/7/3/3/5/7/3/5/5 3 3,Z,-0.5,8,SLEEP,Z,0.05631175,0.2333829
3/7/3/3/5/7/3/5/3 3 3,Z,-0.5,4,SLEEP,Z,0.03005174,0.1263786
