board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/6/6/6/5/3/5/7/6 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.06762237,0.2419778
7/6/6/6/5/3/5/7/5 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.05966462,0.2129597
7/6/6/6/5/3/5/7/3 3 3,Z,0.5909090909090909090909090909,10,SLEEP,Z,0.1317431,0.4323857
7/6/6/6/5/3/3/6/7 3 3,Z,-0.6428571428571428571428571429,8,SLEEP,Z,0.06405668,0.2362761
7/6/6/6/5/3/3/5/7 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.06566646,0.2324958
7/6/6/6/5/3/3/3/7 3 3,Z,0.6818181818181818181818181819,12,SLEEP,Z,0.1163621,0.4169161
7/6/6/6/5/3/3/7/6 3 3,X,-0.7,6,SLEEP,Z,0.1682368,0.4089662
7/6/6/6/5/3/3/7/5 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.0860498,0.277212
7/6/6/6/5/3/3/7/3 3 3,X,0.6538461538461538461538461538,10,SLEEP,Z,0.1136468,0.4169469
7/6/6/6/5/3/7/2/7 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.06805043,0.2226199
7/6/6/6/5/3/7/6/6 3 3,Z,-0.6428571428571428571428571429,6,SLEEP,Z,0.0628139,0.2066733
7/6/6/6/5/3/7/6/5 3 3,Z,-0.6428571428571428571428571429,6,SLEEP,Z,0.07308179,0.265749
7/6/6/6/5/3/7/6/3 3 3,Z,-0.6428571428571428571428571429,8,SLEEP,Z,0.1572161,0.3767327
7/6/6/6/5/3/7/5/6 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.06930496,0.2269681
7/6/6/6/5/3/7/5/5 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1571017,0.386669
7/6/6/6/5/3/7/5/3 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.1038281,0.3447654
7/6/6/6/5/3/7/3/6 3 3,Z,0.6818181818181818181818181819,10,SLEEP,Z,0.1014402,0.3355076
7/6/6/6/5/3/7/3/5 3 3,Z,0.6818181818181818181818181819,10,SLEEP,Z,0.1065588,0.367355
7/6/6/6/5/3/7/3/3 3 3,Z,0.6818181818181818181818181819,18,SLEEP,Z,0.134603,0.4295911
7/6/6/6/5/3/7/7/4 3 3,Z,0.5909090909090909090909090909,8,SLEEP,Z,0.09228862,0.3198191
7/6/6/6/5/3/7/7/2 3 3,Z,0.5909090909090909090909090909,6,SLEEP,Z,0.08712143,0.3166317
7/6/6/6/5/3/7/7/1 3 3,Z,0.5909090909090909090909090909,8,SLEEP,Z,0.08726835,0.2935733
7/6/6/6/5/5/2/7/7 3 3,X,0.5,6,SLEEP,Z,0.06012451,0.2414045
7/6/6/6/5/5/6/6/7 3 3,X,0.5,4,SLEEP,Z,0.03321672,0.1289934
7/6/6/6/5/5/6/5/7 3 3,Z,0.5,4,SLEEP,Z,0.0603658,0.216955
7/6/6/6/5/5/6/3/7 3 3,Z,0.5909090909090909090909090909,4,SLEEP,Z,0.04609748,0.1747915
7/6/6/6/5/5/6/7/6 3 3,Z,0.5,4,SLEEP,Z,0.05838535,0.2151483
7/6/6/6/5/5/6/7/5 3 3,Z,0.5,2,SLEEP,Z,0.05389891,0.2026333
7/6/6/6/5/5/6/7/3 3 3,X,0.7,4,SLEEP,Z,0.04947133,0.1818611
7/6/6/6/5/7/2/6/7 3 3,X,0.5,8,SLEEP,Z,0.0727662,0.2085751
7/6/6/6/5/7/2/5/7 3 3,X,0.5,36,SLEEP,Z,0.07229404,0.2306472
7/6/6/6/5/7/2/3/7 3 3,Z,0.5909090909090909090909090909,10,SLEEP,Z,0.1029295,0.3101588
