board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
6/6/6/7/3/7/3/6/6 3 3,X,-0.75,7,SLEEP,Z,0.1410968,0.4027821
6/6/6/7/3/7/3/6/5 3 3,X,0.6428571428571428571428571428,12,SLEEP,Z,0.06431592,0.286037
6/6/6/7/3/7/3/5/6 3 3,X,-0.75,11,SLEEP,Z,0.09685336,0.3310282
6/6/6/7/3/7/3/5/5 3 3,X,0.6428571428571428571428571428,18,SLEEP,Z,0.1056572,0.4174171
6/6/6/7/3/7/3/3/6 3 3,X,-0.75,9,SLEEP,Z,0.0729061,0.2812883
6/6/6/7/3/7/3/7/4 3 3,X,-0.75,11,SLEEP,Z,0.1835284,0.5324784
6/6/6/7/3/7/3/7/2 3 3,X,0.6428571428571428571428571428,10,SLEEP,Z,0.1146827,0.460198
6/6/2/7/3/7/3/7/5 3 3,X,0.6111111111111111111111111112,15,SLEEP,Z,0.1417069,0.4537163
6/6/6/7/3/7/7/2/6 3 3,X,-0.6111111111111111111111111111,15,SLEEP,Z,0.1101943,0.4073898
6/6/6/7/3/7/7/2/5 3 3,X,0.5714285714285714285714285714,10,SLEEP,Z,0.1240152,0.45275
6/6/6/7/3/7/7/2/3 3 3,X,0.6428571428571428571428571428,10,SLEEP,Z,0.1104433,0.4214986
6/6/6/7/3/7/7/6/4 3 3,X,-0.6111111111111111111111111111,6,SLEEP,Z,0.1970664,0.4567007
6/6/6/7/3/7/7/6/2 3 3,X,0.5714285714285714285714285714,7,SLEEP,Z,0.07708102,0.3194217
6/6/6/7/3/7/7/6/1 3 3,X,0.6428571428571428571428571428,12,SLEEP,Z,0.1112883,0.5052504
6/6/6/7/3/7/7/5/4 3 3,X,-0.6111111111111111111111111111,11,SLEEP,Z,0.09738261,0.3937087
6/6/6/7/3/7/7/5/2 3 3,X,0.5714285714285714285714285714,8,SLEEP,Z,0.07620212,0.3305745
6/6/6/7/3/7/7/5/1 3 3,X,0.6428571428571428571428571428,17,SLEEP,Z,0.1377082,0.5671741
6/6/6/3/3/7/7/3/3 3 3,X,0.6428571428571428571428571429,14,SLEEP,Z,0.1216029,0.4903234
6/6/6/7/3/7/7/3/4 3 3,X,-0.6111111111111111111111111111,8,SLEEP,Z,0.1642172,0.4633721
6/6/6/7/3/7/7/3/2 3 3,X,0.5714285714285714285714285714,9,SLEEP,Z,0.1411349,0.4748907
6/6/6/7/3/7/3/3/5 3 3,X,0.6428571428571428571428571428,12,SLEEP,Z,0.1568553,0.5773054
6/6/6/7/3/7/7/3/1 3 3,X,0.6428571428571428571428571428,13,SLEEP,Z,0.1271806,0.5424067
6/6/6/7/3/7/5/3/3 3 3,X,0.6428571428571428571428571428,13,SLEEP,Z,0.1098787,0.4740525
