board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
3/6/7/7/4/5/7/5/6 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.281885,0.329464
3/6/7/7/6/1/7/5/6 3 3,Z,-2,0,BLOCK,Z,0.3752766,0.4292633
3/6/7/7/6/5/6/5/6 3 3,X,-0.6666666666666666666666666667,12,PLANE,X,0.7173018,0.6272945
3/6/7/7/6/5/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.2050058,0.3996004
3/4/7/7/6/5/7/5/5 3 3,Z,2,2,BLOCK,Z,0.7543545,0.412811
3/6/7/7/4/5/7/5/5 3 3,X,2,0,BLOCK,X,0.4442115,0.5346041
3/6/7/7/6/1/7/5/5 3 3,Z,-2,0,BLOCK,Z,0.5898127,0.569692
3/6/7/7/6/5/7/1/5 3 3,Z,-2,0,BLOCK,Z,0.3471061,0.4978825
3/4/7/7/6/5/7/5/3 3 3,Z,2,2,BLOCK,Z,0.7473184,0.4796171
3/6/7/7/4/5/7/5/3 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.4007245,0.4876835
3/6/7/7/6/1/7/5/3 3 3,Z,-2,2,BLOCK,Z,1.236681,0.9165967
3/6/7/7/6/5/7/1/3 3 3,Z,-2,0,BLOCK,Z,0.3757228,0.4842254
3/4/7/7/6/5/7/3/6 3 3,Z,2.1176470588235294117647058824,2,BLOCK,Z,0.8543494,0.4485335
3/6/7/7/4/5/7/3/6 3 3,X,1.7777777777777777777777777778,2,BLOCK,X,1.085246,0.9899116
3/6/7/7/6/1/7/3/6 3 3,Z,-1.7142857142857142857142857142,0,BLOCK,Z,1.106282,0.7784134
3/4/7/7/6/5/7/3/5 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.7125086,0.5356417
3/6/7/7/4/5/7/3/5 3 3,X,2,0,BLOCK,X,0.487444,0.6538845
3/6/7/7/6/1/7/3/5 3 3,Z,-1.7142857142857142857142857142,0,BLOCK,Z,0.5797272,0.5643092
3/6/7/7/6/5/3/3/5 3 3,X,0.625,302,TIMEOUT,Z,0.05702713,0.02061434
3/4/7/7/6/5/7/3/3 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.6830012,0.4319215
3/6/7/7/4/5/7/3/3 3 3,X,2.2222222222222222222222222222,2,BLOCK,X,1.153746,1.153716
3/6/7/7/6/1/7/3/3 3 3,Z,-1.7142857142857142857142857142,2,BLOCK,Z,1.219187,0.9356966
3/4/7/7/6/5/7/7/4 3 3,Z,2,0,BLOCK,Z,0.7239787,0.4039037
3/6/7/7/4/5/7/7/4 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.604525,0.6529118
3/6/7/7/6/1/7/7/4 3 3,Z,-2,2,BLOCK,Z,1.319585,0.8620591
3/4/7/7/6/5/7/7/2 3 3,Z,2,0,BLOCK,Z,0.7170363,0.4331287
3/6/7/7/4/5/7/7/2 3 3,X,2,0,BLOCK,X,0.7844024,0.7075151
3/6/7/7/6/1/7/7/2 3 3,Z,-2,0,BLOCK,Z,0.3353685,0.4726055
3/4/7/7/6/5/7/7/1 3 3,Z,2,2,BLOCK,Z,0.7757757,0.4672035
3/6/7/7/4/5/7/7/1 3 3,X,2.2222222222222222222222222222,2,BLOCK,X,1.216349,0.982173
3/6/7/7/6/1/7/7/1 3 3,Z,-2,0,BLOCK,Z,0.3870264,0.3658846
3/4/7/7/6/3/2/7/7 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.58152,0.5445421
