board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
6/7/2/3/7/5/5/3/7 3 3,X,0.5,5,SLEEP,Z,0.07200918,0.2343121
6/7/2/3/7/5/5/7/6 3 3,Z,-0.5,3,SLEEP,Z,0.0550983,0.1136865
6/7/2/3/7/5/5/7/5 3 3,X,0.5,10,SLEEP,Z,0.04439883,0.1926182
6/7/2/3/7/5/5/7/3 3 3,X,0.5555555555555555555555555555,11,SLEEP,Z,0.08073952,0.3247826
6/7/2/3/7/5/3/6/7 3 3,Z,-0.5833333333333333333333333333,12,SLEEP,Z,0.08089039,0.3341013
6/7/2/3/7/5/3/5/7 3 3,X,0.5555555555555555555555555555,9,SLEEP,Z,0.0690267,0.2817349
6/7/2/3/7/5/3/3/7 3 3,X,0.5555555555555555555555555555,9,SLEEP,Z,0.1180055,0.3126664
6/7/2/3/7/5/3/7/6 3 3,X,-0.7,6,SLEEP,Z,0.1613917,0.2770486
6/7/2/3/7/5/3/7/5 3 3,X,0.5555555555555555555555555555,9,SLEEP,Z,0.1137793,0.3669688
6/7/2/3/7/5/7/2/7 3 3,X,0.5,7,SLEEP,Z,0.06990618,0.2550817
6/7/2/3/7/5/7/6/6 3 3,Z,-0.5833333333333333333333333333,5,SLEEP,Z,0.0350826,0.1207537
6/7/2/3/7/5/7/6/5 3 3,Z,-0.5833333333333333333333333333,8,SLEEP,Z,0.1195567,0.3407437
6/7/2/3/7/5/7/6/3 3 3,Z,-0.5833333333333333333333333333,12,SLEEP,Z,0.08989545,0.3402245
6/7/2/3/7/5/7/5/6 3 3,Z,-0.5,5,SLEEP,Z,0.03587496,0.1281116
6/7/2/3/7/5/7/5/5 3 3,X,0.5,5,SLEEP,Z,0.07728658,0.2136046
6/7/2/3/7/5/7/5/3 3 3,X,0.5555555555555555555555555555,11,SLEEP,Z,0.07627393,0.3081159
6/7/2/3/7/5/7/3/6 3 3,Z,-0.5,2,SLEEP,Z,0.08696749,0.2926632
6/7/2/3/7/5/7/3/5 3 3,X,0.5,10,SLEEP,Z,0.08725366,0.287709
6/7/2/3/7/5/7/3/3 3 3,X,0.5555555555555555555555555555,9,SLEEP,Z,0.08858725,0.3566934
6/7/2/3/7/5/6/7/6 3 3,Z,-0.5,3,SLEEP,Z,0.02440801,0.07241008
6/7/2/3/7/5/7/7/4 3 3,Z,-0.5,5,SLEEP,Z,0.03782595,0.1581833
6/7/2/3/7/5/7/7/2 3 3,X,0.5,5,SLEEP,Z,0.05630325,0.2146697
6/7/2/3/7/5/7/7/1 3 3,X,0.5555555555555555555555555555,9,SLEEP,Z,0.109283,0.4166067
6/7/2/3/7/5/3/7/3 3 3,X,0.6111111111111111111111111111,11,SLEEP,Z,0.1131368,0.3930647
6/7/2/3/7/3/2/7/7 3 3,X,0.5,5,SLEEP,Z,0.05475793,0.1823405
6/7/2/3/7/3/6/6/7 3 3,Z,-0.6428571428571428571428571429,5,SLEEP,Z,0.06878074,0.1975447
6/7/2/3/7/3/6/5/7 3 3,Z,-0.5,3,SLEEP,Z,0.03493802,0.0996751
6/7/2/3/7/3/6/3/7 3 3,X,0.5,9,SLEEP,Z,0.08187854,0.1966545
6/7/2/3/7/3/6/7/6 3 3,Z,-0.5,2,SLEEP,Z,0.0698813,0.1121414
6/7/2/3/7/3/6/7/5 3 3,Z,-0.5,5,SLEEP,Z,0.06851539,0.1897237
