board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/7/7/2/7/7/5/3/6 3 3,Z,-0.5,4,SLEEP,Z,0.01969889,0.07485539
2/7/7/2/7/7/5/3/5 3 3,Z,-0.5,2,SLEEP,Z,0.02890076,0.366981
2/7/7/2/7/7/5/3/3 3 3,Z,-0.5,7,SLEEP,Z,0.05751877,0.1986134
2/7/7/2/7/7/5/7/4 3 3,X,-0.1666666666666666666666666667,3,SLEEP,Z,0.03432439,0.1197996
2/7/7/2/7/7/5/7/2 3 3,X,0,2,SLEEP,Z,0.01385703,0.05216146
2/7/7/2/7/7/5/7/1 3 3,X,0.1666666666666666666666666667,3,SLEEP,Z,0.04202473,0.1659209
2/7/7/2/7/7/3/2/7 3 3,X,-0.5,6,SLEEP,Z,0.08242659,0.1914256
2/7/7/2/7/7/3/6/6 3 3,X,-0.75,5,SLEEP,Z,0.09029263,0.3991638
2/7/7/2/7/7/3/6/5 3 3,X,-0.5,6,SLEEP,Z,0.04146079,0.1443307
2/7/7/2/7/7/3/6/3 3 3,Z,0.5,6,SLEEP,Z,0.08823536,0.3256274
2/7/7/2/7/7/3/5/6 3 3,X,-0.75,1,SLEEP,Z,0.009976881,0.0373887
2/7/7/2/7/7/3/5/5 3 3,X,-0.5,6,SLEEP,Z,0.04997296,0.1932627
2/7/7/2/7/7/3/5/3 3 3,X,-0.25,9,SLEEP,Z,0.07491361,0.310492
2/7/7/2/7/7/3/3/6 3 3,X,-0.75,2,SLEEP,Z,0.03602577,0.0674182
2/7/7/2/7/7/3/3/5 3 3,X,-0.5,6,SLEEP,Z,0.03013547,0.1415077
2/7/7/2/7/7/3/3/3 3 3,Z,-0.5,5,SLEEP,Z,0.06410661,0.2347912
2/7/7/2/7/7/3/7/4 3 3,X,-0.75,1,SLEEP,Z,0.02246483,0.04923389
2/7/7/2/7/7/3/7/2 3 3,X,-0.5,5,SLEEP,Z,0.04234555,0.2998335
2/7/7/2/7/7/3/7/1 3 3,X,-0.25,7,SLEEP,Z,0.06915665,0.2732007
2/7/7/2/7/7/7/2/6 3 3,X,-0.2222222222222222222222222222,3,SLEEP,Z,0.03059029,0.3959862
2/7/7/2/7/7/7/2/5 3 3,X,0,3,SLEEP,Z,0.02386722,0.09893934
2/7/7/2/7/7/7/2/3 3 3,X,0.2222222222222222222222222222,6,SLEEP,Z,0.03922244,0.1764157
2/7/7/2/7/7/7/6/4 3 3,Z,0.5,5,SLEEP,Z,0.02771349,0.1071113
2/7/7/2/7/7/7/6/2 3 3,Z,0.5,5,SLEEP,Z,0.03060708,0.1064284
