board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/3/6/5/3/7/7/1/6 3 3,Z,-2,2,BLOCK,Z,1.611625,1.016216
7/3/4/5/3/7/7/5/5 3 3,X,2.1428571428571428571428571428,2,BLOCK,X,1.245833,0.6619167
7/3/6/1/3/7/7/5/5 3 3,Z,-2,0,BLOCK,Z,0.7243839,0.62651
7/3/6/5/3/7/7/1/5 3 3,Z,-2,0,BLOCK,Z,0.1144312,0.3755804
7/3/4/5/3/7/7/5/3 3 3,X,2.2857142857142857142857142858,0,BLOCK,X,0.7083624,0.5704159
7/3/6/1/3/7/7/5/3 3 3,Z,-2,0,BLOCK,Z,0.7994096,0.6926757
7/3/6/5/3/7/7/1/3 3 3,Z,-2,0,BLOCK,Z,0.4095256,0.6432614
7/3/4/5/3/7/7/3/6 3 3,X,2,0,BLOCK,X,1.402399,0.888557
7/3/6/1/3/7/7/3/6 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.8234969,0.5315213
7/3/4/5/3/7/7/3/5 3 3,X,2.1428571428571428571428571428,2,BLOCK,X,1.341588,0.7774681
7/3/6/1/3/7/7/3/5 3 3,Z,-1.8333333333333333333333333334,2,BLOCK,Z,0.899098,0.6068163
7/3/4/5/3/7/7/3/3 3 3,X,2.2857142857142857142857142858,0,BLOCK,X,0.6733758,0.7816733
7/3/6/1/3/7/7/3/3 3 3,Z,-1.8333333333333333333333333334,2,BLOCK,Z,1.021239,0.6870085
7/3/4/5/3/7/7/7/4 3 3,X,2,0,BLOCK,X,0.6993546,0.7263308
7/3/6/1/3/7/7/7/4 3 3,Z,-2,0,BLOCK,Z,0.7393911,0.7505687
3/3/6/5/3/7/7/7/2 3 3,X,0.5714285714285714285714285714,302,TIMEOUT,Z,0.02384678,0.0121355
7/3/4/5/3/7/7/7/2 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.5360757,0.6611679
7/3/6/1/3/7/7/7/2 3 3,Z,-2,2,BLOCK,Z,0.8915387,0.6738833
7/3/4/5/3/7/7/7/1 3 3,X,2.2857142857142857142857142858,0,BLOCK,X,0.7346601,0.7464399
7/3/6/1/3/7/7/7/1 3 3,Z,-2,0,BLOCK,Z,0.8182957,0.6094833
7/3/4/5/7/2/6/7/7 3 3,X,1.8571428571428571428571428572,0,BLOCK,X,0.4874317,0.3213007
7/3/6/1/7/2/6/7/7 3 3,Z,-2,0,BLOCK,Z,0.6824507,0.5107514
7/3/6/5/7/2/4/7/7 3 3,X,2,0,BLOCK,X,1.306136,0.7529843
7/3/4/5/7/2/5/7/7 3 3,X,2,2,BLOCK,X,0.7772425,0.4730265
7/3/6/1/7/2/5/7/7 3 3,Z,-2,0,BLOCK,Z,0.2954691,0.600024
7/3/6/5/7/2/1/7/7 3 3,X,-2,0,BLOCK,X,1.406696,1.120286
7/3/4/5/7/2/3/7/7 3 3,X,2.1428571428571428571428571428,2,BLOCK,X,0.9186702,0.5885477
7/3/6/1/7/2/3/7/7 3 3,Z,-2,0,BLOCK,Z,0.5955666,0.6135491
7/3/4/5/7/2/7/6/7 3 3,X,2,2,BLOCK,X,0.8481534,0.5651454
7/3/6/1/7/2/7/6/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.3735836,0.4608657
7/3/6/5/7/2/7/4/7 3 3,Z,2,0,BLOCK,Z,0.2774625,0.1929524
7/3/4/5/7/2/7/5/7 3 3,X,2,2,BLOCK,X,0.8061315,0.5122771
7/3/6/1/7/2/7/5/7 3 3,Z,-2,2,BLOCK,Z,0.9142525,0.6006352
7/3/6/5/7/2/7/1/7 3 3,Z,-2,0,BLOCK,Z,1.01684,0.80841
7/3/4/5/7/2/7/3/7 3 3,X,2,2,BLOCK,X,0.8681195,0.474132
7/3/6/1/7/2/7/3/7 3 3,Z,-1.8333333333333333333333333334,0,BLOCK,Z,0.3432352,0.3048804
7/3/4/5/7/2/7/7/6 3 3,X,1.8571428571428571428571428572,0,BLOCK,X,0.6886735,0.414605
7/3/6/1/7/2/7/7/6 3 3,Z,-2,0,BLOCK,Z,0.5631543,0.9158064
7/3/4/5/7/2/7/7/5 3 3,X,2,0,BLOCK,X,0.5278893,0.3551649
7/3/6/1/7/2/7/7/5 3 3,Z,-2,2,BLOCK,Z,1.001354,0.5301229
7/3/4/5/7/2/7/7/3 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.6878696,0.4648127
7/3/6/1/7/2/7/7/3 3 3,Z,-2,2,BLOCK,Z,1.100941,0.7895679
6/3/6/5/7/6/2/7/7 3 3,Z,-0.5625,22,BLOCK,Z,0.7118247,0.6784124
7/3/4/5/7/6/2/7/7 3 3,X,2,0,BLOCK,X,0.6251266,0.4238392
7/3/6/1/7/6/2/7/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.7408571,0.7009376
7/3/6/5/7/4/2/7/7 3 3,Z,2,0,BLOCK,Z,0.4667127,0.5088858
7/3/4/5/7/6/6/6/7 3 3,X,1.8571428571428571428571428572,0,BLOCK,X,0.6028956,0.305757
7/3/6/1/7/6/6/6/7 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.6519815,0.6309997
7/3/6/5/3/6/6/6/7 3 3,Z,-0.6333333333333333333333333334,302,TIMEOUT,Z,0.06227412,0.03028173
7/3/6/5/7/4/6/6/7 3 3,Z,1.7142857142857142857142857142,0,BLOCK,Z,0.1551586,0.4863264
7/3/6/5/7/6/4/6/7 3 3,X,2,0,BLOCK,X,0.4518158,0.6502765
7/3/6/5/7/6/6/4/7 3 3,Z,2,2,BLOCK,Z,1.609012,1.069702
7/3/4/5/7/6/6/5/7 3 3,X,1.8571428571428571428571428572,2,BLOCK,X,0.8258944,0.3805377
7/3/6/1/7/6/6/5/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.3850385,0.5145068
7/3/6/5/7/4/6/5/7 3 3,Z,2,2,BLOCK,Z,1.191945,0.8857165
7/3/6/5/7/6/4/5/7 3 3,X,2,0,BLOCK,X,0.6262243,0.7468517
7/3/6/5/7/6/6/1/7 3 3,Z,-2,0,BLOCK,Z,0.5056616,0.4843254
7/3/4/5/7/6/6/3/7 3 3,X,1.8571428571428571428571428572,0,BLOCK,X,0.5763151,0.3550998
7/3/6/1/7/6/6/3/7 3 3,Z,-2,0,BLOCK,Z,1.233697,0.9385852
7/3/6/5/3/6/6/3/7 3 3,Z,0.6428571428571428571428571429,302,TIMEOUT,Z,0.01768252,0.01038602
7/3/6/5/7/4/6/3/7 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.2213726,0.2596956
7/3/6/5/7/6/4/3/7 3 3,X,2,0,BLOCK,X,0.4697202,0.6460298
6/3/6/5/7/6/6/7/6 3 3,Z,-0.5625,302,TIMEOUT,Z,0.09370057,0.07005453
7/3/4/5/7/6/6/7/6 3 3,X,1.7142857142857142857142857144,0,BLOCK,X,0.5836038,0.3481904
7/3/6/1/7/6/6/7/6 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.7393757,0.7850938
7/3/6/5/7/4/6/7/6 3 3,Z,2,0,BLOCK,Z,0.4694352,0.3763455
7/3/6/5/7/6/4/7/6 3 3,X,1.6,0,BLOCK,X,0.575323,0.6440467
7/3/4/5/7/6/6/7/5 3 3,X,1.8571428571428571428571428572,0,BLOCK,X,0.4261688,0.3604442
7/3/6/1/7/6/6/7/5 3 3,Z,-2.1666666666666666666666666666,2,BLOCK,Z,1.324413,1.023768
7/3/6/5/7/4/6/7/5 3 3,Z,2,0,BLOCK,Z,0.3251823,0.3433776
7/3/6/5/7/6/4/7/5 3 3,X,2,0,BLOCK,X,0.6515988,0.7335116
7/3/4/5/7/6/6/7/3 3 3,X,2,0,BLOCK,X,0.7091893,0.4462743
7/3/6/1/7/6/6/7/3 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.679056,0.7017254
7/3/6/5/7/4/6/7/3 3 3,Z,2,0,BLOCK,Z,0.4911423,0.2952187
7/3/6/5/7/6/4/7/3 3 3,X,2.4,0,BLOCK,X,0.4888139,0.7001033
7/3/4/5/7/6/5/6/7 3 3,X,2,0,BLOCK,X,0.6397967,0.3412487
7/3/6/1/7/6/5/6/7 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.7096379,0.7547391
7/3/6/5/7/4/5/6/7 3 3,Z,1.7142857142857142857142857142,0,BLOCK,Z,0.4058785,0.6672676
7/3/6/5/7/6/1/6/7 3 3,X,-2,2,BLOCK,X,1.481931,0.917563
7/3/6/5/7/6/5/4/7 3 3,Z,2,0,BLOCK,Z,1.553874,1.078604
7/3/4/5/7/6/5/5/7 3 3,X,2,2,BLOCK,X,0.8183493,0.5351197
7/3/6/1/7/6/5/5/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.6398931,0.7011049
7/3/6/5/7/4/5/5/7 3 3,Z,2,0,BLOCK,Z,0.3088507,0.4435631
7/3/6/5/7/6/1/5/7 3 3,X,-2,0,BLOCK,X,1.386481,0.8949594
7/3/6/5/7/6/5/1/7 3 3,Z,-2,2,BLOCK,Z,1.52737,0.9697673
7/3/4/5/7/6/5/3/7 3 3,X,2,2,BLOCK,X,0.8362381,0.528138
7/3/6/1/7/6/5/3/7 3 3,Z,-2,2,BLOCK,Z,1.343395,0.9207891
7/3/6/5/7/4/5/3/7 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.2660747,0.3991577
7/3/6/5/7/6/1/3/7 3 3,X,-2,0,BLOCK,X,1.303882,0.8770449
7/3/4/5/7/6/5/7/6 3 3,X,1.8571428571428571428571428572,2,BLOCK,X,0.8322291,0.4470154
7/3/6/1/7/6/5/7/6 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.4821301,0.637119
7/3/6/5/7/4/5/7/6 3 3,Z,2,0,BLOCK,Z,0.6222724,0.5533896
7/3/6/5/7/6/1/7/6 3 3,X,-2.4,0,BLOCK,X,0.5358148,0.6399987
7/3/4/5/7/6/5/7/5 3 3,X,2,0,BLOCK,X,0.7594405,0.4015077
7/3/6/1/7/6/5/7/5 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.735033,0.7686045
7/3/6/5/7/4/5/7/5 3 3,Z,2,0,BLOCK,Z,0.4639739,0.3403482
7/3/6/5/7/6/1/7/5 3 3,X,-2,0,BLOCK,X,1.319299,0.8167485
7/3/4/5/7/6/5/7/3 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.5343862,0.472732
7/3/6/1/7/6/5/7/3 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.8759439,0.782111
7/3/6/5/7/4/5/7/3 3 3,Z,2,2,BLOCK,Z,1.258268,0.9046223
7/3/6/5/7/6/1/7/3 3 3,X,-1.6,0,BLOCK,X,1.097068,0.7025685
7/3/4/5/7/6/3/6/7 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.6321176,0.5076208
7/3/6/1/7/6/3/6/7 3 3,Z,-2.3333333333333333333333333334,0,BLOCK,Z,0.6723253,0.6683732
7/3/6/5/7/4/3/6/7 3 3,Z,1.7142857142857142857142857142,2,BLOCK,Z,1.067111,0.8383486
7/3/6/5/7/6/3/4/7 3 3,Z,2,0,BLOCK,Z,0.1573312,0.3585638
7/3/4/5/7/6/3/5/7 3 3,X,2.1428571428571428571428571428,2,BLOCK,X,0.9598792,0.5964869
7/3/2/5/7/6/3/5/7 3 3,Z,-0.5666666666666666666666666666,302,TIMEOUT,Z,0.04430421,0.02417959
7/3/6/1/7/6/3/5/7 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.653145,0.828811
7/3/6/5/7/4/3/5/7 3 3,Z,2,0,BLOCK,Z,0.454169,0.3810525
7/3/6/5/7/6/3/1/7 3 3,Z,-2,0,BLOCK,Z,0.5412215,0.515101
7/3/4/5/7/6/3/3/7 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.9031075,0.5670481
7/3/6/1/7/6/3/3/7 3 3,Z,-2,0,BLOCK,Z,1.204383,0.8352276
7/3/6/5/5/6/3/3/7 3 3,Z,0.6428571428571428571428571429,302,TIMEOUT,Z,0.009140884,0.006304765
7/3/6/5/7/4/3/3/7 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.153991,0.367643
7/3/4/5/7/6/3/7/6 3 3,X,2,0,BLOCK,X,0.7573561,0.7059118
7/3/6/1/7/6/3/7/6 3 3,Z,-2.1666666666666666666666666666,0,BLOCK,Z,0.9852263,0.7695413
7/3/6/5/7/4/3/7/6 3 3,Z,2,0,BLOCK,Z,0.3499245,0.2939006
7/3/6/5/7/6/3/6/6 3 3,X,-0.75,302,TIMEOUT,Z,0.02607412,0.01471906
3/3/6/5/7/6/3/7/5 3 3,X,0.5714285714285714285714285714,302,TIMEOUT,Z,0.03554431,0.01783567
