board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/5/3/4/7/3/3/7/5 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.847605,0.9432471
7/1/3/6/7/3/3/7/3 3 3,Z,-2,0,BLOCK,Z,0.4101238,0.5066566
7/5/3/4/7/3/3/7/3 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.4778906,0.7809516
7/1/3/6/7/3/7/2/7 3 3,Z,-2,0,BLOCK,Z,0.7154098,0.4465945
7/5/3/4/7/3/7/2/7 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.6136836,0.9253398
7/1/3/6/7/3/7/6/6 3 3,Z,-2.125,0,BLOCK,Z,0.6844344,0.7139724
7/5/3/4/7/3/7/6/6 3 3,Z,2,0,BLOCK,Z,0.7399971,0.6877921
7/5/3/6/7/3/7/4/6 3 3,Z,2,0,BLOCK,Z,0.2713649,0.5126188
7/1/3/6/7/3/7/6/5 3 3,Z,-2.125,0,BLOCK,Z,0.4873746,0.3652018
7/5/3/4/7/3/7/6/5 3 3,Z,2,2,BLOCK,Z,1.324965,0.8587345
7/5/3/6/7/3/7/4/5 3 3,Z,2,0,BLOCK,Z,0.4017593,0.5272055
7/1/3/6/7/3/7/6/3 3 3,Z,-2.125,0,BLOCK,Z,0.4281105,0.3944816
7/5/3/4/7/3/7/6/3 3 3,Z,2,0,BLOCK,Z,0.644135,0.7665821
7/5/3/6/7/3/7/4/3 3 3,Z,2,0,BLOCK,Z,0.2592705,0.3807384
7/1/3/6/7/3/7/5/6 3 3,Z,-2,0,BLOCK,Z,0.1992588,0.1794188
7/5/3/4/7/3/7/5/6 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.6115476,0.6697837
7/5/3/6/7/3/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.3684594,0.4936643
7/1/3/6/7/3/7/5/5 3 3,Z,-2,0,BLOCK,Z,0.5906908,0.5025775
7/5/3/4/7/3/7/5/5 3 3,Z,2.1666666666666666666666666666,2,BLOCK,Z,1.24416,0.8432221
7/5/3/6/7/3/7/1/5 3 3,Z,-2,0,BLOCK,Z,0.366756,0.3430818
7/1/3/6/7/3/7/5/3 3 3,Z,-2,0,BLOCK,Z,0.1445917,0.3390924
7/5/3/4/7/3/7/5/3 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.5202903,0.6564593
7/5/3/6/7/3/7/1/3 3 3,Z,-2,2,BLOCK,Z,1.589982,0.9576715
7/1/3/6/7/3/7/3/6 3 3,Z,-1.8749999999999999999999999998,0,BLOCK,Z,0.3929514,0.383415
7/5/3/4/7/3/7/3/6 3 3,Z,2.3333333333333333333333333334,2,BLOCK,Z,1.211637,0.7397031
7/1/3/6/7/3/7/3/5 3 3,Z,-1.8749999999999999999999999998,2,BLOCK,Z,1.822859,0.825935
7/5/3/4/7/3/7/3/5 3 3,Z,2.3333333333333333333333333334,0,BLOCK,Z,1.027453,0.8238621
7/1/3/6/7/3/7/3/3 3 3,Z,-1.8749999999999999999999999998,0,BLOCK,Z,1.073838,0.457851
7/5/3/4/7/3/7/3/3 3 3,Z,2.3333333333333333333333333334,0,BLOCK,Z,0.6133211,0.610599
7/5/3/6/6/3/7/3/3 3 3,Z,0.6818181818181818181818181819,302,TIMEOUT,Z,0.05199171,0.02731372
7/1/3/6/7/3/7/7/4 3 3,Z,-2,2,BLOCK,Z,1.924923,1.36483
7/5/3/4/7/3/7/7/4 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.7869462,0.5629914
7/1/3/6/7/3/7/7/2 3 3,Z,-2,0,BLOCK,Z,0.7695116,0.4392197
7/5/3/4/7/3/7/7/2 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.9661463,0.738261
7/1/3/6/7/3/7/7/1 3 3,Z,-2,2,BLOCK,Z,1.54701,0.7007987
7/5/3/4/7/3/7/7/1 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.5929423,0.5704758
7/1/3/6/7/7/2/6/7 3 3,Z,-2.25,2,BLOCK,Z,1.531612,0.8649824
7/5/3/4/7/7/2/6/7 3 3,Z,1.8333333333333333333333333334,0,BLOCK,Z,0.7564105,0.5316365
7/5/3/6/7/7/2/4/7 3 3,Z,2,0,BLOCK,Z,1.679101,1.087958
7/1/3/6/7/7/2/5/7 3 3,Z,-2.125,0,BLOCK,Z,0.3649529,0.2747512
7/5/3/4/7/7/2/5/7 3 3,Z,2,2,BLOCK,Z,0.9385156,0.5227077
7/5/3/6/7/7/2/1/7 3 3,Z,-2,0,BLOCK,Z,0.04276213,0.1611692
7/1/3/6/7/7/2/3/7 3 3,Z,-2,2,BLOCK,Z,1.793421,1.081626
7/5/3/4/7/7/2/3/7 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.7359774,0.588424
7/1/3/6/7/7/2/7/6 3 3,Z,-2.125,0,BLOCK,Z,0.5145428,0.4783384
7/5/3/4/7/7/2/7/6 3 3,Z,2,0,BLOCK,Z,0.8641033,0.570195
7/1/3/6/7/7/2/7/5 3 3,Z,-2.125,0,BLOCK,Z,0.3715203,0.376366
7/5/3/4/7/7/2/7/5 3 3,Z,2,2,BLOCK,Z,0.9600855,0.5358717
7/1/3/6/7/7/2/7/3 3 3,Z,-2.125,0,BLOCK,Z,0.3128194,0.1870542
7/5/3/4/7/7/2/7/3 3 3,Z,2,0,BLOCK,Z,0.5885274,0.4873638
7/1/3/6/7/7/6/2/7 3 3,Z,-2.125,0,BLOCK,Z,0.610597,0.4339395
7/5/3/4/7/7/6/2/7 3 3,Z,2,2,BLOCK,Z,0.9625596,0.678251
7/5/3/6/7/7/4/2/7 3 3,X,2,0,BLOCK,X,0.3573743,0.3840359
7/1/3/6/7/7/6/6/6 3 3,Z,-2.25,0,BLOCK,Z,0.592229,0.3394042
7/5/3/4/7/7/6/6/6 3 3,Z,1.8333333333333333333333333334,2,BLOCK,Z,0.9524254,0.5995929
7/5/3/2/7/7/6/6/6 3 3,X,-0.6538461538461538461538461538,302,TIMEOUT,Z,0.01914168,0.008466816
7/5/3/6/7/7/4/6/6 3 3,X,1.5,0,BLOCK,X,0.09374247,0.1825067
7/5/3/6/7/7/6/4/6 3 3,Z,2,0,BLOCK,Z,0.1773734,0.3726442
7/1/3/6/7/7/6/6/5 3 3,Z,-2.25,0,BLOCK,Z,0.4718106,0.2932466
7/5/3/4/7/7/6/6/5 3 3,Z,1.8333333333333333333333333334,2,BLOCK,Z,0.9232557,0.4367204
7/5/3/6/7/7/4/6/5 3 3,X,2,0,BLOCK,X,0.1835264,0.1765716
7/5/3/6/7/7/6/4/5 3 3,Z,2,0,BLOCK,Z,0.2336223,0.4258664
7/1/3/6/7/7/6/6/3 3 3,Z,-2.25,2,BLOCK,Z,1.331055,0.7116363
7/5/3/4/7/7/6/6/3 3 3,Z,1.8333333333333333333333333334,0,BLOCK,Z,0.7337161,0.4188084
7/5/3/6/7/7/4/6/3 3 3,X,2.5,0,BLOCK,X,0.3858146,0.3310564
7/5/3/6/7/7/6/4/3 3 3,Z,2,2,BLOCK,Z,1.640375,0.9828081
7/1/3/6/7/7/6/5/6 3 3,Z,-2.125,0,BLOCK,Z,0.3609462,0.3118261
7/5/3/4/7/7/6/5/6 3 3,Z,2,0,BLOCK,Z,0.6738857,0.5396867
7/5/3/6/7/7/4/5/6 3 3,X,1.5,0,BLOCK,X,0.43851,0.4007232
7/5/3/6/7/7/6/1/6 3 3,Z,-2,0,BLOCK,Z,0.2847156,0.3662196
7/1/3/6/7/7/6/5/5 3 3,Z,-2.125,0,BLOCK,Z,0.4710245,0.3284768
7/5/3/4/7/7/6/5/5 3 3,Z,2,2,BLOCK,Z,0.9021277,0.632841
7/5/3/6/7/7/4/5/5 3 3,X,2,0,BLOCK,X,0.2754314,0.3503997
7/5/3/6/7/7/6/1/5 3 3,Z,-2,0,BLOCK,Z,1.678154,1.00829
7/1/3/6/7/7/6/5/3 3 3,Z,-2.125,0,BLOCK,Z,0.1292499,0.3623317
7/5/3/4/7/7/6/5/3 3 3,Z,2,2,BLOCK,Z,0.9863475,0.5410893
7/5/3/6/7/7/4/5/3 3 3,X,2.5,0,BLOCK,X,0.4949643,0.6155126
7/5/3/6/7/7/6/1/3 3 3,Z,-2,0,BLOCK,Z,0.2232081,0.3767756
7/1/3/6/7/7/6/3/6 3 3,Z,-2,0,BLOCK,Z,0.1772889,0.4302283
7/5/3/4/7/7/6/3/6 3 3,Z,2.1666666666666666666666666666,2,BLOCK,Z,0.9532919,0.6450584
7/5/3/6/7/7/4/3/6 3 3,X,1.5,0,BLOCK,X,0.1845635,0.3233868
7/1/3/6/7/7/6/3/5 3 3,Z,-2,0,BLOCK,Z,0.7704132,0.6526166
7/5/3/4/7/7/6/3/5 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.5600228,0.5612234
7/5/3/6/7/7/4/3/5 3 3,X,2,0,BLOCK,X,0.2658112,0.3206859
7/1/3/6/7/7/6/3/3 3 3,Z,-2,0,BLOCK,Z,0.2559656,0.3255684
7/5/3/4/7/7/6/3/3 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.6768064,0.5134072
7/5/3/6/7/7/4/3/3 3 3,X,2.5,0,BLOCK,X,0.3908534,0.4961824
7/1/3/6/7/7/6/7/4 3 3,Z,-2.125,0,BLOCK,Z,0.8547003,0.4401498
7/5/3/4/7/7/6/7/4 3 3,Z,2,0,BLOCK,Z,0.70728,0.5573841
7/5/3/6/7/7/4/7/4 3 3,X,1.5,0,BLOCK,X,0.2923332,0.2931841
7/1/3/6/7/7/6/7/2 3 3,Z,-2.125,2,BLOCK,Z,1.480013,0.62942
7/5/3/4/7/7/6/7/2 3 3,Z,2,0,BLOCK,Z,0.6931072,0.5336425
7/5/3/6/7/7/4/7/2 3 3,X,2,0,BLOCK,X,0.4508737,0.4854305
7/1/3/6/7/7/6/7/1 3 3,Z,-2.125,0,BLOCK,Z,0.3717128,0.4147645
7/5/3/4/7/7/6/7/1 3 3,Z,2,0,BLOCK,Z,0.4621546,0.4309953
7/5/3/6/7/7/4/7/1 3 3,X,2.5,0,BLOCK,X,0.4134549,0.5046253
7/1/3/6/7/7/5/2/7 3 3,Z,-2.125,2,BLOCK,Z,1.43133,0.8666871
7/5/3/4/7/7/5/2/7 3 3,Z,2,2,BLOCK,Z,0.9363199,0.5490012
7/5/3/6/7/7/1/2/7 3 3,X,-2,2,BLOCK,X,1.354184,0.8166827
7/1/3/6/7/7/5/6/6 3 3,Z,-2.25,0,BLOCK,Z,0.2125941,0.327171
7/5/3/4/7/7/5/6/6 3 3,Z,1.8333333333333333333333333334,0,BLOCK,Z,0.4702766,0.5092087
7/5/3/6/7/7/1/6/6 3 3,X,-2.5,0,BLOCK,X,0.6783139,0.8984185
7/5/3/6/7/7/5/4/6 3 3,Z,2,0,BLOCK,Z,0.2710597,0.5451409
7/1/3/6/7/7/5/6/5 3 3,Z,-2.25,0,BLOCK,Z,0.4509229,0.3364669
7/5/3/4/7/7/5/6/5 3 3,Z,1.8333333333333333333333333334,0,BLOCK,Z,0.8070583,0.5364915
7/5/3/6/7/7/1/6/5 3 3,X,-2,0,BLOCK,X,0.6059296,0.6825335
7/5/3/6/7/7/5/4/5 3 3,Z,2,2,BLOCK,Z,1.598339,1.063499
7/1/3/6/7/7/5/6/3 3 3,Z,-2.25,0,BLOCK,Z,0.3722745,0.2677282
7/5/3/4/7/7/5/6/3 3 3,Z,1.8333333333333333333333333334,0,BLOCK,Z,0.8408695,0.4979946
7/5/3/6/7/7/1/6/3 3 3,X,-1.5,0,BLOCK,X,1.15333,0.6940542
7/5/3/6/7/7/5/4/3 3 3,Z,2,0,BLOCK,Z,0.2514063,0.4155188
7/1/3/6/7/7/5/5/6 3 3,Z,-2.125,0,BLOCK,Z,0.4705732,0.4939043
7/5/3/4/7/7/5/5/6 3 3,Z,2,2,BLOCK,Z,0.9753112,0.5654612
7/5/3/6/7/7/1/5/6 3 3,X,-2.5,0,BLOCK,X,0.6587077,0.8415021
7/5/3/6/7/7/5/1/6 3 3,Z,-2,2,BLOCK,Z,1.565786,0.9689113
7/1/3/6/7/7/5/5/5 3 3,Z,-2.125,0,BLOCK,Z,0.2068718,0.3152135
7/5/3/4/7/7/5/5/5 3 3,Z,2,2,BLOCK,Z,1.005671,0.5753707
7/5/3/6/7/7/1/5/5 3 3,X,-2,0,BLOCK,X,0.3886116,0.5351687
7/5/3/6/7/7/5/1/5 3 3,Z,-2,0,BLOCK,Z,0.211322,0.2732441
7/1/3/6/7/7/5/5/3 3 3,Z,-2.125,0,BLOCK,Z,0.5086277,0.1739568
7/5/3/4/7/7/5/5/3 3 3,Z,2,0,BLOCK,Z,0.4737142,0.5693911
7/5/3/6/7/7/1/5/3 3 3,X,-1.5,0,BLOCK,X,0.3609821,0.4250901
7/5/3/6/7/7/5/1/3 3 3,Z,-2,2,BLOCK,Z,1.560313,0.9549924
7/1/3/6/7/7/5/3/6 3 3,Z,-2,0,BLOCK,Z,0.4241505,0.4069169
7/5/3/4/7/7/5/3/6 3 3,Z,2.1666666666666666666666666666,2,BLOCK,Z,1.064716,0.5225803
7/5/3/6/7/7/1/3/6 3 3,X,-2.5,0,BLOCK,X,0.5127882,0.7852206
7/1/3/6/7/7/5/3/5 3 3,Z,-2,0,BLOCK,Z,0.1305671,0.1895299
7/5/3/4/7/7/5/3/5 3 3,Z,2.1666666666666666666666666666,2,BLOCK,Z,1.057446,0.6254964
7/5/3/6/7/7/1/3/5 3 3,X,-2,0,BLOCK,X,0.4037966,0.5778037
7/1/3/6/7/7/5/3/3 3 3,Z,-2,0,BLOCK,Z,0.1983234,0.1959263
7/5/3/4/7/7/5/3/3 3 3,Z,2.1666666666666666666666666666,0,BLOCK,Z,0.737156,0.5954964
7/5/3/6/7/7/1/3/3 3 3,X,-1.5,0,BLOCK,X,0.3582386,0.5030653
7/1/3/6/7/7/5/7/4 3 3,Z,-2.125,0,BLOCK,Z,0.6680344,0.3557127
7/5/3/4/7/7/5/7/4 3 3,Z,2,0,BLOCK,Z,0.8506464,0.7002448
7/5/3/6/7/7/1/7/4 3 3,X,-2.5,0,BLOCK,X,0.4921854,0.6864732
7/1/3/6/7/7/5/7/2 3 3,Z,-2.125,0,BLOCK,Z,0.6408012,0.5547746
7/5/3/4/7/7/5/7/2 3 3,Z,2,0,BLOCK,Z,0.6880342,0.6799493
7/5/3/6/7/7/1/7/2 3 3,X,-2,0,BLOCK,X,0.2583036,0.5196775
