board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/6/7/5/5/2/7/5/7 3 3,Z,0.5,3,SLEEP,Z,0.04332606,0.135583
5/6/7/5/5/2/7/3/7 3 3,Z,0.5625,6,SLEEP,Z,0.0951419,0.3701631
5/6/7/5/5/2/7/7/6 3 3,Z,0.5,2,SLEEP,Z,0.03979763,0.1450236
5/6/7/5/5/2/7/7/5 3 3,Z,0.5,4,SLEEP,Z,0.1293392,0.3547305
5/6/7/5/5/2/7/7/3 3 3,Z,0.5,4,SLEEP,Z,0.06700259,0.1685814
5/6/7/5/5/6/2/7/7 3 3,Z,0.5,4,SLEEP,Z,0.06474821,0.2045324
5/6/7/5/5/6/6/6/7 3 3,X,0.5,5,SLEEP,Z,0.06558152,0.2063558
5/6/7/5/5/6/6/5/7 3 3,Z,0.5,4,SLEEP,Z,0.04921434,0.1882883
5/6/7/5/5/6/6/3/7 3 3,Z,0.6428571428571428571428571429,3,SLEEP,Z,0.05018893,0.1749453
5/6/7/5/5/6/6/7/6 3 3,Z,0.5,5,SLEEP,Z,0.06545771,0.1734288
5/6/7/5/5/6/6/7/5 3 3,Z,0.5,3,SLEEP,Z,0.03822095,0.1394531
5/6/7/5/5/6/6/7/3 3 3,X,0.7,3,SLEEP,Z,0.05945182,0.1928041
5/6/7/5/5/6/5/6/7 3 3,Z,0.5,3,SLEEP,Z,0.03583121,0.3765238
5/6/7/5/5/6/5/5/7 3 3,Z,0.5,4,SLEEP,Z,0.04041635,0.1666528
5/6/7/5/5/6/5/3/7 3 3,Z,0.6428571428571428571428571429,5,SLEEP,Z,0.08722436,0.2681948
5/6/7/5/5/6/5/7/6 3 3,Z,0.5,4,SLEEP,Z,0.04629247,0.1632005
5/6/7/5/5/6/5/7/5 3 3,Z,0.5,4,SLEEP,Z,0.04769426,0.1742984
5/6/7/5/5/6/5/7/3 3 3,Z,0.5,4,SLEEP,Z,0.0474134,0.1744865
5/6/7/5/5/6/3/6/7 3 3,X,-0.5,3,SLEEP,Z,0.07182917,0.1886873
5/6/7/5/5/6/3/5/7 3 3,Z,0.5,2,SLEEP,Z,0.04606915,0.168975
5/6/7/5/5/6/3/3/7 3 3,Z,0.6428571428571428571428571429,5,SLEEP,Z,0.09197261,0.2464245
5/6/7/5/5/6/3/7/6 3 3,X,-0.7,3,SLEEP,Z,0.05569823,0.2333675
5/6/7/5/5/6/3/7/5 3 3,Z,0.5,4,SLEEP,Z,0.04864755,0.2245725
5/6/7/5/5/6/3/7/3 3 3,Z,0.5,4,SLEEP,Z,0.05621412,0.197814
5/6/7/5/5/6/7/2/7 3 3,Z,0.5,5,SLEEP,Z,0.07743213,0.2494299
5/6/7/5/5/6/7/6/6 3 3,Z,0.5,2,SLEEP,Z,0.03310359,0.1445452
5/6/7/5/5/6/7/6/5 3 3,Z,0.5,4,SLEEP,Z,0.04156585,0.1661059
5/6/7/5/5/6/7/6/3 3 3,Z,0.5,2,SLEEP,Z,0.02235455,0.08848238
5/6/7/5/5/6/7/5/6 3 3,Z,0.5,4,SLEEP,Z,0.05206428,0.2174035
5/6/7/5/5/6/7/5/5 3 3,Z,0.5,4,SLEEP,Z,0.05607094,0.2078024
5/6/7/5/5/6/7/5/3 3 3,Z,0.5,6,SLEEP,Z,0.08147319,0.239371
5/6/7/5/5/6/7/3/6 3 3,Z,0.6428571428571428571428571429,4,SLEEP,Z,0.06161086,0.2140382
5/6/7/5/5/6/7/3/5 3 3,Z,0.6428571428571428571428571429,5,SLEEP,Z,0.1202969,0.3823987
5/6/7/5/5/6/7/3/3 3 3,Z,0.6428571428571428571428571429,5,SLEEP,Z,0.06192166,0.241948
5/6/7/5/5/6/7/7/4 3 3,Z,0.5,4,SLEEP,Z,0.05407295,0.2040322
5/6/7/5/5/6/7/7/2 3 3,Z,0.5,3,SLEEP,Z,0.04199276,0.1607587
5/6/7/5/5/6/7/7/1 3 3,Z,0.5,3,SLEEP,Z,0.03382166,0.1375262
5/6/7/5/5/5/2/7/7 3 3,Z,0.5,3,SLEEP,Z,0.03808913,0.1520763
5/6/7/5/5/5/6/6/7 3 3,X,0.5,4,SLEEP,Z,0.05516354,0.3795609
5/6/7/5/5/5/6/5/7 3 3,Z,0.5,4,SLEEP,Z,0.05415974,0.2250015
5/6/7/5/5/5/6/3/7 3 3,Z,0.5625,6,SLEEP,Z,0.09302199,0.366064
5/6/7/5/5/5/6/7/6 3 3,Z,0.5,6,SLEEP,Z,0.05589372,0.2325356
5/6/7/5/5/5/6/7/5 3 3,Z,0.5,5,SLEEP,Z,0.04626622,0.1927622
5/6/7/5/5/5/6/7/3 3 3,X,0.7,4,SLEEP,Z,0.06762158,0.2040919
5/6/7/5/5/5/5/6/7 3 3,Z,0.5,3,SLEEP,Z,0.03166297,0.120497
5/6/7/5/5/5/5/5/7 3 3,Z,0.5,4,SLEEP,Z,0.03687127,0.1673845
5/6/7/5/5/5/5/3/7 3 3,Z,0.5625,8,SLEEP,Z,0.07726581,0.3002301
5/6/7/5/5/5/5/7/6 3 3,Z,0.5,6,SLEEP,Z,0.06501651,0.2735396
5/6/7/5/5/5/5/7/5 3 3,Z,0.5,3,SLEEP,Z,0.04959514,0.1818312
5/6/7/5/5/5/5/7/3 3 3,Z,0.5,4,SLEEP,Z,0.06100906,0.2859427
5/6/7/5/5/5/3/6/7 3 3,X,-0.5,4,SLEEP,Z,0.07251611,0.4205855
5/6/7/5/5/5/3/5/7 3 3,Z,0.5,4,SLEEP,Z,0.08320516,0.3982558
5/6/7/5/5/5/3/3/7 3 3,Z,0.5625,5,SLEEP,Z,0.05438179,0.2007004
5/6/7/5/5/5/3/7/6 3 3,X,-0.7,4,SLEEP,Z,0.08283825,0.2825422
5/6/7/5/5/5/3/7/5 3 3,Z,0.5,5,SLEEP,Z,0.06957965,0.4039929
5/6/7/5/5/5/3/7/3 3 3,Z,0.5,3,SLEEP,Z,0.02868687,0.1201284
5/6/7/5/5/5/7/2/7 3 3,Z,0.5,4,SLEEP,Z,0.04407277,0.1845572
5/6/7/5/5/5/7/6/6 3 3,Z,0.5,2,SLEEP,Z,0.04714345,0.1703142
5/6/7/5/5/5/7/6/5 3 3,Z,0.5,3,SLEEP,Z,0.04187296,0.378067
5/6/7/5/5/5/7/6/3 3 3,Z,0.5,3,SLEEP,Z,0.0374301,0.1440569
5/6/7/5/5/5/7/5/6 3 3,Z,0.5,4,SLEEP,Z,0.05541606,0.1748693
5/6/7/5/5/5/7/5/5 3 3,Z,0.5,6,SLEEP,Z,0.05223924,0.2257032
5/6/7/5/5/5/7/5/3 3 3,Z,0.5,4,SLEEP,Z,0.05119898,0.2142735
5/6/7/5/5/5/7/3/6 3 3,Z,0.5625,5,SLEEP,Z,0.05488511,0.233358
5/6/7/5/5/5/7/3/5 3 3,Z,0.5625,4,SLEEP,Z,0.0515232,0.2161801
5/6/7/5/5/5/7/3/3 3 3,Z,0.5625,6,SLEEP,Z,0.09407576,0.3312677
5/6/7/5/5/5/7/7/4 3 3,Z,0.5,5,SLEEP,Z,0.09421159,0.3111614
5/6/7/5/5/5/7/7/2 3 3,Z,0.5,3,SLEEP,Z,0.04351927,0.1784103
5/6/7/5/5/5/7/7/1 3 3,Z,0.5,3,SLEEP,Z,0.03713916,0.164246
5/6/7/5/5/3/2/7/7 3 3,Z,0.5625,5,SLEEP,Z,0.1956796,0.3393815
5/6/7/5/5/3/6/6/7 3 3,Z,-0.6428571428571428571428571429,5,SLEEP,Z,0.07308062,0.1211341
5/6/7/5/5/3/6/5/7 3 3,Z,0.5625,4,SLEEP,Z,0.04168982,0.1632484
5/6/7/5/5/3/6/3/7 3 3,Z,0.625,6,SLEEP,Z,0.1047695,0.3836538
5/6/7/5/5/3/6/7/6 3 3,Z,0.5625,6,SLEEP,Z,0.1560348,0.3639047
5/6/7/5/5/3/6/7/5 3 3,Z,0.5625,2,SLEEP,Z,0.03103253,0.1134132
5/6/7/5/5/3/6/7/3 3 3,X,0.7,5,SLEEP,Z,0.160858,0.3247442
5/6/7/5/5/3/5/6/7 3 3,Z,-0.6428571428571428571428571429,3,SLEEP,Z,0.0375454,0.1403054
5/6/7/5/5/3/5/5/7 3 3,Z,0.5625,6,SLEEP,Z,0.1552998,0.3419746
5/6/7/5/5/3/5/3/7 3 3,Z,0.625,7,SLEEP,Z,0.08113491,0.3380775
5/6/7/5/5/3/5/7/6 3 3,Z,0.5625,5,SLEEP,Z,0.06641525,0.2164336
5/6/7/5/5/3/5/7/5 3 3,Z,0.5625,3,SLEEP,Z,0.03835698,0.1406086
5/6/7/5/5/3/5/7/3 3 3,Z,0.5625,4,SLEEP,Z,0.04542723,0.1651703
5/6/7/5/5/3/3/6/7 3 3,Z,-0.6428571428571428571428571429,1,SLEEP,Z,0.03668572,0.08715149
5/6/7/5/5/3/3/5/7 3 3,Z,0.5625,6,SLEEP,Z,0.1619137,0.3036119
5/6/7/5/5/3/3/3/7 3 3,Z,0.625,5,SLEEP,Z,0.0626787,0.2280596
5/6/7/5/5/3/3/7/6 3 3,X,-0.7,6,SLEEP,Z,0.2317238,0.3938004
5/6/7/5/5/3/3/7/5 3 3,Z,0.5625,8,SLEEP,Z,0.07274249,0.2711666
5/6/7/5/5/3/3/7/3 3 3,Z,0.5625,3,SLEEP,Z,0.04673012,0.1624078
5/6/7/5/5/3/7/2/7 3 3,Z,0.5625,4,SLEEP,Z,0.1804901,0.3122589
5/6/7/5/5/3/7/6/6 3 3,Z,-0.6428571428571428571428571429,2,SLEEP,Z,0.03676157,0.06229349
5/6/7/5/5/3/7/6/5 3 3,Z,-0.6428571428571428571428571429,4,SLEEP,Z,0.1505942,0.2526855
5/6/7/5/5/3/7/6/3 3 3,Z,-0.6428571428571428571428571429,3,SLEEP,Z,0.05456263,0.08008277
5/6/7/5/5/3/7/5/6 3 3,Z,0.5625,5,SLEEP,Z,0.08696259,0.3186864
5/6/7/5/5/3/7/5/5 3 3,Z,0.5625,4,SLEEP,Z,0.03730264,0.1428568
5/6/7/5/5/3/7/5/3 3 3,Z,0.5625,5,SLEEP,Z,0.05303887,0.1978222
5/6/7/5/5/3/7/3/6 3 3,Z,0.625,6,SLEEP,Z,0.07982384,0.3291373
5/6/7/5/5/3/7/3/5 3 3,Z,0.625,6,SLEEP,Z,0.08786608,0.3559994
5/6/7/5/5/3/7/3/3 3 3,Z,0.625,7,SLEEP,Z,0.1876543,0.4742721
5/6/7/5/5/3/7/7/4 3 3,Z,0.5625,4,SLEEP,Z,0.1602491,0.3546315
5/6/7/5/5/3/7/7/2 3 3,Z,0.5625,4,SLEEP,Z,0.1170746,0.2782719
5/6/7/5/5/3/7/7/1 3 3,Z,0.5625,3,SLEEP,Z,0.109473,0.3053682
5/6/7/5/5/7/2/6/7 3 3,Z,0.5,3,SLEEP,Z,0.04213978,0.1551961
5/6/7/5/5/7/2/5/7 3 3,Z,0.5,4,SLEEP,Z,0.03979826,0.1721364
5/6/7/5/5/7/2/3/7 3 3,Z,0.5625,5,SLEEP,Z,0.0648085,0.2667334
5/6/7/5/5/7/2/7/6 3 3,Z,0.5,5,SLEEP,Z,0.04887417,0.2043018
5/6/7/5/5/7/2/7/5 3 3,Z,0.5,5,SLEEP,Z,0.05870165,0.2372651
5/6/7/5/5/7/2/7/3 3 3,Z,0.5,3,SLEEP,Z,0.04715294,0.1803253
5/6/7/5/5/7/6/2/7 3 3,Z,0.5,7,SLEEP,Z,0.09870283,0.3525833
5/6/7/5/5/7/6/6/6 3 3,Z,0.5,3,SLEEP,Z,0.03071805,0.1288434
5/6/7/5/5/7/6/6/5 3 3,X,0.5,3,SLEEP,Z,0.04739821,0.1958754
5/6/7/5/5/7/6/6/3 3 3,X,0.75,3,SLEEP,Z,0.05058501,0.1780739
5/6/7/5/5/7/6/5/6 3 3,Z,0.5,5,SLEEP,Z,0.07354782,0.298542
5/6/7/5/5/7/6/5/5 3 3,Z,0.5,4,SLEEP,Z,0.04450385,0.2003296
5/6/7/5/5/7/6/5/3 3 3,X,0.75,4,SLEEP,Z,0.0783886,0.3011762
5/6/7/5/5/7/6/3/6 3 3,Z,0.5625,6,SLEEP,Z,0.08530425,0.3190641
5/6/7/5/5/7/6/3/5 3 3,Z,0.5625,4,SLEEP,Z,0.05412096,0.2142043
5/6/7/5/5/7/6/3/3 3 3,X,0.75,5,SLEEP,Z,0.1051523,0.3838466
5/6/7/5/5/7/6/7/4 3 3,Z,0.5,3,SLEEP,Z,0.03022617,0.129422
5/6/7/5/5/7/6/7/2 3 3,Z,0.5,5,SLEEP,Z,0.05600887,0.2270592
5/6/7/5/5/7/6/7/1 3 3,X,0.75,4,SLEEP,Z,0.05633981,0.2350713
5/6/7/5/5/7/5/2/7 3 3,Z,0.5,4,SLEEP,Z,0.04663827,0.1866047
5/6/7/5/5/7/5/6/6 3 3,Z,0.5,3,SLEEP,Z,0.03931617,0.1751854
5/6/7/5/5/7/5/6/5 3 3,Z,0.5,4,SLEEP,Z,0.05565856,0.1980275
5/6/7/5/5/7/5/6/3 3 3,Z,0.5,4,SLEEP,Z,0.05379221,0.2052125
5/6/7/5/5/7/5/5/6 3 3,Z,0.5,4,SLEEP,Z,0.05158867,0.2139229
5/6/7/5/5/7/5/5/5 3 3,Z,0.5,4,SLEEP,Z,0.03463529,0.1456045
5/6/7/5/5/7/5/5/3 3 3,Z,0.5,5,SLEEP,Z,0.08149074,0.3093464
5/6/7/5/5/7/5/3/6 3 3,Z,0.5625,3,SLEEP,Z,0.04646961,0.1863967
5/6/7/5/5/7/5/3/5 3 3,Z,0.5625,6,SLEEP,Z,0.1047687,0.3413
5/6/7/5/5/7/5/3/3 3 3,Z,0.5625,5,SLEEP,Z,0.1032498,0.3905195
