board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
3/7/6/2/5/7/7/7/1 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.01480185,0.05338553
3/7/6/2/3/2/7/7/7 3 3,X,0.5769230769230769230769230769,4,SLEEP,Z,0.03748474,0.1699547
3/7/6/2/3/6/6/7/7 3 3,X,-0.60,4,SLEEP,Z,0.0332751,0.1200961
3/7/6/2/3/6/5/7/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.02551298,0.05343785
3/7/6/2/3/6/3/7/7 3 3,X,0.6538461538461538461538461539,2,SLEEP,Z,0.04071495,0.1438195
3/7/6/2/3/6/7/6/7 3 3,X,0.5769230769230769230769230769,6,SLEEP,Z,0.06606212,0.4870645
3/7/6/2/3/6/7/5/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.03957725,0.08154528
3/7/6/2/3/6/7/3/7 3 3,Z,0.625,2,SLEEP,Z,0.03018037,0.02266747
3/7/6/2/3/6/7/7/6 3 3,X,-0.60,10,SLEEP,Z,0.05786949,0.1946991
3/7/6/2/3/6/7/7/5 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.02562582,0.1100367
3/7/6/2/3/6/7/7/3 3 3,X,0.6538461538461538461538461539,4,SLEEP,Z,0.03338357,0.113943
3/7/6/2/3/5/6/7/7 3 3,X,-0.60,2,SLEEP,Z,0.02438483,0.08427808
3/7/6/2/3/5/5/7/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.02790578,0.1949726
3/7/6/2/3/5/3/7/7 3 3,X,0.6538461538461538461538461539,4,SLEEP,Z,0.0249468,0.06165898
3/7/6/2/3/5/7/6/7 3 3,X,0.5769230769230769230769230769,4,SLEEP,Z,0.02842183,0.08758576
3/7/6/2/3/5/7/5/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.02122423,0.09765206
3/7/6/2/3/5/7/3/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0,0
3/7/6/2/3/5/7/7/6 3 3,X,-0.60,4,SLEEP,Z,0.0357234,0.1369342
3/7/6/2/3/5/7/7/5 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.03890036,0.204542
3/7/6/2/3/5/7/7/3 3 3,X,0.6538461538461538461538461539,2,SLEEP,Z,0.03143526,0.04650211
3/7/6/2/3/3/6/7/7 3 3,X,-0.60,4,SLEEP,Z,0.1052814,0.3988309
3/7/6/2/3/3/5/7/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.007861538,0.02484573
3/7/6/2/3/3/3/7/7 3 3,X,0.6538461538461538461538461539,2,SLEEP,Z,0,0
3/7/6/2/3/3/7/6/7 3 3,Z,-0.625,2,SLEEP,Z,0.03223389,0.04762064
3/7/6/2/3/3/7/5/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.0153006,0.05496295
3/7/6/2/3/3/7/3/7 3 3,X,0.5769230769230769230769230769,4,SLEEP,Z,0.03044163,0.09814209
3/7/6/2/3/3/7/7/6 3 3,X,-0.60,2,SLEEP,Z,0,0
3/7/6/2/3/3/7/7/5 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.006457279,0.02102969
3/7/6/2/3/3/7/7/3 3 3,X,0.6538461538461538461538461539,2,SLEEP,Z,0.02978792,0.1058003
3/7/6/2/3/7/2/7/7 3 3,X,0.5769230769230769230769230769,2,SLEEP,Z,0.005689782,0.02131036
3/7/6/2/3/7/6/6/7 3 3,X,-0.6,8,SLEEP,Z,0.03960101,0.1287946
3/7/6/2/3/7/6/5/7 3 3,X,-0.6,4,SLEEP,Z,0.02448475,0.0938357
3/7/6/2/3/7/6/3/7 3 3,X,-0.6,4,SLEEP,Z,0.04738137,0.1559757
3/7/6/2/3/7/6/7/6 3 3,X,-0.7,4,SLEEP,Z,0.04847825,0.204256
3/7/6/2/3/7/6/7/5 3 3,X,-0.6,2,SLEEP,Z,0.02134862,0.05769377
