board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/6/7/3/7/4/3/7/5 3 3,Z,2,0,BLOCK,Z,0.625607,0.5360702
1/6/7/3/7/6/3/7/3 3 3,X,-1.7894736842105263157894736844,1,PLANE,X,0.5837907,0.4248811
5/4/7/3/7/6/3/7/3 3 3,Z,2,0,BLOCK,Z,0.6709852,0.3590519
5/6/7/3/7/4/3/7/3 3 3,Z,2,1,BLOCK,Z,1.175781,0.6544256
1/6/7/3/7/6/7/2/7 3 3,X,-2,0,PLANE,X,0.3758056,0.3376577
5/4/7/3/7/6/7/2/7 3 3,Z,2,1,BLOCK,Z,1.543747,1.225354
5/6/7/3/7/4/7/2/7 3 3,Z,2,0,BLOCK,Z,0.07470013,0.2697161
1/6/7/3/7/6/7/6/6 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.6990227,0.480521
5/4/7/3/7/6/7/6/6 3 3,Z,1.8823529411764705882352941176,0,BLOCK,Z,0.5618051,0.5011064
5/6/7/3/7/4/7/6/6 3 3,Z,1.7142857142857142857142857142,1,BLOCK,Z,1.093833,0.8411452
5/6/7/3/7/6/7/4/6 3 3,Z,2,0,BLOCK,Z,0.2725174,0.3068659
1/6/7/3/7/6/7/6/5 3 3,X,-2,1,PLANE,X,0.6181622,0.4346052
5/4/7/3/7/6/7/6/5 3 3,Z,1.8823529411764705882352941176,0,BLOCK,Z,0.2205511,0.4514429
5/6/7/3/7/4/7/6/5 3 3,Z,1.7142857142857142857142857142,0,BLOCK,Z,0.4004759,0.5279065
5/6/7/3/7/6/7/4/5 3 3,Z,2,1,BLOCK,Z,1.646383,0.9624033
1/6/7/3/7/6/7/6/3 3 3,X,-1.894736842105263157894736842,1,PLANE,X,0.6851156,0.4394607
5/4/7/3/7/6/7/6/3 3 3,Z,1.8823529411764705882352941176,1,BLOCK,Z,1.875935,0.7289967
5/6/7/3/7/4/7/6/3 3 3,Z,1.7142857142857142857142857142,0,BLOCK,Z,0.5366055,0.4906022
5/6/7/3/7/6/7/4/3 3 3,Z,2,0,BLOCK,Z,0.3994068,0.4581147
1/6/7/3/7/6/7/5/6 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.7551017,0.4899046
5/4/7/3/7/6/7/5/6 3 3,Z,2,0,BLOCK,Z,0.8684167,0.3625404
5/6/7/3/7/4/7/5/6 3 3,Z,2,0,BLOCK,Z,0.8488555,0.5815952
5/6/7/3/7/6/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.3216881,0.2911421
1/6/7/3/7/6/7/5/5 3 3,X,-2,1,PLANE,X,0.6607224,0.4919391
5/4/7/3/7/6/7/5/5 3 3,Z,2,0,BLOCK,Z,0.3008275,0.273131
5/6/7/3/7/4/7/5/5 3 3,Z,2,1,BLOCK,Z,1.21267,0.7624769
5/6/7/3/7/6/7/1/5 3 3,Z,-2,1,BLOCK,Z,1.56977,0.9753953
1/6/7/3/7/6/7/5/3 3 3,X,-1.894736842105263157894736842,1,PLANE,X,0.5257282,0.4671054
5/4/7/3/7/6/7/5/3 3 3,Z,2,1,BLOCK,Z,1.52912,0.8333981
5/6/7/3/7/4/7/5/3 3 3,Z,2,0,BLOCK,Z,0.704742,0.4468952
5/6/7/3/7/6/7/1/3 3 3,Z,-2,1,BLOCK,Z,1.566401,0.9817667
1/6/7/3/7/6/7/3/6 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.6677498,0.5242511
5/4/7/3/7/6/7/3/6 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.5531931,0.5515959
5/6/7/3/7/4/7/3/6 3 3,Z,2.2857142857142857142857142858,1,BLOCK,Z,1.403545,0.7632603
1/6/7/3/7/6/7/3/5 3 3,X,-2,1,PLANE,X,0.6512913,0.4289467
5/4/7/3/7/6/7/3/5 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.25669,0.2217893
5/6/7/3/7/4/7/3/5 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.6794077,0.5796305
1/6/7/3/7/6/7/3/3 3 3,X,-1.894736842105263157894736842,0,PLANE,X,0.3681891,0.2961916
5/4/7/3/7/6/7/3/3 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.3822578,0.2905661
5/6/7/3/7/4/7/3/3 3 3,Z,2.2857142857142857142857142858,0,BLOCK,Z,0.699574,0.5749653
1/6/7/3/7/6/7/7/4 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.7191197,0.5089678
5/4/7/3/7/6/7/7/4 3 3,Z,2,1,BLOCK,Z,1.525529,0.7512878
5/6/7/3/7/4/7/7/4 3 3,Z,2,0,BLOCK,Z,0.6454073,0.4467585
1/6/7/3/7/6/7/7/2 3 3,X,-2,1,PLANE,X,0.6543627,0.5042728
5/4/7/3/7/6/7/7/2 3 3,Z,2,1,BLOCK,Z,1.747416,0.8210175
5/6/7/3/7/4/7/7/2 3 3,Z,2,1,BLOCK,Z,1.293363,0.7764263
1/6/7/3/7/6/7/7/1 3 3,X,-1.894736842105263157894736842,1,PLANE,X,0.6731489,0.4858008
5/4/7/3/7/6/7/7/1 3 3,Z,2,0,BLOCK,Z,1.577915,0.9032809
5/6/7/3/7/4/7/7/1 3 3,Z,2,0,BLOCK,Z,1.235156,0.7499661
1/6/7/3/7/5/2/7/7 3 3,X,-2,1,PLANE,X,0.6642717,0.5226763
5/4/7/3/7/5/2/7/7 3 3,Z,2.1176470588235294117647058824,1,BLOCK,Z,1.602132,0.6948802
5/6/7/3/7/1/2/7/7 3 3,Z,-2,1,BLOCK,Z,1.278945,0.9831062
1/6/7/3/7/5/6/6/7 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.6781582,0.4466357
5/4/7/3/7/5/6/6/7 3 3,Z,2,0,BLOCK,Z,1.425302,0.4556935
5/6/7/3/7/1/6/6/7 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.4587829,0.3806664
5/6/7/3/7/5/4/6/7 3 3,X,2,0,BLOCK,X,1.167303,0.8972917
5/6/7/3/7/5/6/4/7 3 3,Z,2,0,BLOCK,Z,0.3008385,0.4400436
1/6/7/3/7/5/6/5/7 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.6066914,0.4497432
5/4/7/3/7/5/6/5/7 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.2963407,0.3985814
5/6/7/3/7/1/6/5/7 3 3,Z,-2,0,BLOCK,Z,0.6385863,0.3453523
5/6/7/3/7/5/4/5/7 3 3,X,2,1,BLOCK,X,1.356531,0.9096603
5/6/7/3/7/5/6/1/7 3 3,Z,-2,1,BLOCK,Z,1.614159,0.9718433
1/6/7/3/7/5/6/3/7 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.6587047,0.5172505
5/4/7/3/7/5/6/3/7 3 3,Z,2.2352941176470588235294117646,1,BLOCK,Z,1.394332,1.031032
5/6/7/3/7/1/6/3/7 3 3,Z,-1.7142857142857142857142857142,0,BLOCK,Z,0.3271684,0.3541688
5/6/7/3/7/5/4/3/7 3 3,X,2,1,BLOCK,X,1.379595,0.9230806
1/6/7/3/7/5/6/7/6 3 3,X,-2.2105263157894736842105263156,1,PLANE,X,0.7079133,0.5851763
5/4/7/3/7/5/6/7/6 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.1855004,0.228377
5/6/7/3/7/1/6/7/6 3 3,Z,-2,1,BLOCK,Z,1.254824,0.9021963
5/6/7/3/7/5/4/7/6 3 3,X,1.6,0,BLOCK,X,1.063926,0.8733404
1/6/7/3/7/5/6/7/5 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.7050321,0.4404682
5/4/7/3/7/5/6/7/5 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.6816863,0.3842508
5/6/7/3/7/1/6/7/5 3 3,Z,-2,1,BLOCK,Z,1.26739,0.9384429
5/6/7/3/7/5/4/7/5 3 3,X,2,0,BLOCK,X,1.299953,0.9526918
1/6/7/3/7/5/6/7/3 3 3,X,-2,0,PLANE,X,0.4056396,0.4024176
5/4/7/3/7/5/6/7/3 3 3,Z,2.1176470588235294117647058824,1,BLOCK,Z,1.593658,0.6372767
5/6/7/3/7/1/6/7/3 3 3,Z,-2,0,BLOCK,Z,0.9816334,0.7349739
5/6/7/3/7/5/4/7/3 3 3,X,2.4,1,BLOCK,X,1.633135,0.9827427
1/6/7/3/7/5/5/6/7 3 3,X,-2,1,PLANE,X,0.6233347,0.4070185
5/4/7/3/7/5/5/6/7 3 3,Z,2,0,BLOCK,Z,0.05414275,0.1432923
5/6/7/3/7/1/5/6/7 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.454068,0.3301864
5/6/7/3/7/5/1/6/7 3 3,X,-2,0,BLOCK,X,0.8936137,0.7567529
5/6/7/3/7/5/5/4/7 3 3,Z,2,1,BLOCK,Z,1.608711,1.028156
1/6/7/3/7/5/5/5/7 3 3,X,-2,1,PLANE,X,0.5403879,0.3880274
5/4/7/3/7/5/5/5/7 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.4081131,0.3122492
5/6/7/3/7/1/5/5/7 3 3,Z,-2,0,BLOCK,Z,0.6312603,0.4534413
5/6/7/3/7/5/1/5/7 3 3,X,-2,0,BLOCK,X,0.4523785,0.6576742
5/6/7/3/7/5/5/1/7 3 3,Z,-2,0,BLOCK,Z,0.1215628,0.1757214
1/6/7/3/7/5/5/3/7 3 3,X,-2,1,PLANE,X,0.7965273,0.3590616
5/4/7/3/7/5/5/3/7 3 3,Z,2.2352941176470588235294117646,0,BLOCK,Z,0.7784503,0.5462162
5/6/7/3/7/1/5/3/7 3 3,Z,-1.7142857142857142857142857142,1,BLOCK,Z,1.200259,0.9855355
5/6/7/3/7/5/1/3/7 3 3,X,-2,1,BLOCK,X,1.352721,0.8171539
1/6/7/3/7/5/5/7/6 3 3,X,-2.105263157894736842105263158,1,PLANE,X,0.6466137,0.4377685
5/4/7/3/7/5/5/7/6 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.6422034,0.5566043
5/6/7/3/7/1/5/7/6 3 3,Z,-2,1,BLOCK,Z,1.261589,0.9309317
5/6/7/3/7/5/1/7/6 3 3,X,-2.4,1,BLOCK,X,1.66208,1.065435
1/6/7/3/7/5/5/7/5 3 3,X,-2,0,PLANE,X,0.3843905,0.3965008
5/4/7/3/7/5/5/7/5 3 3,Z,2.1176470588235294117647058824,1,BLOCK,Z,2.074001,1.287025
5/6/7/3/7/1/5/7/5 3 3,Z,-2,0,BLOCK,Z,0.6418355,0.5274161
5/6/7/3/7/5/1/7/5 3 3,X,-2,0,BLOCK,X,0.7651656,0.6823735
1/6/7/3/7/5/5/7/3 3 3,X,-1.894736842105263157894736842,1,PLANE,X,0.6313722,0.4210022
5/4/7/3/7/5/5/7/3 3 3,Z,2.1176470588235294117647058824,0,BLOCK,Z,0.1310278,0.2292408
5/6/7/3/7/1/5/7/3 3 3,Z,-2,0,BLOCK,Z,0.567992,0.5016911
5/6/7/3/7/5/1/7/3 3 3,X,-1.6,0,BLOCK,X,0.4732966,0.6109847
1/6/7/3/7/5/3/6/7 3 3,X,-1.894736842105263157894736842,1,PLANE,X,0.6162291,0.3769298
5/4/7/3/7/5/3/6/7 3 3,Z,2,1,BLOCK,Z,1.651372,0.7953656
5/6/7/3/7/1/3/6/7 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.4233013,0.4795844
5/6/7/3/7/5/3/4/7 3 3,Z,2,0,BLOCK,Z,0.4998558,0.5284103
1/6/7/3/7/5/3/5/7 3 3,X,-1.894736842105263157894736842,1,PLANE,X,0.6486895,0.4553202
