board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/7/6/7/3/1/3/7/3 3 3,Z,-2,1,BLOCK,Z,1.154325,0.7823137
1/7/6/7/3/5/7/2/7 3 3,X,-2,0,PLANE,X,0.1266381,0.1713326
5/7/4/7/3/5/7/2/7 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.3977444,0.4933712
5/7/6/7/3/1/7/2/7 3 3,Z,-2,0,BLOCK,Z,1.169013,0.8244191
1/7/6/7/3/5/7/6/6 3 3,X,-2.1052631578947368421052631578,0,PLANE,X,0.2154302,0.3289704
5/7/4/7/3/5/7/6/6 3 3,X,2,1,BLOCK,X,1.409675,0.8989174
5/7/6/7/3/1/7/6/6 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.4289511,0.5654002
5/7/6/7/3/5/7/4/6 3 3,Z,2,0,BLOCK,Z,0.14227,0.2821078
1/7/6/7/3/5/7/6/5 3 3,X,-2,0,PLANE,X,0.1214414,0.2210531
5/7/4/7/3/5/7/6/5 3 3,X,2.1428571428571428571428571428,1,BLOCK,X,1.29434,0.8259552
5/7/6/7/3/1/7/6/5 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.3905748,0.5172361
5/7/6/7/3/5/7/4/5 3 3,Z,2,0,BLOCK,Z,0.1900766,0.3567767
1/7/6/7/3/5/7/6/3 3 3,X,-1.8947368421052631578947368422,0,PLANE,X,0.313156,0.3840588
5/7/4/7/3/5/7/6/3 3 3,X,2.2857142857142857142857142856,1,BLOCK,X,1.168011,0.7323204
5/7/6/7/3/1/7/6/3 3 3,Z,-2.2857142857142857142857142858,0,BLOCK,Z,0.3310755,0.6058945
5/7/6/7/3/5/7/4/3 3 3,Z,2,0,BLOCK,Z,0.2728682,0.4842479
1/7/6/7/3/5/7/5/6 3 3,X,-2.1052631578947368421052631578,0,PLANE,X,0.3167843,0.2245741
5/7/4/7/3/5/7/5/6 3 3,X,2,0,BLOCK,X,0.6777856,0.475207
5/7/6/7/3/1/7/5/6 3 3,Z,-2,1,BLOCK,Z,1.197503,0.7524177
5/7/6/7/3/5/7/1/6 3 3,Z,-2,0,BLOCK,Z,0.1970068,0.2644044
1/7/6/7/3/5/7/5/5 3 3,X,-2,1,PLANE,X,1.676182,0.9743576
5/7/4/7/3/5/7/5/5 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.1814179,0.3008556
5/7/6/7/3/1/7/5/5 3 3,Z,-2,0,BLOCK,Z,0.5154153,0.6746502
5/7/6/7/3/5/7/1/5 3 3,Z,-2,0,BLOCK,Z,0.1175267,0.186572
1/7/6/7/3/5/7/5/3 3 3,X,-1.8947368421052631578947368422,0,PLANE,X,0.3287316,0.3101603
5/7/4/7/3/5/7/5/3 3 3,X,2.2857142857142857142857142856,0,BLOCK,X,0.6345428,0.5895227
5/7/6/7/3/1/7/5/3 3 3,Z,-2,0,BLOCK,Z,0.8307426,0.785005
5/7/6/7/3/5/7/1/3 3 3,Z,-2,0,BLOCK,Z,0.07769725,0.2408371
1/7/6/7/3/5/7/3/6 3 3,X,-2.1052631578947368421052631578,0,PLANE,X,0.3211698,0.2711045
5/7/4/7/3/5/7/3/6 3 3,X,2,0,BLOCK,X,0.8047674,0.7721348
5/7/6/7/3/1/7/3/6 3 3,Z,-1.7142857142857142857142857142,0,BLOCK,Z,0.5488901,0.6286048
1/7/6/7/3/5/7/3/5 3 3,X,-2,0,PLANE,X,0.4662293,0.3423948
5/7/4/7/3/5/7/3/5 3 3,X,2.1428571428571428571428571428,0,BLOCK,X,0.3384022,0.5737557
5/7/6/7/3/1/7/3/5 3 3,Z,-1.7142857142857142857142857142,1,BLOCK,Z,1.052306,0.629464
1/7/6/7/3/5/7/3/3 3 3,X,-1.8947368421052631578947368422,0,PLANE,X,0.1627696,0.1390586
5/7/4/7/3/5/7/3/3 3 3,X,2.2857142857142857142857142856,0,BLOCK,X,0.6877393,0.7701402
5/7/6/7/3/1/7/3/3 3 3,Z,-1.7142857142857142857142857142,0,BLOCK,Z,0.9622852,0.710021
