board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
6/3/6/6/6/7/2/7/7 3 3,Z,-0.5625,9,SLEEP,Z,0.1005023,0.3898708
6/3/6/6/6/7/6/6/7 3 3,Z,-0.625,9,SLEEP,Z,0.05764393,0.2179041
6/3/6/6/6/7/6/5/7 3 3,Z,-0.5625,10,SLEEP,Z,0.119888,0.4348658
6/3/6/6/6/7/6/3/7 3 3,Z,0.5833333333333333333333333333,17,SLEEP,Z,0.09369604,0.322091
6/3/6/6/6/7/6/7/6 3 3,Z,-0.5625,6,SLEEP,Z,0.1209073,0.3681457
6/3/6/6/6/7/6/7/5 3 3,Z,-0.5625,9,SLEEP,Z,0.08137897,0.339102
6/3/6/6/6/7/6/7/3 3 3,X,0.7,10,SLEEP,Z,0.06298654,0.2374272
6/3/6/6/6/5/5/7/7 3 3,Z,-0.5625,14,SLEEP,Z,0.1152162,0.445745
6/3/6/6/6/7/5/6/7 3 3,Z,-0.625,6,SLEEP,Z,0.07190621,0.2883652
6/3/6/6/6/7/5/5/7 3 3,Z,-0.5625,8,SLEEP,Z,0.1166099,0.4339138
6/3/6/6/6/7/5/3/7 3 3,Z,0.5833333333333333333333333333,10,SLEEP,Z,0.1185511,0.3475298
6/3/6/6/6/7/5/7/6 3 3,Z,-0.5625,6,SLEEP,Z,0.03448801,0.1568101
6/3/6/6/6/7/5/7/5 3 3,Z,-0.5625,12,SLEEP,Z,0.09313133,0.3747049
6/3/6/6/6/7/5/7/3 3 3,X,0.6,13,SLEEP,Z,0.09668911,0.3680292
6/3/6/6/6/5/3/7/7 3 3,X,0.60,17,SLEEP,Z,0.1376373,0.406866
6/3/6/6/6/7/3/6/7 3 3,Z,-0.625,10,SLEEP,Z,0.2139364,0.5480343
6/3/6/6/6/7/3/5/7 3 3,X,0.6,17,SLEEP,Z,0.1322885,0.4598708
6/3/6/6/6/7/3/3/7 3 3,X,0.6,8,SLEEP,Z,0.09728396,0.3604604
6/3/6/6/6/7/3/7/6 3 3,X,-0.7,14,SLEEP,Z,0.1175943,0.4637303
6/3/6/6/6/7/3/7/5 3 3,X,0.6,13,SLEEP,Z,0.08057621,0.3081216
6/3/6/6/6/7/7/2/7 3 3,Z,-0.5625,8,SLEEP,Z,0.1133814,0.4094618
6/3/6/6/6/7/7/6/6 3 3,Z,-0.625,7,SLEEP,Z,0.07311556,0.2954513
6/3/6/6/6/7/7/6/5 3 3,Z,-0.625,16,SLEEP,Z,0.1593775,0.6074211
6/3/6/6/6/7/7/6/3 3 3,Z,-0.625,11,SLEEP,Z,0.1676303,0.589783
6/3/6/6/6/5/7/5/7 3 3,Z,-0.5625,8,SLEEP,Z,0.1238583,0.3796968
6/3/6/6/6/7/7/5/5 3 3,Z,-0.5625,71,SLEEP,Z,0.07469632,0.295319
6/3/6/6/6/7/7/5/3 3 3,X,0.6,9,SLEEP,Z,0.08552194,0.3750256
6/3/6/6/6/6/7/3/7 3 3,Z,0.625,13,SLEEP,Z,0.1051629,0.3031445
6/3/6/6/6/5/7/3/7 3 3,Z,0.5833333333333333333333333333,8,SLEEP,Z,0.06026237,0.2498131
6/3/6/6/6/7/7/3/6 3 3,Z,0.5833333333333333333333333333,5,SLEEP,Z,0.1289016,0.3477218
6/3/6/6/6/7/7/3/5 3 3,Z,0.5833333333333333333333333333,28,SLEEP,Z,0.1779581,0.5830916
6/3/6/6/6/7/7/3/3 3 3,X,0.6,17,SLEEP,Z,0.1125965,0.4124469
6/3/6/6/6/5/7/7/6 3 3,Z,-0.5625,4,SLEEP,Z,0.05595905,0.2227753
6/3/6/6/6/7/7/5/6 3 3,Z,-0.5625,10,SLEEP,Z,0.08552354,0.3455599
6/3/6/6/6/7/7/7/4 3 3,Z,-0.5625,6,SLEEP,Z,0.07601179,0.2672631
6/3/6/6/6/7/7/7/2 3 3,Z,-0.5625,9,SLEEP,Z,0.1796478,0.4069255
6/3/6/6/6/7/7/7/1 3 3,X,0.6,17,SLEEP,Z,0.1965388,0.6896113
6/3/6/6/6/5/7/7/3 3 3,X,0.60,12,SLEEP,Z,0.08521958,0.2975035
6/3/6/6/6/7/3/7/3 3 3,X,0.7,15,SLEEP,Z,0.156563,0.5677342
6/3/6/7/2/2/7/7/7 3 3,Z,-0.5,21,SLEEP,Z,0.1130731,0.3690913
6/3/6/7/2/6/6/7/7 3 3,Z,-0.5625,9,SLEEP,Z,0.07026966,0.2378596
6/3/6/7/2/6/5/7/7 3 3,Z,-0.5625,12,SLEEP,Z,0.1032884,0.3909206
6/3/6/7/2/6/3/7/7 3 3,X,0.5714285714285714285714285714,13,SLEEP,Z,0.1323508,0.4680339
6/3/6/7/2/6/7/6/7 3 3,Z,-0.625,12,SLEEP,Z,0.09683644,0.3957133
6/3/6/7/2/6/7/3/7 3 3,Z,0.625,8,SLEEP,Z,0.1024871,0.4279988
6/3/6/7/2/6/7/7/6 3 3,Z,-0.5625,23,SLEEP,Z,0.0854913,0.2904489
6/3/6/7/2/6/7/7/5 3 3,Z,-0.5625,11,SLEEP,Z,0.1329386,0.5314966
6/3/6/7/2/6/7/7/3 3 3,X,0.5714285714285714285714285714,14,SLEEP,Z,0.1085493,0.4467085
6/3/6/7/2/5/6/7/7 3 3,Z,-0.5,9,SLEEP,Z,0.05995009,0.2396522
6/3/6/7/2/5/5/7/7 3 3,Z,-0.5,14,SLEEP,Z,0.1207971,0.4354836
6/3/6/7/2/5/3/7/7 3 3,X,0.5714285714285714285714285714,14,SLEEP,Z,0.163398,0.4807746
6/3/6/7/2/5/7/6/7 3 3,Z,-0.5625,11,SLEEP,Z,0.1082952,0.4432542
6/3/6/7/2/5/7/5/7 3 3,Z,-0.5,11,SLEEP,Z,0.09569546,0.3307754
6/3/6/7/2/5/7/3/7 3 3,X,0.5,16,SLEEP,Z,0.1280291,0.4651288
6/3/6/7/2/5/7/7/6 3 3,Z,-0.5,8,SLEEP,Z,0.0779822,0.2830102
6/3/6/7/2/5/7/7/5 3 3,Z,-0.5,12,SLEEP,Z,0.1372292,0.5320751
6/3/6/7/2/5/7/7/3 3 3,X,0.5714285714285714285714285714,11,SLEEP,Z,0.1306544,0.4600647
6/3/6/7/2/3/6/7/7 3 3,Z,-0.5,11,SLEEP,Z,0.08842421,0.2885465
6/3/6/7/2/3/5/7/7 3 3,X,0.5,12,SLEEP,Z,0.1042664,0.3820824
6/3/6/7/2/3/3/7/7 3 3,X,0.5714285714285714285714285714,12,SLEEP,Z,0.1807471,0.570333
6/3/6/7/2/3/7/6/7 3 3,Z,-0.625,12,SLEEP,Z,0.1302654,0.3385059
6/3/6/7/2/3/7/5/7 3 3,X,0.5,9,SLEEP,Z,0.1006638,0.3543853
6/3/6/7/2/3/7/3/7 3 3,X,0.5,7,SLEEP,Z,0.09363883,0.3012212
6/3/6/7/2/3/7/7/6 3 3,Z,-0.5,5,SLEEP,Z,0.08167137,0.2628624
6/3/6/7/2/3/7/7/5 3 3,X,0.5,14,SLEEP,Z,0.1598258,0.5184395
