board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/7/4/5/6/7/5/6/5 3 3,X,1.8461538461538461538461538462,2,BLOCK,X,0.832064,0.5108554
7/7/6/1/6/7/5/6/5 3 3,Z,-2.1818181818181818181818181818,0,BLOCK,Z,0.7250278,0.547298
7/7/6/5/4/7/5/6/5 3 3,X,2,2,BLOCK,X,1.004222,0.7138097
7/7/6/5/6/7/1/6/5 3 3,X,-2,2,BLOCK,X,1.296789,0.8036564
7/7/6/5/6/7/5/4/5 3 3,Z,2,0,BLOCK,Z,0.2673585,0.4605692
7/7/4/5/6/7/5/6/3 3 3,X,2,0,BLOCK,X,0.4032138,0.4649875
7/7/6/1/6/7/5/6/3 3 3,Z,-2.1818181818181818181818181818,0,BLOCK,Z,0.6999013,0.65635
7/7/6/5/4/7/5/6/3 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.7148406,0.8092149
7/7/6/5/6/7/1/6/3 3 3,X,-1.5,0,BLOCK,X,0.3568401,0.3810992
7/7/6/5/6/7/5/4/3 3 3,Z,2,0,BLOCK,Z,1.698334,1.033408
7/7/4/5/6/7/5/5/6 3 3,X,1.6923076923076923076923076924,0,BLOCK,X,0.3194774,0.4264371
7/7/6/1/6/7/5/5/6 3 3,Z,-2,2,BLOCK,Z,0.9637843,0.5628445
7/7/6/5/4/7/5/5/6 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.5192056,0.7015558
7/7/6/5/6/7/1/5/6 3 3,X,-2.5,0,BLOCK,X,0.6126679,0.6796407
7/7/6/5/6/7/5/1/6 3 3,Z,-2,0,BLOCK,Z,1.706272,0.998965
7/7/4/5/6/7/5/5/5 3 3,X,1.8461538461538461538461538462,0,BLOCK,X,0.5778373,0.5099995
7/7/6/1/6/7/5/5/5 3 3,Z,-2,0,BLOCK,Z,0.6759326,0.5258421
7/7/6/5/4/7/5/5/5 3 3,X,2,2,BLOCK,X,1.067236,0.7241644
7/7/6/5/6/7/1/5/5 3 3,X,-2,0,BLOCK,X,0.6063917,0.5914443
7/7/6/5/6/7/5/1/5 3 3,Z,-2,0,BLOCK,Z,0.2459791,0.4028858
7/7/4/5/6/7/5/5/3 3 3,X,2,2,BLOCK,X,0.8775771,0.5899322
7/7/6/1/6/7/5/5/3 3 3,Z,-2,0,BLOCK,Z,0.7106248,0.5539897
7/7/6/5/4/7/5/5/3 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.6447901,0.694877
7/7/6/5/6/7/1/5/3 3 3,X,-1.5,0,BLOCK,X,0.205522,0.2322157
7/7/6/5/6/7/5/1/3 3 3,Z,-2,0,BLOCK,Z,1.655401,1.048839
7/7/4/5/6/7/5/3/6 3 3,X,1.6923076923076923076923076924,0,BLOCK,X,0.631973,0.3416301
7/7/6/1/6/7/5/3/6 3 3,Z,-1.8181818181818181818181818182,0,BLOCK,Z,0.8621713,0.509338
7/7/6/5/4/7/5/3/6 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.6672053,0.6155057
7/7/6/5/6/7/1/3/6 3 3,X,-2.5,2,BLOCK,X,1.63479,0.9694217
7/7/4/5/6/7/5/3/5 3 3,X,1.8461538461538461538461538462,2,BLOCK,X,0.8212681,0.5399199
7/7/6/1/6/7/5/3/5 3 3,Z,-1.8181818181818181818181818182,0,BLOCK,Z,0.8476866,0.5775472
7/7/6/5/4/7/5/3/5 3 3,X,2,0,BLOCK,X,0.5942118,0.7122037
7/7/6/5/6/7/1/3/5 3 3,X,-2,0,BLOCK,X,0.4828095,0.4686082
7/7/4/5/6/7/5/3/3 3 3,X,2,0,BLOCK,X,0.4662263,0.5424302
7/7/6/1/6/7/5/3/3 3 3,Z,-1.8181818181818181818181818182,2,BLOCK,Z,0.9546959,0.58016
7/7/6/5/4/7/5/3/3 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.6601369,0.7233907
7/7/6/5/6/7/1/3/3 3 3,X,-1.5,0,BLOCK,X,0.3723748,0.3058491
7/7/4/5/6/7/5/7/4 3 3,X,1.6923076923076923076923076924,2,BLOCK,X,0.7913072,0.5618045
7/7/6/1/6/7/5/7/4 3 3,Z,-2,0,BLOCK,Z,0.7839456,0.6324928
7/7/6/5/4/7/5/7/4 3 3,X,1.7777777777777777777777777778,0,BLOCK,X,0.717356,0.7175041
7/7/6/5/6/7/1/7/4 3 3,X,-2.5,0,BLOCK,X,0.3910007,0.2794586
7/7/4/5/6/7/5/7/2 3 3,X,1.8461538461538461538461538462,2,BLOCK,X,0.8713577,0.4626361
7/7/6/1/6/7/5/7/2 3 3,Z,-2,0,BLOCK,Z,0.7219806,0.6513906
7/7/6/5/4/7/5/7/2 3 3,X,2,0,BLOCK,X,0.7727844,0.8027027
7/7/6/5/6/7/1/7/2 3 3,X,-2,0,BLOCK,X,0.4026856,0.4294102
7/7/4/5/6/7/5/7/1 3 3,X,2,0,BLOCK,X,0.4970875,0.4457743
7/7/6/1/6/7/5/7/1 3 3,Z,-2,0,BLOCK,Z,0.8584135,0.5361186
7/7/6/5/4/7/5/7/1 3 3,X,2.2222222222222222222222222222,2,BLOCK,X,1.114511,0.8291051
7/7/6/5/6/7/1/7/1 3 3,X,-1.5,0,BLOCK,X,0.4140947,0.3929418
7/7/4/5/6/7/3/2/7 3 3,X,2,0,BLOCK,X,0.5838606,0.5249674
7/7/6/1/6/7/3/2/7 3 3,Z,-2,0,BLOCK,Z,0.6711432,0.5216693
7/7/6/5/4/7/3/2/7 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.6947263,0.7351702
7/7/4/5/6/7/3/6/6 3 3,X,1.8461538461538461538461538462,0,BLOCK,X,0.537478,0.3818229
7/7/6/1/6/7/3/6/6 3 3,Z,-2.1818181818181818181818181818,2,BLOCK,Z,0.957908,0.6810033
7/7/6/5/4/7/3/6/6 3 3,X,2.0,0,BLOCK,X,0.5081015,0.8337103
7/7/6/5/6/7/3/4/6 3 3,Z,2,0,BLOCK,Z,1.697955,1.109093
7/7/4/5/6/7/3/6/5 3 3,X,2,0,BLOCK,X,0.4174952,0.521119
7/7/6/1/6/7/3/6/5 3 3,Z,-2.1818181818181818181818181818,0,BLOCK,Z,0.6817009,0.6022403
7/7/6/5/4/7/3/6/5 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,1.257427,0.7992553
7/7/6/5/6/7/3/4/5 3 3,Z,2,0,BLOCK,Z,1.655864,1.001673
7/7/4/5/6/7/3/6/3 3 3,X,2.1538461538461538461538461538,2,BLOCK,X,0.8736688,0.5289642
7/7/6/1/6/7/3/6/3 3 3,Z,-2.1818181818181818181818181818,0,BLOCK,Z,0.7902264,0.6378459
7/7/6/5/4/7/3/6/3 3 3,X,2.4444444444444444444444444444,0,BLOCK,X,0.6398361,0.5913358
7/7/6/5/6/7/3/4/3 3 3,Z,2,0,BLOCK,Z,0.2180525,0.4411503
7/7/4/5/6/7/3/5/6 3 3,X,1.8461538461538461538461538462,0,BLOCK,X,0.2936018,0.3349628
7/7/6/1/6/7/3/5/6 3 3,Z,-2,2,BLOCK,Z,0.9523185,0.6233574
7/7/6/5/4/7/3/5/6 3 3,X,2.0,0,BLOCK,X,0.5902696,0.7435716
7/7/6/5/6/7/3/1/6 3 3,Z,-2,0,BLOCK,Z,0.1389989,0.2566754
7/7/4/5/6/7/3/5/5 3 3,X,2,0,BLOCK,X,0.3491004,0.4899899
7/7/6/1/6/7/3/5/5 3 3,Z,-2,0,BLOCK,Z,0.5542409,0.4899173
7/7/6/5/4/7/3/5/5 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.542049,0.7542123
7/7/6/5/6/7/3/1/5 3 3,Z,-2,0,BLOCK,Z,0.2829298,0.4242598
7/7/4/5/6/7/3/5/3 3 3,X,2.1538461538461538461538461538,0,BLOCK,X,0.423328,0.575808
7/7/6/1/6/7/3/5/3 3 3,Z,-2,0,BLOCK,Z,0.7188054,0.6677058
7/7/6/5/4/7/3/5/3 3 3,X,2.4444444444444444444444444444,2,BLOCK,X,1.276268,0.6726189
7/7/6/5/6/7/3/1/3 3 3,Z,-2,0,BLOCK,Z,0.3249491,0.60055
7/7/4/5/6/7/3/3/6 3 3,X,1.8461538461538461538461538462,0,BLOCK,X,0.3083659,0.4112716
7/7/6/1/6/7/3/3/6 3 3,Z,-1.8181818181818181818181818182,0,BLOCK,Z,0.7468535,0.6022379
7/7/6/5/4/7/3/3/6 3 3,X,2.0,0,BLOCK,X,0.6700452,0.7168782
7/7/4/5/6/7/3/3/5 3 3,X,2,0,BLOCK,X,0.5829934,0.4762602
7/7/6/1/6/7/3/3/5 3 3,Z,-1.8181818181818181818181818182,0,BLOCK,Z,0.618965,0.5467755
7/7/6/5/4/7/3/3/5 3 3,X,2.2222222222222222222222222222,2,BLOCK,X,1.363905,0.7589337
7/7/4/5/6/7/3/3/3 3 3,X,2.1538461538461538461538461538,0,BLOCK,X,0.5312308,0.4751936
7/7/6/1/6/7/3/3/3 3 3,Z,-1.8181818181818181818181818182,0,BLOCK,Z,0.5932645,0.2319485
7/7/6/5/4/7/3/3/3 3 3,X,2.4444444444444444444444444444,0,BLOCK,X,1.036778,0.7487217
7/7/4/5/6/7/3/7/4 3 3,X,1.8461538461538461538461538462,0,BLOCK,X,0.5029537,0.4738411
7/7/6/1/6/7/3/7/4 3 3,Z,-2,0,BLOCK,Z,0.5178608,0.5281214
7/7/6/5/4/7/3/7/4 3 3,X,2.0,0,BLOCK,X,0.6565508,0.8096399
7/7/4/5/6/7/3/7/2 3 3,X,2,0,BLOCK,X,0.6340252,0.470137
7/7/6/1/6/7/3/7/2 3 3,Z,-2,0,BLOCK,Z,0.8121696,0.6055865
7/7/6/5/4/7/3/7/2 3 3,X,2.2222222222222222222222222222,0,BLOCK,X,0.6439703,0.6764137
