board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
7/4/5/3/6/6/6/7/7 3 3,Z,2,0,BLOCK,Z,0.85421,0.6408329
7/6/1/3/6/6/6/7/7 3 3,X,-2.2857142857142857142857142858,0,BLOCK,X,0.5992831,0.6621926
7/6/5/3/4/6/6/7/7 3 3,X,1.80,0,BLOCK,X,0.4482139,0.5270545
7/6/5/3/6/4/6/7/7 3 3,Z,2,0,BLOCK,Z,0.8240336,0.503724
7/6/5/3/6/6/4/7/7 3 3,X,2,0,BLOCK,X,0.7322878,0.6862462
7/4/5/3/6/6/5/7/7 3 3,Z,2,0,BLOCK,Z,0.5081015,0.3554876
7/6/1/3/6/6/5/7/7 3 3,X,-2.1428571428571428571428571428,0,BLOCK,X,0.5969623,0.3649618
7/6/5/3/4/6/5/7/7 3 3,X,2,0,BLOCK,X,0.6920121,0.4846129
7/6/5/3/6/4/5/7/7 3 3,Z,2,0,BLOCK,Z,0.7498084,0.6315271
7/6/5/3/6/6/1/7/7 3 3,X,-2,2,BLOCK,X,1.488786,0.7023551
7/4/5/3/6/6/3/7/7 3 3,Z,2,0,BLOCK,Z,0.4982788,0.5296125
7/6/1/3/6/6/3/7/7 3 3,X,-2.00,0,BLOCK,X,0.7329915,0.6950858
7/6/5/3/4/6/3/7/7 3 3,X,2.20,0,BLOCK,X,0.5437876,0.2630244
7/6/5/3/6/4/3/7/7 3 3,Z,2,0,BLOCK,Z,0.7412396,0.5603271
7/4/5/3/6/6/7/6/7 3 3,Z,1.8749999999999999999999999998,0,BLOCK,Z,0.1643802,0.1628105
7/6/1/3/6/6/7/6/7 3 3,X,-2.1428571428571428571428571428,0,BLOCK,X,0.7852809,0.4392587
7/6/5/3/4/6/7/6/7 3 3,X,2,2,BLOCK,X,0.9336572,0.6825129
7/6/5/3/6/4/7/6/7 3 3,Z,1.75,0,BLOCK,Z,0.3059127,0.5238498
7/6/5/3/6/6/7/4/7 3 3,Z,2,2,BLOCK,Z,1.601799,0.8794268
7/4/5/3/6/6/7/5/7 3 3,Z,2,2,BLOCK,Z,1.622605,0.8132427
7/6/1/3/6/6/7/5/7 3 3,X,-2.1428571428571428571428571428,0,BLOCK,X,0.9172122,0.8171584
7/6/5/3/4/6/7/5/7 3 3,X,2,2,BLOCK,X,0.9410233,0.6902524
7/6/5/3/6/4/7/5/7 3 3,Z,2,0,BLOCK,Z,0.7158154,0.6053408
7/6/5/3/6/6/7/1/7 3 3,Z,-2,0,BLOCK,Z,0.2895056,0.343522
7/4/5/3/6/6/7/3/7 3 3,Z,2.125,0,BLOCK,Z,0.4238383,0.2826952
7/6/1/3/6/6/7/3/7 3 3,X,-2.1428571428571428571428571428,2,BLOCK,X,1.434881,0.6528901
7/6/5/3/4/6/7/3/7 3 3,X,2,0,BLOCK,X,0.7019908,0.5967363
7/6/5/3/6/4/7/3/7 3 3,Z,2.25,0,BLOCK,Z,0.5766446,0.4193611
6/6/5/3/6/6/7/7/6 3 3,Z,-0.5833333333333333333333333333,302,TIMEOUT,Z,0.1417727,0.08605813
7/4/5/3/6/6/7/7/6 3 3,Z,2,0,BLOCK,Z,0.3816193,0.4463985
7/6/1/3/6/6/7/7/6 3 3,X,-2.2857142857142857142857142858,0,BLOCK,X,0.623104,0.5800563
7/6/5/3/4/6/7/7/6 3 3,X,1.80,0,BLOCK,X,0.7989605,0.547123
7/6/5/3/6/4/7/7/6 3 3,Z,2,0,BLOCK,Z,0.7001323,0.4660012
7/4/5/3/6/6/7/7/5 3 3,Z,2,0,BLOCK,Z,0.3830972,0.2472709
7/6/1/3/6/6/7/7/5 3 3,X,-2.1428571428571428571428571428,0,BLOCK,X,0.7749452,0.4385742
7/6/5/3/4/6/7/7/5 3 3,X,2,0,BLOCK,X,0.6404372,0.6408346
