board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
5/6/6/7/7/1/3/5/7 3 3,Z,-2,1,BLOCK,Z,1.166716,0.9302928
5/6/6/7/7/5/1/5/7 3 3,X,-2,1,BLOCK,X,1.387886,0.7787226
5/6/6/7/7/5/3/1/7 3 3,Z,-2,1,BLOCK,Z,1.705033,1.061305
5/6/6/7/7/5/3/5/5 3 3,X,0.5714285714285714285714285714,301,TIMEOUT,Z,0.07940743,0.03360147
1/6/6/7/7/5/3/3/7 3 3,X,-2.0000000000000000000000000002,1,PLANE,X,1.535495,0.9683121
5/4/6/7/7/5/3/3/7 3 3,Z,2.1176470588235294117647058822,1,BLOCK,Z,0.8720605,0.4936934
5/6/4/7/7/5/3/3/7 3 3,X,2.1333333333333333333333333332,0,BLOCK,X,0.7227276,0.5663242
5/6/6/7/6/5/3/3/7 3 3,X,0.6111111111111111111111111111,301,TIMEOUT,Z,0.02514905,0.01561589
5/6/6/7/7/1/3/3/7 3 3,Z,-1.7142857142857142857142857142,0,BLOCK,Z,0.1508565,0.4706058
1/6/6/7/7/5/3/7/6 3 3,X,-2.105263157894736842105263158,0,PLANE,X,0.8924198,0.3147464
5/4/6/7/7/5/3/7/6 3 3,Z,2,1,BLOCK,Z,0.784396,0.3689206
5/6/4/7/7/5/3/7/6 3 3,X,2,0,BLOCK,X,0.7708425,0.6909612
5/6/6/7/7/1/3/7/6 3 3,Z,-2,0,BLOCK,Z,0.6041454,0.3118757
1/6/6/7/7/5/3/7/5 3 3,X,-2.0000000000000000000000000002,0,PLANE,X,0.6676917,0.4411201
5/4/6/7/7/5/3/7/5 3 3,Z,2,1,BLOCK,Z,0.7686,0.4402069
5/6/4/7/7/5/3/7/5 3 3,X,2.1333333333333333333333333332,1,BLOCK,X,0.890063,0.6702826
5/6/6/7/7/1/3/7/5 3 3,Z,-2,1,BLOCK,Z,1.318409,0.9944353
1/6/6/7/7/5/3/7/3 3 3,X,-1.8947368421052631578947368422,1,PLANE,X,1.977272,1.056019
