pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
5/7/7/7/7/6/7/7/7 3 3,Z,0.5,0.7999878,SLEEP,0,7,0,1E+16
5/7/7/7/7/5/7/7/7 3 3,X,0,1.059998,SLEEP,0,7,0,1E+16
5/7/7/7/7/3/7/7/7 3 3,Z,-0.5,0.6999969,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/6/7/7 3 3,X,0.5,0.7399902,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/5/7/7 3 3,X,0,0.4600067,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/3/7/7 3 3,X,-0.5,0.8199921,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/7/6/7 3 3,Z,0.5,0.7400055,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/7/5/7 3 3,X,0,0.8000031,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/7/3/7 3 3,Z,-0.5,0.7400055,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,0.8399963,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/7/7/5 3 3,X,0,0.4600067,SLEEP,0,7,0,1E+16
5/7/7/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,0.6200104,SLEEP,0,7,0,1E+16
3/6/7/7/7/7/7/7/7 3 3,X,-0.5,8.959991,SLEEP,0,7,0,1E+16
3/5/7/7/7/7/7/7/7 3 3,X,-0.5,3.639984,SLEEP,0,7,0,1E+16
3/3/7/7/7/7/7/7/7 3 3,X,-0.5,27.60001,SLEEP,0,7,0,1E+16
3/7/6/7/7/7/7/7/7 3 3,X,-0.5434782608695652173913043478,2.680023,SLEEP,0,7,0,1E+16
3/7/5/7/7/7/7/7/7 3 3,X,-0.5,5.320007,SLEEP,0,7,0,1E+16
3/7/3/7/7/7/7/7/7 3 3,X,-0.5,7.040009,SLEEP,0,7,0,1E+16
3/7/7/6/7/7/7/7/7 3 3,X,-0.5,3.779999,SLEEP,0,7,0,1E+16
3/7/7/5/7/7/7/7/7 3 3,X,-0.5,5.799988,SLEEP,0,7,0,1E+16
3/7/7/3/7/7/7/7/7 3 3,X,-0.5,4.600006,SLEEP,0,7,0,1E+16
3/7/7/7/6/7/7/7/7 3 3,X,-0.5434782608695652173913043478,3.779999,SLEEP,0,7,0,1E+16
3/7/7/7/5/7/7/7/7 3 3,X,-0.5,3.600006,SLEEP,0,7,0,1E+16
3/7/7/7/3/7/7/7/7 3 3,X,-0.5,7.759979,SLEEP,0,7,0,1E+16
3/7/7/7/7/6/7/7/7 3 3,X,-0.5,3.459991,SLEEP,0,7,0,1E+16
3/7/7/7/7/5/7/7/7 3 3,X,-0.5,6.660004,SLEEP,0,7,0,1E+16
3/7/7/7/7/3/7/7/7 3 3,X,-0.5,4.47998,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/6/7/7 3 3,X,-0.5434782608695652173913043478,3.660004,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/5/7/7 3 3,X,-0.5,5.460022,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/3/7/7 3 3,X,-0.5,4.420013,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/7/6/7 3 3,X,-0.5,6.559998,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/7/5/7 3 3,X,-0.5,4.140015,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/7/3/7 3 3,X,-0.5,4.640015,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/7/7/6 3 3,X,-0.5434782608695652173913043478,6.759979,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/7/7/5 3 3,X,-0.5,4.399994,SLEEP,0,7,0,1E+16
3/7/7/7/7/7/7/7/3 3 3,X,-0.4565217391304347826086956522,4.26001,SLEEP,0,7,0,1E+16
7/2/7/7/7/7/7/7/7 3 3,X,0,2.039978,SLEEP,0,7,0,1E+16
7/6/6/7/7/7/7/7/7 3 3,Z,0.5,6.639984,SLEEP,0,7,0,1E+16
7/6/5/7/7/7/7/7/7 3 3,Z,0.5,3.559998,SLEEP,0,7,0,1E+16
7/6/3/7/7/7/7/7/7 3 3,Z,0.5,6,SLEEP,0,7,0,1E+16
7/6/7/6/7/7/7/7/7 3 3,Z,0.5,3.139984,SLEEP,0,7,0,1E+16
7/6/7/5/7/7/7/7/7 3 3,Z,0.5,4.359985,SLEEP,0,7,0,1E+16
7/6/7/3/7/7/7/7/7 3 3,Z,0.55,2.5,SLEEP,0,7,0,1E+16
7/6/7/7/6/7/7/7/7 3 3,Z,0.5,4.73999,SLEEP,0,7,0,1E+16
7/6/7/7/5/7/7/7/7 3 3,Z,0.5,3.619995,SLEEP,0,7,0,1E+16
7/6/7/7/3/7/7/7/7 3 3,Z,0.5,3.299988,SLEEP,0,7,0,1E+16
7/6/7/7/7/6/7/7/7 3 3,Z,0.5,3.099976,SLEEP,0,7,0,1E+16
7/6/7/7/7/5/7/7/7 3 3,Z,0.5,4.440002,SLEEP,0,7,0,1E+16
7/6/7/7/7/3/7/7/7 3 3,Z,0.55,4.819977,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/6/7/7 3 3,Z,0.5,4.600006,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/5/7/7 3 3,Z,0.5,3.779999,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/3/7/7 3 3,Z,0.5,5.320007,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/7/6/7 3 3,Z,0.5,3.100006,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/7/5/7 3 3,Z,0.5,4.040009,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/7/3/7 3 3,Z,0.55,4.559998,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/7/7/6 3 3,Z,0.5,4.640015,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/7/7/5 3 3,Z,0.5,6.100006,SLEEP,0,7,0,1E+16
7/6/7/7/7/7/7/7/3 3 3,Z,0.5,3.640015,SLEEP,0,7,0,1E+16
7/5/6/7/7/7/7/7/7 3 3,X,0.5,3.320007,SLEEP,0,7,0,1E+16
7/5/5/7/7/7/7/7/7 3 3,X,0,0.7800293,SLEEP,0,7,0,1E+16
7/5/3/7/7/7/7/7/7 3 3,X,-0.5,3.059998,SLEEP,0,7,0,1E+16
7/5/7/6/7/7/7/7/7 3 3,Z,0.5,2.399963,SLEEP,0,7,0,1E+16
7/5/7/5/7/7/7/7/7 3 3,X,0,0.7199707,SLEEP,0,7,0,1E+16
7/5/7/3/7/7/7/7/7 3 3,Z,-0.5,3.5,SLEEP,0,7,0,1E+16
7/5/7/7/6/7/7/7/7 3 3,X,0.5,1.440002,SLEEP,0,7,0,1E+16
7/5/7/7/5/7/7/7/7 3 3,X,0,0.6400146,SLEEP,0,7,0,1E+16
7/5/7/7/3/7/7/7/7 3 3,X,-0.5,2.080017,SLEEP,0,7,0,1E+16
7/5/7/7/7/6/7/7/7 3 3,Z,0.5,1.559998,SLEEP,0,7,0,1E+16
7/5/7/7/7/5/7/7/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/5/7/7/7/3/7/7/7 3 3,Z,-0.5,1.159973,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/6/7/7 3 3,X,0.5,0.7799683,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/5/7/7 3 3,X,0,0.7200317,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/3/7/7 3 3,X,-0.5,1.160034,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/7/6/7 3 3,Z,0.5,0.460022,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/7/5/7 3 3,X,0,0.7600098,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/7/3/7 3 3,Z,-0.5,0.460022,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,0.4599609,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/7/7/5 3 3,X,0,1.02002,SLEEP,0,7,0,1E+16
7/5/7/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,0.460022,SLEEP,0,7,0,1E+16
7/3/6/7/7/7/7/7/7 3 3,Z,-0.5,6.179993,SLEEP,0,7,0,1E+16
7/3/5/7/7/7/7/7/7 3 3,Z,-0.5,4.940002,SLEEP,0,7,0,1E+16
7/3/3/7/7/7/7/7/7 3 3,Z,-0.5,7.5,SLEEP,0,7,0,1E+16
7/3/7/6/7/7/7/7/7 3 3,Z,-0.55,2.219971,SLEEP,0,7,0,1E+16
7/3/7/5/7/7/7/7/7 3 3,Z,-0.5,3.859985,SLEEP,0,7,0,1E+16
7/3/7/3/7/7/7/7/7 3 3,Z,-0.5,5.420044,SLEEP,0,7,0,1E+16
7/3/7/7/6/7/7/7/7 3 3,Z,-0.5,4.880005,SLEEP,0,7,0,1E+16
7/3/7/7/5/7/7/7/7 3 3,Z,-0.5,4.679993,SLEEP,0,7,0,1E+16
7/3/7/7/3/7/7/7/7 3 3,Z,-0.5,4.779968,SLEEP,0,7,0,1E+16
7/3/7/7/7/6/7/7/7 3 3,Z,-0.55,4.059998,SLEEP,0,7,0,1E+16
7/3/7/7/7/5/7/7/7 3 3,Z,-0.5,3.539978,SLEEP,0,7,0,1E+16
7/3/7/7/7/3/7/7/7 3 3,Z,-0.5,4.299988,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/6/7/7 3 3,Z,-0.5,3.840027,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/5/7/7 3 3,Z,-0.5,2.97998,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/3/7/7 3 3,Z,-0.5,3.73999,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/7/6/7 3 3,Z,-0.55,4.820007,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/7/5/7 3 3,Z,-0.5,3.899963,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/7/3/7 3 3,Z,-0.5,4.040039,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/7/7/6 3 3,Z,-0.5,4.23999,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/7/7/5 3 3,Z,-0.5,2.959961,SLEEP,0,7,0,1E+16
7/3/7/7/7/7/7/7/3 3 3,Z,-0.5,4.420044,SLEEP,0,7,0,1E+16
7/7/2/7/7/7/7/7/7 3 3,X,0,1.200012,SLEEP,0,7,0,1E+16
7/7/6/6/7/7/7/7/7 3 3,X,0.5,8.099976,SLEEP,0,7,0,1E+16
7/7/6/5/7/7/7/7/7 3 3,X,0.5,2.419983,SLEEP,0,7,0,1E+16
7/7/6/3/7/7/7/7/7 3 3,X,0.5,7.599976,SLEEP,0,7,0,1E+16
7/7/6/7/6/7/7/7/7 3 3,X,0.5,2.859985,SLEEP,0,7,0,1E+16
7/7/6/7/5/7/7/7/7 3 3,X,0.5,2.839966,SLEEP,0,7,0,1E+16
7/7/6/7/3/7/7/7/7 3 3,X,0.5588235294117647058823529412,3.52002,SLEEP,0,7,0,1E+16
7/7/6/7/7/6/7/7/7 3 3,X,0.5,2.26001,SLEEP,0,7,0,1E+16
7/7/6/7/7/5/7/7/7 3 3,X,0.5,3.339966,SLEEP,0,7,0,1E+16
7/7/6/7/7/3/7/7/7 3 3,X,0.5,2.73999,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/6/7/7 3 3,X,0.5,3.779968,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/5/7/7 3 3,X,0.5,3.02002,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/3/7/7 3 3,X,0.5588235294117647058823529412,4,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/7/6/7 3 3,X,0.5,1.859985,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/7/5/7 3 3,X,0.5,2.959961,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/7/3/7 3 3,X,0.5,2.640015,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/7/7/6 3 3,X,0.4411764705882352941176470588,0.460022,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/7/7/5 3 3,X,0.5,3.179993,SLEEP,0,7,0,1E+16
7/7/6/7/7/7/7/7/3 3 3,X,0.5588235294117647058823529412,3.059998,SLEEP,0,7,0,1E+16
7/7/5/6/7/7/7/7/7 3 3,Z,0.5,2.980042,SLEEP,0,7,0,1E+16
7/7/5/5/7/7/7/7/7 3 3,X,0,1.200012,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/7/7 3 3,Z,-0.5,3.519958,SLEEP,0,7,0,1E+16
7/7/5/7/6/7/7/7/7 3 3,X,0.5,1.160034,SLEEP,0,7,0,1E+16
7/7/5/7/5/7/7/7/7 3 3,X,0,0.460022,SLEEP,0,7,0,1E+16
7/7/5/7/3/7/7/7/7 3 3,X,-0.5,1.059998,SLEEP,0,7,0,1E+16
7/7/5/7/7/6/7/7/7 3 3,Z,0.5,0.460022,SLEEP,0,7,0,1E+16
7/7/5/7/7/5/7/7/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/5/7/7/3/7/7/7 3 3,Z,-0.5,0.7799683,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/6/7/7 3 3,X,0.5,0.7800293,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/5/7/7 3 3,X,0,0.7600098,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/3/7/7 3 3,X,-0.5,0.7199707,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/7/6/7 3 3,Z,0.5,0.460022,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/7/5/7 3 3,X,0,0.460022,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/7/3/7 3 3,Z,-0.5,0.8199463,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,1.179993,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/7/7/5 3 3,X,0,0.460022,SLEEP,0,7,0,1E+16
7/7/5/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,0.4599609,SLEEP,0,7,0,1E+16
7/7/3/6/7/7/7/7/7 3 3,X,-0.5,3.419983,SLEEP,0,7,0,1E+16
7/7/3/5/7/7/7/7/7 3 3,X,-0.5,2.419983,SLEEP,0,7,0,1E+16
7/7/3/7/6/7/7/7/7 3 3,X,-0.5588235294117647058823529412,2.100098,SLEEP,0,7,0,1E+16
7/7/3/7/5/7/7/7/7 3 3,X,-0.5,4.119995,SLEEP,0,7,0,1E+16
7/7/3/7/3/7/7/7/7 3 3,X,-0.5,3.839966,SLEEP,0,7,0,1E+16
7/7/3/7/7/6/7/7/7 3 3,X,-0.5,3.420044,SLEEP,0,7,0,1E+16
7/7/3/7/7/5/7/7/7 3 3,X,-0.5,2.580078,SLEEP,0,7,0,1E+16
7/7/3/7/7/3/7/7/7 3 3,X,-0.5,3.420044,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/6/7/7 3 3,X,-0.5588235294117647058823529412,4.119995,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/5/7/7 3 3,X,-0.5,3.080078,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/3/7/7 3 3,X,-0.5,2.440063,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/7/6/7 3 3,X,-0.5,3.800049,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/7/5/7 3 3,X,-0.5,2.359985,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/7/3/7 3 3,X,-0.5,3.179932,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/7/7/6 3 3,X,-0.5588235294117647058823529412,4.159912,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/7/7/5 3 3,X,-0.5,2.560059,SLEEP,0,7,0,1E+16
7/7/3/7/7/7/7/7/3 3 3,X,-0.4411764705882352941176470588,1.320068,SLEEP,0,7,0,1E+16
7/7/7/2/7/7/7/7/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/6/6/7/7/7/7 3 3,Z,0.5,30.59998,SLEEP,0,7,0,1E+16
7/7/7/6/5/7/7/7/7 3 3,Z,0.5,3.339966,SLEEP,0,7,0,1E+16
7/7/7/6/3/7/7/7/7 3 3,Z,0.5,1.859985,SLEEP,0,7,0,1E+16
7/7/7/6/7/6/7/7/7 3 3,Z,0.5,2.139893,SLEEP,0,7,0,1E+16
7/7/7/6/7/5/7/7/7 3 3,Z,0.5,2.920044,SLEEP,0,7,0,1E+16
7/7/7/6/7/3/7/7/7 3 3,Z,0.5714285714285714285714285714,3.02002,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/6/7/7 3 3,Z,0.5,2.640015,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/5/7/7 3 3,Z,0.5,1.119995,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/3/7/7 3 3,Z,0.5,2.040039,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/7/6/7 3 3,Z,0.5,1.040039,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/7/5/7 3 3,Z,0.5,3.059937,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/7/3/7 3 3,Z,0.5714285714285714285714285714,3.47998,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/7/7/6 3 3,Z,0.5,2,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/7/7/5 3 3,Z,0.5,1.560059,SLEEP,0,7,0,1E+16
7/7/7/6/7/7/7/7/3 3 3,Z,0.5,3.26001,SLEEP,0,7,0,1E+16
7/7/7/5/6/7/7/7/7 3 3,X,0.5,0.7799072,SLEEP,0,7,0,1E+16
7/7/7/5/5/7/7/7/7 3 3,X,0,0.6400146,SLEEP,0,7,0,1E+16
7/7/7/5/3/7/7/7/7 3 3,X,-0.5,1.73999,SLEEP,0,7,0,1E+16
7/7/7/5/7/6/7/7/7 3 3,Z,0.5,0.460083,SLEEP,0,7,0,1E+16
7/7/7/5/7/5/7/7/7 3 3,X,0,1.179932,SLEEP,0,7,0,1E+16
7/7/7/5/7/3/7/7/7 3 3,Z,-0.5,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/6/7/7 3 3,X,0.5,0.8399658,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/5/7/7 3 3,X,0,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/3/7/7 3 3,X,-0.5,0.7000732,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/7/6/7 3 3,Z,0.5,0.7399902,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/7/5/7 3 3,X,0,0.6800537,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/7/3/7 3 3,Z,-0.5,0.7199707,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,0.7399902,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/7/7/5 3 3,X,0,0.6999512,SLEEP,0,7,0,1E+16
7/7/7/5/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,1.160034,SLEEP,0,7,0,1E+16
7/7/3/3/7/7/7/7/7 3 3,X,-0.5,3.040039,SLEEP,0,7,0,1E+16
7/7/7/3/6/7/7/7/7 3 3,Z,-0.5,3.780029,SLEEP,0,7,0,1E+16
7/7/7/3/5/7/7/7/7 3 3,Z,-0.5,2.440063,SLEEP,0,7,0,1E+16
7/7/7/3/3/7/7/7/7 3 3,Z,-0.5,2.540039,SLEEP,0,7,0,1E+16
7/7/7/3/7/6/7/7/7 3 3,Z,-0.5714285714285714285714285714,3.099976,SLEEP,0,7,0,1E+16
7/7/7/3/7/5/7/7/7 3 3,Z,-0.5,0.7800293,SLEEP,0,7,0,1E+16
7/7/7/3/7/3/7/7/7 3 3,Z,-0.5,2.420044,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/6/7/7 3 3,Z,-0.5,2.880005,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/5/7/7 3 3,Z,-0.5,3.52002,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/3/7/7 3 3,Z,-0.5,2.880005,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/7/6/7 3 3,Z,-0.5714285714285714285714285714,4.180054,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/7/5/7 3 3,Z,-0.5,2.199951,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/7/3/7 3 3,Z,-0.5,0.7999268,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/7/7/6 3 3,Z,-0.5,2.579956,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/7/7/5 3 3,Z,-0.5,1.180054,SLEEP,0,7,0,1E+16
7/7/7/3/7/7/7/7/3 3 3,Z,-0.5,2.640015,SLEEP,0,7,0,1E+16
7/7/7/7/2/7/7/7/7 3 3,X,0,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/6/6/7/7/7 3 3,X,0.5,1.73999,SLEEP,0,7,0,1E+16
7/7/7/7/6/5/7/7/7 3 3,X,0.5,2,SLEEP,0,7,0,1E+16
7/7/7/7/6/3/7/7/7 3 3,X,0.5,1.939941,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/6/7/7 3 3,X,0.5,1.339966,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/5/7/7 3 3,X,0.5,1.599976,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/3/7/7 3 3,X,0.5909090909090909090909090909,2.919922,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/7/6/7 3 3,X,0.5,2.359985,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/7/5/7 3 3,X,0.5,2.459961,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/7/3/7 3 3,X,0.5,1.780029,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/7/7/6 3 3,X,0.4090909090909090909090909091,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/7/7/5 3 3,X,0.5,1.560059,SLEEP,0,7,0,1E+16
7/7/7/7/6/7/7/7/3 3 3,X,0.5909090909090909090909090909,2.699951,SLEEP,0,7,0,1E+16
7/7/7/7/5/6/7/7/7 3 3,Z,0.5,1.060059,SLEEP,0,7,0,1E+16
7/7/7/7/5/5/7/7/7 3 3,X,0,0.7600098,SLEEP,0,7,0,1E+16
7/7/7/7/5/3/7/7/7 3 3,Z,-0.5,1.060059,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/6/7/7 3 3,X,0.5,1.139893,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/5/7/7 3 3,X,0,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/3/7/7 3 3,X,-0.5,1.140015,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/7/6/7 3 3,Z,0.5,1.039917,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/7/5/7 3 3,X,0,0.7000732,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/7/3/7 3 3,Z,-0.5,1.199951,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/7/7/6 3 3,X,-0.1333333333333333333333333333,0.460083,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/7/7/5 3 3,X,0,0.7200928,SLEEP,0,7,0,1E+16
7/7/7/7/5/7/7/7/3 3 3,X,0.1333333333333333333333333333,0.4599609,SLEEP,0,7,0,1E+16
7/7/7/7/3/6/7/7/7 3 3,X,-0.5,2.840088,SLEEP,0,7,0,1E+16
7/7/7/7/3/5/7/7/7 3 3,X,-0.5,1.679932,SLEEP,0,7,0,1E+16
7/7/7/7/3/3/7/7/7 3 3,X,-0.5,1.079956,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/6/7/7 3 3,X,-0.5909090909090909090909090909,1.820068,SLEEP,0,7,0,1E+16
7/7/7/7/3/7/5/7/7 3 3,X,-0.5,0.6600342,SLEEP,0,7,0,1E+16
