7/7/5/3/7/6/7/6/7 3 3,Z,-0.6538461538461538461538461538,3.171875,SLEEP,0,7,0,1E+16
7/7/5/3/7/6/7/5/7 3 3,Z,-0.5769230769230769230769230769,1.984375,SLEEP,0,7,0,1E+16
7/7/5/3/7/6/7/3/7 3 3,Z,0.625,0.78125,SLEEP,0,7,0,1E+16
7/7/5/3/7/6/7/7/6 3 3,Z,-0.5769230769230769230769230769,0.8125,SLEEP,0,7,0,1E+16
7/7/5/3/7/6/7/7/5 3 3,Z,-0.5769230769230769230769230769,2.4375,SLEEP,0,7,0,1E+16
7/7/5/3/7/6/7/7/3 3 3,Z,-0.5769230769230769230769230769,3.015625,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/6/7/7 3 3,Z,-0.5,0.9375,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/5/7/7 3 3,Z,-0.5,2.609375,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/3/7/7 3 3,Z,-0.5,2.015625,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/7/6/7 3 3,Z,-0.5769230769230769230769230769,2.984375,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/7/5/7 3 3,Z,-0.5,2.421875,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/7/3/7 3 3,Z,-0.5,1.328125,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/7/7/6 3 3,Z,-0.5,3.5,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/7/7/5 3 3,Z,-0.5,2.25,SLEEP,0,7,0,1E+16
7/7/5/3/7/5/7/7/3 3 3,Z,-0.5,2.5,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/6/7/7 3 3,Z,-0.5,2.140625,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/5/7/7 3 3,Z,-0.5,2.1875,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/3/7/7 3 3,Z,-0.5,2.75,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/7/6/7 3 3,Z,-0.625,2.84375,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/7/5/7 3 3,Z,-0.5,3.234375,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/7/3/7 3 3,Z,-0.5,1.3125,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/7/7/6 3 3,Z,-0.5,0.765625,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/7/7/5 3 3,Z,-0.5,1.140625,SLEEP,0,7,0,1E+16
7/7/5/3/7/3/7/7/3 3 3,Z,-0.5,2.890625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/2/7/7 3 3,Z,-0.5,2.953125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/6/6/7 3 3,Z,-0.5769230769230769230769230769,3.703125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/6/5/7 3 3,Z,-0.5,4.09375,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/6/3/7 3 3,X,0.5,1.265625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/6/7/6 3 3,Z,-0.5,2.71875,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/6/7/5 3 3,Z,-0.5,2.203125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/6/7/3 3 3,X,0.7,2.640625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/5/6/7 3 3,Z,-0.5769230769230769230769230769,2.78125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/5/5/7 3 3,Z,-0.5,2.359375,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/5/3/7 3 3,Z,-0.5,0.78125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/5/7/6 3 3,Z,-0.5,2.34375,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/5/7/5 3 3,Z,-0.5,2.046875,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/5/7/3 3 3,Z,-0.5,3.390625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/3/6/7 3 3,Z,-0.5769230769230769230769230769,3.03125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/3/5/7 3 3,Z,-0.5,3.078125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/3/3/7 3 3,X,-0.5,2.890625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/3/7/6 3 3,X,-0.7,2.53125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/3/7/5 3 3,Z,-0.5,1.3125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/3/7/3 3 3,Z,-0.5,2.625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/2/7 3 3,Z,-0.5,2.0625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/6/6 3 3,Z,-0.5769230769230769230769230769,3.453125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/6/5 3 3,Z,-0.5769230769230769230769230769,2.71875,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/6/3 3 3,Z,-0.5769230769230769230769230769,3.109375,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/5/6 3 3,Z,-0.5,2.1875,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/5/5 3 3,Z,-0.5,2.625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/5/3 3 3,Z,-0.5,2.859375,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/3/6 3 3,Z,-0.5,2.375,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/3/5 3 3,Z,-0.5,0.796875,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/3/3 3 3,Z,-0.5,1.125,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/7/4 3 3,Z,-0.5,1.640625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/7/2 3 3,Z,-0.5,2.40625,SLEEP,0,7,0,1E+16
7/7/5/3/7/7/7/7/1 3 3,Z,-0.5,2.03125,SLEEP,0,7,0,1E+16
7/7/5/7/2/6/7/7/7 3 3,Z,0.5,0.90625,SLEEP,0,7,0,1E+16
7/7/5/7/2/5/7/7/7 3 3,X,0,0.796875,SLEEP,0,7,0,1E+16
7/7/5/7/2/3/7/7/7 3 3,Z,-0.5,2.359375,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/6/7/7 3 3,X,0.5,1.65625,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/5/7/7 3 3,X,0,0.796875,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/3/7/7 3 3,X,-0.5,2.3125,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/7/6/7 3 3,Z,0.5,0.8125,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/7/5/7 3 3,X,0,0.796875,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/7/3/7 3 3,Z,-0.5,0.734375,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/7/7/6 3 3,X,-0.1818181818181818181818181818,1.59375,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/7/7/5 3 3,X,0,0.75,SLEEP,0,7,0,1E+16
7/7/5/7/2/7/7/7/3 3 3,X,0.1818181818181818181818181818,2.28125,SLEEP,0,7,0,1E+16
7/7/5/7/6/2/7/7/7 3 3,X,0.5,2.53125,SLEEP,0,7,0,1E+16
7/7/5/7/6/6/6/7/7 3 3,Z,0.5,0.78125,SLEEP,0,7,0,1E+16
7/7/5/7/6/6/5/7/7 3 3,X,0.5,1.34375,SLEEP,0,7,0,1E+16
7/7/5/7/6/6/3/7/7 3 3,X,0.60,1.40625,SLEEP,0,7,0,1E+16
7/7/5/7/6/6/7/6/7 3 3,X,0.5,0.671875,SLEEP,0,7,0,1E+16
