board,cog_axis,cog_value,unity_time,unity_state,unity_axis,unity_mav,unity_mlv
2/6/6/7/7/7/7/7/7 3 3,Z,0.5,6.121094,SLEEP,Z,0.0651286,0.4344017
2/6/5/7/7/7/7/7/7 3 3,Z,0.5,3.417969,SLEEP,Z,0.05112976,0.4268125
2/6/3/7/7/7/7/7/7 3 3,Z,0.5,5.179688,SLEEP,Z,0.1304325,0.4641723
2/6/7/6/7/7/7/7/7 3 3,Z,0.5,5.378906,SLEEP,Z,0.08347397,0.4071623
2/6/7/5/7/7/7/7/7 3 3,Z,0.5,9.339844,SLEEP,Z,0.1163376,0.4279234
2/6/7/3/7/7/7/7/7 3 3,Z,0.55,2.398438,SLEEP,Z,0.08725465,0.4516982
2/6/7/7/6/7/7/7/7 3 3,Z,0.5,5.121094,SLEEP,Z,0.09496745,0.3929222
2/6/7/7/5/7/7/7/7 3 3,Z,0.5,5.519531,SLEEP,Z,0.05521688,0.4272472
2/6/7/7/3/7/7/7/7 3 3,Z,0.5,7.359375,SLEEP,Z,0.07598437,0.4609606
2/6/7/7/7/6/7/7/7 3 3,Z,0.5,2.601563,SLEEP,Z,0.08397246,0.4085928
2/6/7/7/7/5/7/7/7 3 3,Z,0.5,11.40234,SLEEP,Z,0.1301579,0.4258732
2/6/7/7/7/3/7/7/7 3 3,Z,0.55,3.339844,SLEEP,Z,0.09884127,0.4355657
2/6/7/7/7/7/6/7/7 3 3,Z,0.5,9.183594,SLEEP,Z,0.09382105,0.3808495
2/6/7/7/7/7/5/7/7 3 3,Z,0.5,8.519531,SLEEP,Z,0.1092046,0.4327461
2/6/7/7/7/7/3/7/7 3 3,Z,0.5,8.578125,SLEEP,Z,0.1238254,0.4427039
2/6/7/7/7/7/7/6/7 3 3,Z,0.5,3.28125,SLEEP,Z,0.04133688,0.3948545
2/6/7/7/7/7/7/5/7 3 3,Z,0.5,1.820313,SLEEP,Z,0.04433201,0.4049657
2/6/7/7/7/7/7/3/7 3 3,Z,0.55,10.21875,SLEEP,Z,0.1875947,0.4019206
2/6/7/7/7/7/7/7/6 3 3,Z,0.5,8.558594,SLEEP,Z,0.1173911,0.4284442
2/6/7/7/7/7/7/7/5 3 3,Z,0.5,8.796875,SLEEP,Z,0.1249554,0.3988635
2/6/7/7/7/7/7/7/3 3 3,Z,0.5,9.941406,SLEEP,Z,0.1132951,0.3912986
2/5/6/7/7/7/7/7/7 3 3,X,0.5,1.980469,SLEEP,Z,0.03475094,0.4472803
2/5/5/7/7/7/7/7/7 3 3,X,0,3.617188,SLEEP,Z,0.02250806,0.4229216
2/5/3/7/7/7/7/7/7 3 3,X,-0.5,2.339844,SLEEP,Z,0.08304547,0.4675816
2/5/7/6/7/7/7/7/7 3 3,Z,0.5,1.480469,SLEEP,Z,0.04146194,0.4098513
2/5/7/5/7/7/7/7/7 3 3,X,0,1.039063,SLEEP,Z,0.0392558,0.441184
2/5/7/3/7/7/7/7/7 3 3,Z,-0.5,1.820313,SLEEP,Z,0.105195,0.4303714
2/5/7/7/6/7/7/7/7 3 3,X,0.5,2.183594,SLEEP,Z,0.06101745,0.3988937
2/5/7/7/5/7/7/7/7 3 3,X,0,0.921875,SLEEP,Z,0.02376928,0.4135783
2/5/7/7/3/7/7/7/7 3 3,X,-0.5,3.320313,SLEEP,Z,0.0821539,0.4740503
2/5/7/7/7/6/7/7/7 3 3,Z,0.5,1.5625,SLEEP,Z,0.06156496,0.4157579
2/5/7/7/7/5/7/7/7 3 3,X,0,0.8984375,SLEEP,Z,0.03164917,0.4294949
2/5/7/7/7/3/7/7/7 3 3,Z,-0.5,0.9804688,SLEEP,Z,0.06752583,0.4158867
2/5/7/7/7/7/6/7/7 3 3,X,0.5,2.042969,SLEEP,Z,0.04698211,0.4071561
2/5/7/7/7/7/5/7/7 3 3,X,0,0.9023438,SLEEP,Z,0.02919858,0.3988693
2/5/7/7/7/7/3/7/7 3 3,X,-0.5,3.703125,SLEEP,Z,0.04148257,0.4581358
2/5/7/7/7/7/7/6/7 3 3,Z,0.5,1.539063,SLEEP,Z,0.02540186,0.3853365
2/5/7/7/7/7/7/5/7 3 3,X,0,1.320313,SLEEP,Z,0.01942072,0.3999526
2/5/7/7/7/7/7/3/7 3 3,Z,-0.5,1.9375,SLEEP,Z,0.03128686,0.405162
2/5/7/7/7/7/7/7/6 3 3,X,-0.1333333333333333333333333333,2.078125,SLEEP,Z,0.03587511,0.4279157
2/5/7/7/7/7/7/7/5 3 3,X,0,0.8984375,SLEEP,Z,0.02491429,0.3934718
2/5/7/7/7/7/7/7/3 3 3,X,0.1333333333333333333333333333,3.4375,SLEEP,Z,0.02708208,0.4095095
2/2/7/7/7/7/7/7/7 3 3,X,0,12.35938,SLEEP,Z,0.04843474,0.4556468
2/3/6/7/7/7/7/7/7 3 3,Z,-0.5,12.32031,SLEEP,Z,0.1042888,0.4219069
