3/6/7/5/3/7/5/7/7 3 3,Z,0.5,300.0625,TIMEOUT,0.07588453,7,0.04359639,1E+16
3/6/7/5/7/7/1/7/7 3 3,X,-2,0.4375,BLOCK,0.5678427,7,0.7194495,1E+16
3/4/7/5/7/7/3/7/7 3 3,Z,2,0.75,BLOCK,0.5729699,7,0.3624737,1E+16
3/6/7/1/7/7/3/7/7 3 3,Z,-2,0.375,BLOCK,0.5967943,7,0.8503873,1E+16
3/6/7/5/3/7/3/7/7 3 3,Z,0.5,300.0625,TIMEOUT,0.03710085,7,0.01844977,1E+16
3/4/7/5/7/7/7/6/7 3 3,Z,1.8947368421052631578947368422,0.75,BLOCK,0.7036887,7,0.2746409,1E+16
3/6/7/1/7/7/7/6/7 3 3,Z,-2.1428571428571428571428571428,0.3125,BLOCK,0.2647917,7,0.7791651,1E+16
3/6/7/5/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.3764519,7,0.6454548,1E+16
3/6/7/5/7/7/7/2/7 3 3,X,-0.5,300.0625,TIMEOUT,0.04569896,7,0.01867963,1E+16
3/4/7/5/7/7/7/5/7 3 3,Z,2,0.8125,BLOCK,0.8300733,7,0.4773883,1E+16
3/6/7/1/7/7/7/5/7 3 3,Z,-2,0.375,BLOCK,0.4778332,7,0.9209399,1E+16
3/6/7/5/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1282112,7,0.2337186,1E+16
3/4/7/5/7/7/7/3/7 3 3,Z,2.1052631578947368421052631578,0.75,BLOCK,0.7004399,7,0.4459073,1E+16
3/6/7/1/7/7/7/3/7 3 3,Z,-1.8571428571428571428571428572,0.375,BLOCK,0.5315177,7,0.8146934,1E+16
3/4/7/5/7/7/7/7/6 3 3,Z,2,0.75,BLOCK,0.6939348,7,0.3046191,1E+16
3/6/7/1/7/7/7/7/6 3 3,Z,-2,0.375,BLOCK,0.7053381,7,1.058236,1E+16
3/4/7/5/7/7/7/7/5 3 3,Z,2,0.75,BLOCK,0.7226536,7,0.4230052,1E+16
3/6/7/1/7/7/7/7/5 3 3,Z,-2,0.25,BLOCK,0.5418642,7,0.8195936,1E+16
3/4/7/5/7/7/7/7/3 3 3,Z,2,0.75,BLOCK,0.5568315,7,0.382178,1E+16
3/6/7/1/7/7/7/7/3 3 3,Z,-2,0.3125,BLOCK,0.5215738,7,0.7187313,1E+16
3/4/7/3/6/7/7/7/7 3 3,Z,2.1052631578947368421052631578,0.375,BLOCK,0.4519832,7,0.4454877,1E+16
3/6/7/3/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.5920351,7,0.96216,1E+16
3/4/7/3/5/7/7/7/7 3 3,Z,2.1052631578947368421052631578,0.375,BLOCK,0.9881619,7,0.6704377,1E+16
3/6/7/3/1/7/7/7/7 3 3,X,-2,0.4375,BLOCK,0.8258588,7,0.5170675,1E+16
3/4/7/3/3/7/7/7/7 3 3,Z,2.1052631578947368421052631578,0.375,BLOCK,0.1080177,7,0.19179,1E+16
3/4/7/3/7/5/7/7/7 3 3,Z,2.1052631578947368421052631578,0.375,BLOCK,0.9709213,7,0.1425964,1E+16
3/6/7/3/7/4/7/7/7 3 3,Z,2,0.375,BLOCK,0.6400603,7,0.6828725,1E+16
3/6/7/3/7/1/7/7/7 3 3,Z,-2,0.375,BLOCK,0.5784668,7,0.6423777,1E+16
3/4/7/3/7/3/7/7/7 3 3,Z,2.2105263157894736842105263158,0.375,BLOCK,0.298296,7,0.2015014,1E+16
3/4/7/3/7/7/6/7/7 3 3,Z,2.1052631578947368421052631578,0.5,BLOCK,0.2621315,7,0.286701,1E+16
3/6/7/3/7/7/4/7/7 3 3,X,2,0.375,BLOCK,0.5007669,7,0.5191712,1E+16
3/4/7/3/7/7/5/7/7 3 3,Z,2.1052631578947368421052631578,0.4375,BLOCK,0.2609331,7,0.2328702,1E+16
3/6/7/3/7/7/1/7/7 3 3,X,-2,0.4375,BLOCK,0.6101626,7,0.7037415,1E+16
3/6/7/3/7/7/5/5/7 3 3,Z,0.5555555555555555555555555556,300.0625,TIMEOUT,0.027145,7,0.007753293,1E+16
3/4/7/3/7/7/3/7/7 3 3,Z,2.1052631578947368421052631578,0.4375,BLOCK,0.2163077,7,0.2163451,1E+16
3/6/7/3/7/7/3/7/3 3 3,Z,0.5555555555555555555555555556,300.0625,TIMEOUT,0.02577526,7,0.01666494,1E+16
3/4/7/3/7/7/7/6/7 3 3,Z,2,0.4375,BLOCK,0.6498379,7,0.5691833,1E+16
3/6/7/3/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.2125194,7,0.3456807,1E+16
3/6/7/3/7/7/7/6/3 3 3,Z,-0.5769230769230769230769230769,300.0625,TIMEOUT,0.03658271,7,0.0211287,1E+16
3/4/7/3/7/7/7/5/7 3 3,Z,2.1052631578947368421052631578,0.375,BLOCK,0.9052705,7,0.3860386,1E+16
3/6/7/3/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1893238,7,0.4264933,1E+16
3/4/7/3/7/7/7/3/7 3 3,Z,2.2105263157894736842105263158,0.4375,BLOCK,0.408199,7,0.4220999,1E+16
3/6/6/3/7/7/7/3/7 3 3,Z,0.6111111111111111111111111111,14.375,PLANE,0.4023368,7,0.3490668,1E+16
