pos,cog_axis,cog_value,unity_time,unity_state,unity_av,unity_mav,unity_lv,unity_mlv
2/3/1/7/7/7/7/7/7 3 3,X,-2,0.3125,BLOCK,0.6420406,7,1.244176,1E+16
2/3/5/7/7/7/7/6/7 3 3,Z,-0.552631578947368421052631579,56.875,BLOCK,0.7042663,7,0.4772311,1E+16
2/3/3/7/7/5/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.08175825,7,0.07964244,1E+16
2/3/7/4/7/7/7/7/7 3 3,Z,2,0.3125,BLOCK,0.7435738,7,1.100924,1E+16
2/3/7/6/7/7/7/6/7 3 3,Z,-0.6052631578947368421052631579,300.0313,TIMEOUT,0.1338783,7,0.095467,1E+16
2/3/7/1/7/7/7/7/7 3 3,Z,-2,0.46875,BLOCK,0.7473007,7,0.3723443,1E+16
2/3/7/3/7/7/7/7/6 3 3,Z,-0.5,300.0313,TIMEOUT,0.1410069,7,0.09737644,1E+16
2/3/7/3/6/7/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1340916,7,0.08181459,1E+16
2/3/7/7/4/7/7/7/7 3 3,X,2,0.40625,BLOCK,1.213722,7,1.161234,1E+16
2/3/7/7/6/7/7/3/7 3 3,X,0.5,300.0313,TIMEOUT,0.1241064,7,0.08229998,1E+16
2/3/7/7/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.5263521,7,0.6375461,1E+16
2/3/7/6/3/7/7/7/7 3 3,Z,-0.5526315789473684210526315789,300.0313,TIMEOUT,0.07655945,7,0.07647637,1E+16
2/3/7/7/7/4/7/7/7 3 3,Z,2,0.375,BLOCK,0.7232623,7,0.4616451,1E+16
2/3/7/7/7/2/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1128326,7,0.08866248,1E+16
2/3/7/7/7/6/5/7/7 3 3,Z,-0.5526315789473684210526315789,300.0313,TIMEOUT,0.1056806,7,0.09372398,1E+16
2/2/7/7/7/5/7/7/7 3 3,X,0,300.0313,TIMEOUT,0.09624173,7,0.09424292,1E+16
2/3/5/7/7/5/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1117543,7,0.09405378,1E+16
2/3/7/5/7/5/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1171444,7,0.08886725,1E+16
2/3/7/7/3/5/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.09268489,7,0.08219887,1E+16
2/3/7/7/7/1/7/7/7 3 3,Z,-2,0.40625,BLOCK,0.6467502,7,0.6301466,1E+16
2/3/7/7/7/5/7/7/3 3 3,Z,-0.5,300.0313,TIMEOUT,0.08079645,7,0.08098837,1E+16
2/3/7/7/6/3/7/7/7 3 3,X,0.5,300.0313,TIMEOUT,0.09943272,7,0.06908202,1E+16
2/3/7/7/7/7/4/7/7 3 3,X,2,0.375,BLOCK,0.4338093,7,0.4927322,1E+16
2/2/7/7/7/7/5/7/7 3 3,X,0,300.0313,TIMEOUT,0.09907862,7,0.09584589,1E+16
2/3/7/7/7/5/5/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1056664,7,0.0758384,1E+16
2/3/7/7/7/7/1/7/7 3 3,X,-2,0.40625,BLOCK,0.3060326,7,0.4925719,1E+16
2/3/7/7/7/7/5/7/3 3 3,Z,-0.5,300.0313,TIMEOUT,0.06936216,7,0.08353227,1E+16
2/3/3/7/7/7/3/7/7 3 3,Z,-0.5,20.0625,PLANE,0.5555208,7,0.4801744,1E+16
2/3/7/7/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.1114771,7,0.1713647,1E+16
2/3/7/7/7/3/7/5/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1126744,7,0.08391035,1E+16
2/3/7/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.4228478,7,0.5529059,1E+16
2/3/7/7/7/3/7/7/6 3 3,Z,-0.5,300.0313,TIMEOUT,0.1236725,7,0.09660135,1E+16
2/7/4/6/7/7/7/7/7 3 3,X,2,0.3125,BLOCK,0.4306065,7,0.9704132,1E+16
2/7/6/4/7/7/7/7/7 3 3,Z,2,0.53125,BLOCK,0.6419336,7,0.6104077,1E+16
2/7/4/5/7/7/7/7/7 3 3,X,2,0.34375,BLOCK,0.3275936,7,1.055562,1E+16
2/7/6/1/7/7/7/7/7 3 3,Z,-2,0.53125,BLOCK,0.7020416,7,0.6279364,1E+16
2/7/4/3/7/7/7/7/7 3 3,X,2,0.3125,BLOCK,0.3700743,7,1.076771,1E+16
2/7/4/7/6/7/7/7/7 3 3,X,1.8823529411764705882352941176,0.375,BLOCK,0.01719184,7,0.9458007,1E+16
2/7/6/7/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.4156215,7,0.5696494,1E+16
2/7/4/7/5/7/7/7/7 3 3,X,2,0.34375,BLOCK,0.3351592,7,1.25843,1E+16
2/7/6/7/1/7/7/7/7 3 3,X,-2,0.34375,BLOCK,0.81782,7,1.016816,1E+16
2/7/4/7/3/7/7/7/7 3 3,X,2.1176470588235294117647058824,0.28125,BLOCK,0.4929314,7,0.6550727,1E+16
2/7/4/7/7/6/7/7/7 3 3,X,2,0.34375,BLOCK,0.3626349,7,1.01639,1E+16
2/7/6/7/7/4/7/7/7 3 3,Z,2,0.40625,BLOCK,0.6129622,7,0.5070668,1E+16
2/7/4/7/7/5/7/7/7 3 3,X,2,0.34375,BLOCK,0.3495926,7,0.8897668,1E+16
2/7/6/7/7/1/7/7/7 3 3,Z,-2,0.46875,BLOCK,0.5784754,7,0.6765171,1E+16
2/7/4/7/7/3/7/7/7 3 3,X,2,0.3125,BLOCK,0.4820688,7,1.096237,1E+16
2/7/4/7/7/7/6/7/7 3 3,X,1.8823529411764705882352941176,0.34375,BLOCK,0.5406361,7,1.238512,1E+16
2/7/6/7/7/7/4/7/7 3 3,X,2,0.40625,BLOCK,0.4313269,7,0.4578159,1E+16
2/7/4/7/7/7/5/7/7 3 3,X,2,0.34375,BLOCK,0.6173347,7,1.075147,1E+16
2/7/6/7/7/7/1/7/7 3 3,X,-2,0.40625,BLOCK,0.3733165,7,0.4023761,1E+16
2/7/4/7/7/7/3/7/7 3 3,X,2.1176470588235294117647058824,0.3125,BLOCK,0.6770627,7,1.120757,1E+16
2/7/4/7/7/7/7/6/7 3 3,X,2,0.34375,BLOCK,0.8497225,7,1.354482,1E+16
2/7/6/7/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.1411974,7,0.2103912,1E+16
2/7/4/7/7/7/7/5/7 3 3,X,2,0.34375,BLOCK,0.5311651,7,1.113951,1E+16
2/7/6/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1383569,7,0.1972471,1E+16
2/7/4/7/7/7/7/3/7 3 3,X,2,0.34375,BLOCK,0.7366529,7,1.140757,1E+16
2/7/4/7/7/7/7/7/6 3 3,X,1.8823529411764705882352941176,0.34375,BLOCK,0.5266604,7,0.8355973,1E+16
2/7/4/7/7/7/7/7/5 3 3,X,2,0.3125,BLOCK,0.5263395,7,1.083474,1E+16
2/7/4/7/7/7/7/7/3 3 3,X,2.1176470588235294117647058824,0.3125,BLOCK,0.6196809,7,1.112866,1E+16
2/7/1/6/7/7/7/7/7 3 3,X,-2,0.34375,BLOCK,0.4182414,7,0.9543932,1E+16
2/7/5/4/7/7/7/7/7 3 3,Z,2,0.53125,BLOCK,0.720156,7,0.6114385,1E+16
2/7/1/5/7/7/7/7/7 3 3,X,-2,0.34375,BLOCK,0.4464777,7,0.9414067,1E+16
2/7/5/1/7/7/7/7/7 3 3,Z,-2,0.53125,BLOCK,0.6143304,7,0.5542413,1E+16
2/7/1/3/7/7/7/7/7 3 3,X,-2,0.34375,BLOCK,0.3295015,7,0.9908797,1E+16
2/7/1/7/6/7/7/7/7 3 3,X,-2.1176470588235294117647058824,0.28125,BLOCK,0.2449091,7,0.8412222,1E+16
2/7/5/7/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.3582816,7,0.5798312,1E+16
2/7/1/7/5/7/7/7/7 3 3,X,-2,0.34375,BLOCK,0.4328448,7,1.06523,1E+16
2/7/5/7/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.5005111,7,0.6748044,1E+16
2/7/1/7/3/7/7/7/7 3 3,X,-1.8823529411764705882352941176,0.34375,BLOCK,0.3347022,7,1.279067,1E+16
2/7/1/7/7/6/7/7/7 3 3,X,-2,0.34375,BLOCK,0.3602058,7,0.7514411,1E+16
2/7/5/7/7/4/7/7/7 3 3,Z,2,0.40625,BLOCK,0.4722222,7,0.5742298,1E+16
2/7/1/7/7/5/7/7/7 3 3,X,-2,0.34375,BLOCK,0.4222978,7,1.048232,1E+16
2/7/5/7/7/1/7/7/7 3 3,Z,-2,0.375,BLOCK,0.8530936,7,0.6933084,1E+16
2/3/5/7/7/3/7/7/7 3 3,Z,-0.5,300.0313,TIMEOUT,0.1076398,7,0.08243744,1E+16
2/7/1/7/7/3/7/7/7 3 3,X,-2,0.34375,BLOCK,0.2656861,7,0.7553459,1E+16
2/7/1/7/7/7/6/7/7 3 3,X,-2.1176470588235294117647058824,0.3125,BLOCK,0.664019,7,1.18813,1E+16
2/7/5/7/7/7/4/7/7 3 3,X,2,0.40625,BLOCK,0.5127637,7,0.5203833,1E+16
2/7/1/7/7/7/5/7/7 3 3,X,-2,0.3125,BLOCK,0.4833315,7,1.051223,1E+16
2/7/5/7/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,0.2841669,7,0.3314419,1E+16
2/7/1/7/7/7/3/7/7 3 3,X,-1.8823529411764705882352941176,0.3125,BLOCK,0.3490054,7,0.7736819,1E+16
2/7/1/7/7/7/7/6/7 3 3,X,-2,0.34375,BLOCK,0.6892543,7,1.29695,1E+16
2/7/5/7/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.2017361,7,0.2858294,1E+16
2/7/1/7/7/7/7/5/7 3 3,X,-2,0.3125,BLOCK,0.7300342,7,1.403134,1E+16
2/7/5/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1698059,7,0.3532887,1E+16
2/7/1/7/7/7/7/3/7 3 3,X,-2,0.3125,BLOCK,0.6285883,7,1.139976,1E+16
2/7/1/7/7/7/7/7/6 3 3,X,-2.1176470588235294117647058824,0.34375,BLOCK,0.6154928,7,1.167295,1E+16
2/7/1/7/7/7/7/7/5 3 3,X,-2,0.34375,BLOCK,0.7540233,7,1.037328,1E+16
2/7/1/7/7/7/7/7/3 3 3,X,-1.8823529411764705882352941176,0.3125,BLOCK,0.4830031,7,1.058301,1E+16
2/7/3/4/7/7/7/7/7 3 3,Z,2,0.53125,BLOCK,0.487525,7,0.5371382,1E+16
2/7/3/1/7/7/7/7/7 3 3,Z,-2,0.53125,BLOCK,0.7097365,7,0.5842561,1E+16
2/7/3/7/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.895161,7,0.9399175,1E+16
2/7/3/7/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.4918618,7,0.6016704,1E+16
2/7/3/7/7/4/7/7/7 3 3,Z,2,0.40625,BLOCK,0.4167828,7,0.6064335,1E+16
2/7/3/7/7/1/7/7/7 3 3,Z,-2,0.40625,BLOCK,1.006905,7,0.6584244,1E+16
2/7/3/7/7/7/4/7/7 3 3,X,2,0.375,BLOCK,0.3765613,7,0.2838385,1E+16
2/7/3/7/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,0.24979,7,0.3232489,1E+16
2/7/3/7/7/7/7/4/7 3 3,Z,2,0.40625,BLOCK,0.1246698,7,0.2340708,1E+16
2/7/3/7/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1268548,7,0.2134183,1E+16
2/7/7/4/6/7/7/7/7 3 3,Z,2,0.59375,BLOCK,0.6121346,7,0.7536929,1E+16
2/7/7/6/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.5136735,7,0.7407118,1E+16
2/7/7/4/5/7/7/7/7 3 3,Z,2,0.5625,BLOCK,0.5819842,7,0.7145446,1E+16
2/7/7/6/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.528262,7,0.5852317,1E+16
2/7/7/4/3/7/7/7/7 3 3,Z,2,0.5625,BLOCK,0.4786587,7,0.5330549,1E+16
2/7/7/6/3/7/7/7/5 3 3,Z,0.5,300.0313,TIMEOUT,0.09381285,7,0.08357447,1E+16
2/7/7/4/7/6/7/7/7 3 3,Z,1.8571428571428571428571428572,0.625,BLOCK,0.4590328,7,0.6340619,1E+16
2/7/7/6/7/4/7/7/7 3 3,Z,2,0.40625,BLOCK,0.672893,7,0.6768463,1E+16
2/7/7/4/7/5/7/7/7 3 3,Z,2,0.5625,BLOCK,0.6678767,7,0.5485278,1E+16
2/7/7/6/7/1/7/7/7 3 3,Z,-2,0.3125,BLOCK,0.7322241,7,0.5647751,1E+16
2/7/7/4/7/3/7/7/7 3 3,Z,2.1428571428571428571428571428,0.375,BLOCK,0.5211077,7,0.6387896,1E+16
2/7/7/4/7/7/6/7/7 3 3,Z,2,0.53125,BLOCK,0.6017683,7,0.6899715,1E+16
2/7/7/6/7/7/4/7/7 3 3,X,2,0.40625,BLOCK,0.5067661,7,0.5659788,1E+16
2/7/7/4/7/7/5/7/7 3 3,Z,2,0.53125,BLOCK,0.6565822,7,0.6665872,1E+16
2/7/7/6/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,0.349221,7,0.4180889,1E+16
2/7/7/4/7/7/3/7/7 3 3,Z,2,0.5625,BLOCK,0.7080677,7,0.6277174,1E+16
2/7/7/4/7/7/7/6/7 3 3,Z,1.8571428571428571428571428572,0.59375,BLOCK,0.6455571,7,0.6580825,1E+16
2/7/7/6/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.1551036,7,0.2991054,1E+16
2/7/7/4/7/7/7/5/7 3 3,Z,2,0.5625,BLOCK,0.6595535,7,0.6301703,1E+16
2/7/7/6/7/7/7/1/7 3 3,Z,-2,0.34375,BLOCK,0.3578262,7,0.3532599,1E+16
2/7/7/4/7/7/7/3/7 3 3,Z,2.1428571428571428571428571428,0.5625,BLOCK,0.6781414,7,0.7193043,1E+16
2/7/7/4/7/7/7/7/6 3 3,Z,2,0.53125,BLOCK,0.7737736,7,0.713938,1E+16
2/7/7/4/7/7/7/7/5 3 3,Z,2,0.5,BLOCK,0.7869249,7,0.6367996,1E+16
2/7/7/4/7/7/7/7/3 3 3,Z,2,0.5625,BLOCK,0.6149414,7,0.6980598,1E+16
2/7/7/1/6/7/7/7/7 3 3,Z,-2,0.53125,BLOCK,0.6612545,7,0.5864778,1E+16
2/7/7/5/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.3681663,7,0.6241733,1E+16
2/7/7/1/5/7/7/7/7 3 3,Z,-2,0.59375,BLOCK,0.415497,7,0.5361246,1E+16
2/7/7/5/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.4422987,7,0.7280316,1E+16
2/7/7/1/3/7/7/7/7 3 3,Z,-2,0.5625,BLOCK,0.674836,7,0.7220901,1E+16
2/7/7/1/7/6/7/7/7 3 3,Z,-2.1428571428571428571428571428,0.375,BLOCK,0.6379762,7,0.360817,1E+16
2/7/7/5/7/4/7/7/7 3 3,Z,2,0.4375,BLOCK,0.544117,7,0.6605273,1E+16
2/7/7/1/7/5/7/7/7 3 3,Z,-2,0.59375,BLOCK,0.7276263,7,0.6142172,1E+16
2/7/7/5/7/1/7/7/7 3 3,Z,-2,0.4375,BLOCK,0.5361734,7,0.6698774,1E+16
2/7/7/1/7/3/7/7/7 3 3,Z,-1.8571428571428571428571428572,0.59375,BLOCK,0.6539044,7,0.5196226,1E+16
2/7/7/1/7/7/6/7/7 3 3,Z,-2,0.59375,BLOCK,0.6214228,7,0.6309874,1E+16
2/7/7/5/7/7/4/7/7 3 3,X,2,0.375,BLOCK,0.9158647,7,0.5843173,1E+16
2/7/7/1/7/7/5/7/7 3 3,Z,-2,0.59375,BLOCK,0.6433273,7,0.5384414,1E+16
2/7/7/5/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,0.3733518,7,0.4238072,1E+16
2/7/7/1/7/7/3/7/7 3 3,Z,-2,0.5625,BLOCK,0.6024933,7,0.5928329,1E+16
2/7/7/1/7/7/7/6/7 3 3,Z,-2.1428571428571428571428571428,0.46875,BLOCK,0.6912559,7,0.5782725,1E+16
2/7/7/5/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.08673837,7,0.1989007,1E+16
2/7/7/1/7/7/7/5/7 3 3,Z,-2,0.59375,BLOCK,0.5956056,7,0.5737194,1E+16
2/7/7/5/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1459812,7,0.2178397,1E+16
2/7/7/1/7/7/7/3/7 3 3,Z,-1.8571428571428571428571428572,0.625,BLOCK,0.5842091,7,0.665538,1E+16
2/7/7/1/7/7/7/7/6 3 3,Z,-2,0.53125,BLOCK,0.5919927,7,0.6860168,1E+16
2/7/7/1/7/7/7/7/5 3 3,Z,-2,0.53125,BLOCK,0.7819108,7,0.5163692,1E+16
2/7/7/1/7/7/7/7/3 3 3,Z,-2,0.53125,BLOCK,0.6265683,7,0.7175009,1E+16
2/7/7/3/4/7/7/7/7 3 3,X,2,0.375,BLOCK,0.6362243,7,0.8729529,1E+16
2/7/7/3/1/7/7/7/7 3 3,X,-2,0.375,BLOCK,0.3050289,7,0.6237574,1E+16
2/7/7/3/7/4/7/7/7 3 3,Z,2,0.34375,BLOCK,0.5632833,7,0.4646874,1E+16
2/7/7/3/7/1/7/7/7 3 3,Z,-2,0.40625,BLOCK,0.661284,7,0.6205311,1E+16
2/7/7/3/7/7/4/7/7 3 3,X,2,0.375,BLOCK,0.3351484,7,0.4731923,1E+16
2/7/7/3/7/7/1/7/7 3 3,X,-2,0.375,BLOCK,0.3208896,7,0.4300001,1E+16
2/7/7/3/7/7/7/4/7 3 3,Z,2,0.375,BLOCK,0.2108618,7,0.20981,1E+16
2/7/7/3/7/7/7/1/7 3 3,Z,-2,0.375,BLOCK,0.1890083,7,0.3285881,1E+16
